,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Leave a Whisper,Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,The Whisperer ( feat . Sia ),3:39,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 1.29,"May 27 , 2003",45,4:09,0
1,Leave a Whisper,Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,45,3:16,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 1.29,"May 27 , 2003",It 's Nothin ( feat . 2 Chainz ) [ Explicit ],4:09,0
2,Leave a Whisper,Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,Love Is Gone ( Fred Rister & Joachim Garraud Remix ),4:32,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 1.29,"May 27 , 2003",45,4:09,0
3,Leave a Whisper,Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )",3:55,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 1.29,"May 27 , 2003",45,4:09,0
4,Leave a Whisper,Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,The Whisperer ( feat . Sia ),4:09,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 1.29,"May 27 , 2003",45,3:08,0
5,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,45,4:15,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 1.29,"May 27 , 2003",45,4:09,0
6,Leave a Whisper,Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,VHS Outro ( Interlude ),4:09,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 1.29,"May 27 , 2003",45,4:10,0
7,Leave a Whisper,Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,Ready for the Weekend ( Dave Spoon Dub Remix ),4:09,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 1.29,"May 27 , 2003",45,3:47,0
8,Leave a Whisper,Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,45,4:09,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 1.29,"May 27 , 2003",Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ],5:22,1
9,Leave a Whisper,Shinedown,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,"Rock , Music , Hard Rock , Alternative",$ 1.29,27-May-03,45,3:59,Leave A Whisper,Shinedown,2015 Mad Decent,Rock,$ 0.99,"May 27 , 2003",45,4:09,0
