,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"on the discovery of interesting patterns in association rules vldb ,",,sigmod record,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title',)","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001']","['on the discovery of interesting patterns in association rules vldb ,']",0.0408174991607666,0.9591825008392334,2
365,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"ebenda 1958 , 80 , 2456 ; fr mayo acc . chem . res ,",fr mayo,,1998.0,"('rtable_title', 'rtable_authors')","['on the discovery of interesting patterns in association rules vldb ,', 's ramaswamy , s mahajan , a silberschatz']","['ebenda 1958 , 80 , 2456 ; fr mayo acc . chem . res ,', 'fr mayo']",0.0835655927658081,0.9164344072341919,2
364,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"ebenda 1958 , 80 , 2456 ; fr mayo acc . chem . res ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('rtable_title',)","['on the discovery of interesting patterns in association rules vldb ,']","['ebenda 1958 , 80 , 2456 ; fr mayo acc . chem . res ,']",0.04286593198776245,0.9571340680122375,2
359,"on the discovery of interesting patterns in association rules vldb ,",,sigmod record,1998.0,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title', 'ltable_year')","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001', nan]","['on the discovery of interesting patterns in association rules vldb ,', 1998.0]",0.03901797533035278,0.9609820246696472,2
358,"on the discovery of interesting patterns in association rules vldb ,",,,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title', 'ltable_venue')","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001', 'sigmod record']","['on the discovery of interesting patterns in association rules vldb ,', nan]",0.045668840408325195,0.9543311595916748,2
357,"on the discovery of interesting patterns in association rules vldb ,",s,sigmod record,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title', 'ltable_authors')","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001', nan]","['on the discovery of interesting patterns in association rules vldb ,', 's']",0.047322869300842285,0.9526771306991577,2
356,"on the discovery of interesting patterns in association rules vldb ,",,sigmod record,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title',)","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001']","['on the discovery of interesting patterns in association rules vldb ,']",0.04091620445251465,0.9590837955474854,2
351,"on the discovery of interesting patterns in association rules vldb ,",,sigmod record,1998.0,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title', 'ltable_year')","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001', nan]","['on the discovery of interesting patterns in association rules vldb ,', 1998.0]",0.03901797533035278,0.9609820246696472,2
350,"on the discovery of interesting patterns in association rules vldb ,",,,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title', 'ltable_venue')","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001', 'sigmod record']","['on the discovery of interesting patterns in association rules vldb ,', nan]",0.045668840408325195,0.9543311595916748,2
349,"on the discovery of interesting patterns in association rules vldb ,",silberschatz,sigmod record,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title', 'ltable_authors')","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001', nan]","['on the discovery of interesting patterns in association rules vldb ,', 'silberschatz']",0.02392953634262085,0.9760704636573792,2
348,"on the discovery of interesting patterns in association rules vldb ,",,sigmod record,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title',)","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001']","['on the discovery of interesting patterns in association rules vldb ,']",0.04084199666976929,0.9591580033302307,2
366,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"ebenda 1958 , 80 , 2456 ; fr mayo acc . chem . res ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('rtable_title', 'rtable_venue')","['on the discovery of interesting patterns in association rules vldb ,', nan]","['ebenda 1958 , 80 , 2456 ; fr mayo acc . chem . res ,', nan]",0.04676252603530884,0.9532374739646912,2
343,on the discovery of interesting patterns in association rules,,sigmod record,1998.0,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title', 'ltable_year')","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001', nan]","['on the discovery of interesting patterns in association rules', 1998.0]",0.04155367612838745,0.9584463238716125,2
341,on the discovery of interesting patterns in association rules,"s ramaswamy , s mahajan , a silberschatz",sigmod record,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title', 'ltable_authors')","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001', nan]","['on the discovery of interesting patterns in association rules', 's ramaswamy , s mahajan , a silberschatz']",0.0442124605178833,0.9557875394821167,2
340,on the discovery of interesting patterns in association rules,,sigmod record,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title',)","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001']",['on the discovery of interesting patterns in association rules'],0.04248631000518799,0.957513689994812,2
335,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"ograniczenie uzywania substancji psychoaktywnych i zwiazanych z tym szkã ³ d zdrowotnych j sieroslawski alkoholizm i narkomania ,","s ramaswamy , s mahajan , a silberschatz",,,"('rtable_title', 'rtable_year')","['on the discovery of interesting patterns in association rules vldb ,', 1998.0]","['ograniczenie uzywania substancji psychoaktywnych i zwiazanych z tym szkã ³ d zdrowotnych j sieroslawski alkoholizm i narkomania ,', nan]",0.061458587646484375,0.9385414123535156,2
334,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"ograniczenie uzywania substancji psychoaktywnych i zwiazanych z tym szkã ³ d zdrowotnych j sieroslawski alkoholizm i narkomania ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('rtable_title', 'rtable_venue')","['on the discovery of interesting patterns in association rules vldb ,', nan]","['ograniczenie uzywania substancji psychoaktywnych i zwiazanych z tym szkã ³ d zdrowotnych j sieroslawski alkoholizm i narkomania ,', nan]",0.05628913640975952,0.9437108635902405,2
333,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"ograniczenie uzywania substancji psychoaktywnych i zwiazanych z tym szkã ³ d zdrowotnych j sieroslawski alkoholizm i narkomania ,",,,1998.0,"('rtable_title', 'rtable_authors')","['on the discovery of interesting patterns in association rules vldb ,', 's ramaswamy , s mahajan , a silberschatz']","['ograniczenie uzywania substancji psychoaktywnych i zwiazanych z tym szkã ³ d zdrowotnych j sieroslawski alkoholizm i narkomania ,', nan]",0.058191657066345215,0.9418083429336548,2
332,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"ograniczenie uzywania substancji psychoaktywnych i zwiazanych z tym szkã ³ d zdrowotnych j sieroslawski alkoholizm i narkomania ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('rtable_title',)","['on the discovery of interesting patterns in association rules vldb ,']","['ograniczenie uzywania substancji psychoaktywnych i zwiazanych z tym szkã ³ d zdrowotnych j sieroslawski alkoholizm i narkomania ,']",0.05555391311645508,0.9444460868835449,2
327,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"outros ( org . ) ( 2000 ) trabalho prã ¡ tico e experimental na educaã § ã # o em ciãªncias , braga , universidade m sequeira","s ramaswamy , s mahajan , a silberschatz",,,"('rtable_title', 'rtable_year')","['on the discovery of interesting patterns in association rules vldb ,', 1998.0]","['outros ( org . ) ( 2000 ) trabalho prã ¡ tico e experimental na educaã § ã # o em ciãªncias , braga , universidade m sequeira', nan]",0.052155137062072754,0.9478448629379272,2
326,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"outros ( org . ) ( 2000 ) trabalho prã ¡ tico e experimental na educaã § ã # o em ciãªncias , braga , universidade m sequeira","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('rtable_title', 'rtable_venue')","['on the discovery of interesting patterns in association rules vldb ,', nan]","['outros ( org . ) ( 2000 ) trabalho prã ¡ tico e experimental na educaã § ã # o em ciãªncias , braga , universidade m sequeira', nan]",0.04585611820220947,0.9541438817977905,2
325,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"outros ( org . ) ( 2000 ) trabalho prã ¡ tico e experimental na educaã § ã # o em ciãªncias , braga , universidade m sequeira",,,1998.0,"('rtable_title', 'rtable_authors')","['on the discovery of interesting patterns in association rules vldb ,', 's ramaswamy , s mahajan , a silberschatz']","['outros ( org . ) ( 2000 ) trabalho prã ¡ tico e experimental na educaã § ã # o em ciãªncias , braga , universidade m sequeira', nan]",0.12798726558685303,0.872012734413147,2
324,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"outros ( org . ) ( 2000 ) trabalho prã ¡ tico e experimental na educaã § ã # o em ciãªncias , braga , universidade m sequeira","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('rtable_title',)","['on the discovery of interesting patterns in association rules vldb ,']","['outros ( org . ) ( 2000 ) trabalho prã ¡ tico e experimental na educaã § ã # o em ciãªncias , braga , universidade m sequeira']",0.04585611820220947,0.9541438817977905,2
342,on the discovery of interesting patterns in association rules,,,,"on the discovery of interesting patterns in association rules vldb ,","s ramaswamy , s mahajan , a silberschatz",,1998.0,"('ltable_title', 'ltable_venue')","['using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001', 'sigmod record']","['on the discovery of interesting patterns in association rules', nan]",0.04821670055389404,0.951783299446106,2
319,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"scored her 100 thnwt point in her 90 thgame with the nwt april 7 , 2001 vs n drolet finland at ,","s ramaswamy , s mahajan , a silberschatz",,,"('rtable_title', 'rtable_year')","['on the discovery of interesting patterns in association rules vldb ,', 1998.0]","['scored her 100 thnwt point in her 90 thgame with the nwt april 7 , 2001 vs n drolet finland at ,', nan]",0.05433166027069092,0.9456683397293091,2
367,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"ebenda 1958 , 80 , 2456 ; fr mayo acc . chem . res ,","s ramaswamy , s mahajan , a silberschatz",,,"('rtable_title', 'rtable_year')","['on the discovery of interesting patterns in association rules vldb ,', 1998.0]","['ebenda 1958 , 80 , 2456 ; fr mayo acc . chem . res ,', nan]",0.0533062219619751,0.9466937780380249,2
373,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,"politiki oikonomia ton mme. i anadiarthrosi tis biomichanias ton meson stin epochi tis pliroforiakis athens , greece : kastaniotis ,",n leandros,,1998.0,"('rtable_title', 'rtable_authors')","['on the discovery of interesting patterns in association rules vldb ,', 's ramaswamy , s mahajan , a silberschatz']","['politiki oikonomia ton mme. i anadiarthrosi tis biomichanias ton meson stin epochi tis pliroforiakis athens , greece : kastaniotis ,', 'n leandros']",0.29827404022216797,0.701725959777832,2
415,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,sã 1/4 chte und systeme k richelshagen,"s ramaswamy , s mahajan , a silberschatz",,,"('rtable_title', 'rtable_year')","['on the discovery of interesting patterns in association rules vldb ,', 1998.0]","['sã 1/4 chte und systeme k richelshagen', nan]",0.04910343885421753,0.9508965611457825,2
414,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,sã 1/4 chte und systeme k richelshagen,"s ramaswamy , s mahajan , a silberschatz","freiburg i. br ,",1998.0,"('rtable_title', 'rtable_venue')","['on the discovery of interesting patterns in association rules vldb ,', nan]","['sã 1/4 chte und systeme k richelshagen', 'freiburg i. br ,']",0.04318922758102417,0.9568107724189758,2
413,"using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001",,sigmod record,,sã 1/4 chte und systeme k richelshagen,,,1998.0,"('rtable_title', 'rtable_authors')","['on the discovery of interesting patterns in association rules vldb ,', 's ramaswamy , s mahajan , a silberschatz']","['sã 1/4 chte und systeme k richelshagen', nan]",0.318248987197876,0.681751012802124,2
