,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Hip-Hop/Rap , Music , Rap",nan,nan,Cameras 28-Mar-11,4:15,Settle,nan,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic , Dubstep",nan,nan,"You & Me [ feat . Eliza Doolittle ] Disclosure Electronica , Dance & Electronic $ 1.29 4:27 June 11 , 2013",nan,1
1,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 1.29,nan,Cameras 28-Mar-11,4:15,Settle,nan,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",nan,$ 0.99,nan,X2CU Jason Derulo Pop 2011 Because Music,nan,1
2,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",nan,nan,Cameras 28-Mar-11,4:15,Settle,nan,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",nan,nan,nan,X2CU Jason Derulo Pop 2011 Because Music,nan,1
3,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",nan,nan,Latch ( feat . Sam Smith ) Disclosure Settle ( Deluxe Version ) $ 1.29 15-Apr-14,3:47,Settle,nan,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",nan,nan,nan,X2CU Jason Derulo Pop 2011 Because Music,nan,1
4,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",nan,nan,Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03,3:47,Settle,nan,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",nan,nan,nan,X2CU Jason Derulo Pop 2011 Because Music,nan,1
5,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",nan,nan,Cameras 28-Mar-11,4:15,Settle,Florida Georgia Line,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",Country,nan,nan,"You & Me [ feat . Eliza Doolittle ] Disclosure Electronica , Dance & Electronic $ 1.29 4:27 June 11 , 2013",nan,1
6,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",nan,nan,Cameras 28-Mar-11,4:15,Settle,nan,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",nan,nan,nan,"You & Me [ feat . Eliza Doolittle ] Disclosure Electronica , Dance & Electronic $ 1.29 4:27 June 11 , 2013",nan,1
7,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",nan,nan,Cameras 28-Mar-11,4:15,Settle,Florida Georgia Line,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",nan,nan,nan,"You & Me [ feat . Eliza Doolittle ] Disclosure Electronica , Dance & Electronic $ 1.29 4:27 June 11 , 2013",nan,1
8,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 1.29,nan,Cameras 28-Mar-11,4:15,Settle,nan,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",nan,nan,nan,X2CU Jason Derulo Pop 2011 Because Music,nan,1
9,nan,nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",nan,nan,Cameras 28-Mar-11,4:15,Settle,nan,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic , Dubstep",nan,nan,"You & Me [ feat . Eliza Doolittle ] Disclosure Electronica , Dance & Electronic $ 1.29 4:27 June 11 , 2013",nan,0
