,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Harlem Shake,Jason Derulo,Everything Is 4,"Dance , Music , Electronic",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,X2CU,Jason Derulo,Everything Is 4 [ Clean ],Pop,$ 1.29,2011 Because Music,5:14,"June 1 , 2015","('ltable_Song_Name', 'ltable_Genre')","['X2CU', 'Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance']","['Harlem Shake', 'Dance , Music , Electronic']",0.70635265,0.29364735,2
1233,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,X2CU,5 Seconds Of Summer,Everything Is 4 [ Clean ],Pop,$ 1.29,2011 Because Music,5:14,"June 1 , 2015","('rtable_Artist_Name', 'rtable_Price')","['Jason Derulo', '$ 1.29']","['5 Seconds Of Summer', '$ 1.29']",0.99883896,0.0011610299,2
1234,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,X2CU,5 Seconds Of Summer,Everything Is 4 [ Clean ],Pop,$ 1.29,( C ) 2014 Capitol Records Ltd.,5:14,"June 1 , 2015","('rtable_Artist_Name', 'rtable_CopyRight')","['Jason Derulo', '2011 Because Music']","['5 Seconds Of Summer', '( C ) 2014 Capitol Records Ltd.']",0.99627125,0.0037287984,2
1235,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,X2CU,5 Seconds Of Summer,Everything Is 4 [ Clean ],Pop,$ 1.29,2011 Because Music,5:57,"June 1 , 2015","('rtable_Artist_Name', 'rtable_Time')","['Jason Derulo', '5:14']","['5 Seconds Of Summer', '5:57']",0.99910897,0.00089102524,2
1236,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,X2CU,5 Seconds Of Summer,Everything Is 4 [ Clean ],Pop,$ 1.29,2011 Because Music,5:14,"December 15 , 2014","('rtable_Artist_Name', 'rtable_Released')","['Jason Derulo', 'June 1 , 2015']","['5 Seconds Of Summer', 'December 15 , 2014']",0.99873966,0.0012603495,2
1611,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,X2CU,Jason Derulo,Everything Is 4 [ Clean ],Country,$ 1.29,2014 ( C ) 2014 Rottun Recordings,5:14,"June 1 , 2015","('rtable_Genre', 'rtable_CopyRight')","['Pop', '2011 Because Music']","['Country', '2014 ( C ) 2014 Rottun Recordings']",0.98002565,0.019974342,2
1610,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,X2CU,Jason Derulo,Night Train,Pop,$ 1.29,2014 ( C ) 2014 Rottun Recordings,5:14,"June 1 , 2015","('rtable_Album_Name', 'rtable_CopyRight')","['Everything Is 4 [ Clean ]', '2011 Because Music']","['Night Train', '2014 ( C ) 2014 Rottun Recordings']",0.86067975,0.1393203,2
1609,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,X2CU,Jason Derulo,Night Train,Country,$ 1.29,2011 Because Music,5:14,"June 1 , 2015","('rtable_Album_Name', 'rtable_Genre')","['Everything Is 4 [ Clean ]', 'Pop']","['Night Train', 'Country']",0.9983931,0.0016068806,2
1608,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,Take a Little Ride,Jason Derulo,Everything Is 4 [ Clean ],Pop,$ 1.29,2011 Because Music,5:14,"October 16 , 2012","('rtable_Song_Name', 'rtable_Released')","['X2CU', 'June 1 , 2015']","['Take a Little Ride', 'October 16 , 2012']",0.9971891,0.00281086,2
1607,X2CU,Jason Derulo,Everything Is 4,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,2015 Warner Bros. . Records Inc.,5:13,1-Jun-15,Take a Little Ride,Jason Derulo,Everything Is 4 [ Clean ],Pop,$ 1.29,2011 Because Music,3:07,"June 1 , 2015","('rtable_Song_Name', 'rtable_Time')","['X2CU', '5:14']","['Take a Little Ride', '3:07']",0.992362,0.0076380093,2
