,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,outcome
0,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,nan,nan,nan,nan,18-May-15,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Zedd,Live At Carnegie Hall [ Explicit ],Dance & Electronic,nan,nan,nan,"May 18 , 2015",0
1,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,nan,nan,nan,nan,27-May-03,"Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",Zedd,nan,Dance & Electronic,nan,nan,nan,"May 18 , 2015",1
2,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,nan,nan,‰ ãÑ 2013 WaterTower Music,nan,2-May-14,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Zedd,nan,Dance & Electronic,nan,nan,nan,"May 18 , 2015",1
3,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,"Rock , Music , Hard Rock , Alternative",nan,nan,nan,18-May-15,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Zedd,nan,Dance & Electronic,nan,nan,nan,"May 18 , 2015",0
4,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,nan,nan,nan,4:07,17-Apr-09,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Zedd,nan,Dance & Electronic,nan,nan,nan,"May 18 , 2015",1
5,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,nan,$ 1.99,nan,nan,18-May-15,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Zedd,Mail On Sunday [ Explicit ],Dance & Electronic,nan,nan,nan,"May 18 , 2015",1
6,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,nan,nan,nan,nan,18-May-15,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Flo Rida,nan,Dance & Electronic,nan,nan,nan,"May 18 , 2015",1
7,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,"Dance , Music",nan,nan,nan,18-May-15,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Zedd,nan,Dance & Electronic,nan,nan,nan,"May 18 , 2015",1
8,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,nan,$ 0.99,nan,nan,18-May-15,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Zedd,nan,Dance & Electronic,nan,nan,nan,"December 4 , 2012",1
9,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,nan,nan,nan,nan,18-May-15,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Taylor Swift,nan,Dance & Electronic,$ 1.29,nan,nan,"May 18 , 2015",1
