,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,guest editorial,,,2003.0,guest editorial,portal.acm.org,,2003.0,"('rtable_title', 'rtable_year')","[""guest editor 's introduction"", nan]","['guest editorial', 2003.0]",0.3112652897834778,0.6887347102165222,2
4,guest editorial,,,2003.0,guest editorial,portal.acm.org,,2003.0,"('rtable_title', 'rtable_year')","[""guest editor 's introduction"", nan]","['guest editorial', 2003.0]",0.3112652897834778,0.6887347102165222,2
8,guest editorial,,,2003.0,guest editorial,portal.acm.org,,2003.0,"('rtable_title', 'rtable_year')","[""guest editor 's introduction"", nan]","['guest editorial', 2003.0]",0.3112652897834778,0.6887347102165222,2
12,guest editorial,,,2003.0,guest editorial,portal.acm.org,,2003.0,"('rtable_title', 'rtable_year')","[""guest editor 's introduction"", nan]","['guest editorial', 2003.0]",0.3112652897834778,0.6887347102165222,2
1,guest editorial,,,2003.0,guest editorial,"pa bernstein , y ioannidis , r ramakrishnan",,2003.0,"('rtable_title', 'rtable_authors', 'rtable_year')","[""guest editor 's introduction"", 'portal.acm.org', nan]","['guest editorial', 'pa bernstein , y ioannidis , r ramakrishnan', 2003.0]",0.16617292165756226,0.8338270783424377,3
2,guest editorial,,,2003.0,guest editorial,portal.acm.org,"the vldb journal the international journal on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_venue', 'rtable_year')","[""guest editor 's introduction"", nan, nan]","['guest editorial', 'the vldb journal the international journal on very large & hellip ; ,', 2003.0]",0.06164991855621338,0.9383500814437866,3
5,guest editorial,,,2003.0,guest editorial,"v atluri , a joshi , y yesha",,2003.0,"('rtable_title', 'rtable_authors', 'rtable_year')","[""guest editor 's introduction"", 'portal.acm.org', nan]","['guest editorial', 'v atluri , a joshi , y yesha', 2003.0]",0.09884154796600342,0.9011584520339966,3
6,guest editorial,,,2003.0,guest editorial,portal.acm.org,"the vldb journal the international journal on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_venue', 'rtable_year')","[""guest editor 's introduction"", nan, nan]","['guest editorial', 'the vldb journal the international journal on very large & hellip ; ,', 2003.0]",0.06164991855621338,0.9383500814437866,3
9,guest editorial,,,2003.0,guest editorial,"pa bernstein , y ioannidis , r ramakrishnan",,2003.0,"('rtable_title', 'rtable_authors', 'rtable_year')","[""guest editor 's introduction"", 'portal.acm.org', nan]","['guest editorial', 'pa bernstein , y ioannidis , r ramakrishnan', 2003.0]",0.16617292165756226,0.8338270783424377,3
10,guest editorial,,,2003.0,guest editorial,portal.acm.org,"the vldb journal the international journal on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_venue', 'rtable_year')","[""guest editor 's introduction"", nan, nan]","['guest editorial', 'the vldb journal the international journal on very large & hellip ; ,', 2003.0]",0.06164991855621338,0.9383500814437866,3
13,guest editorial,,,2003.0,guest editorial,"v atluri , a joshi , y yesha",,2003.0,"('rtable_title', 'rtable_authors', 'rtable_year')","[""guest editor 's introduction"", 'portal.acm.org', nan]","['guest editorial', 'v atluri , a joshi , y yesha', 2003.0]",0.09884154796600342,0.9011584520339966,3
14,guest editorial,,,2003.0,guest editorial,portal.acm.org,"the vldb journal the international journal on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_venue', 'rtable_year')","[""guest editor 's introduction"", nan, nan]","['guest editorial', 'the vldb journal the international journal on very large & hellip ; ,', 2003.0]",0.06164991855621338,0.9383500814437866,3
3,guest editorial,,,2003.0,guest editorial,"pa bernstein , y ioannidis , r ramakrishnan","the vldb journal the international journal on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","[""guest editor 's introduction"", 'portal.acm.org', nan, nan]","['guest editorial', 'pa bernstein , y ioannidis , r ramakrishnan', 'the vldb journal the international journal on very large & hellip ; ,', 2003.0]",0.039733827114105225,0.9602661728858948,4
7,guest editorial,,,2003.0,guest editorial,"v atluri , a joshi , y yesha","the vldb journal the international journal on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","[""guest editor 's introduction"", 'portal.acm.org', nan, nan]","['guest editorial', 'v atluri , a joshi , y yesha', 'the vldb journal the international journal on very large & hellip ; ,', 2003.0]",0.033730268478393555,0.9662697315216064,4
11,guest editorial,,,2003.0,guest editorial,"pa bernstein , y ioannidis , r ramakrishnan","the vldb journal the international journal on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","[""guest editor 's introduction"", 'portal.acm.org', nan, nan]","['guest editorial', 'pa bernstein , y ioannidis , r ramakrishnan', 'the vldb journal the international journal on very large & hellip ; ,', 2003.0]",0.039733827114105225,0.9602661728858948,4
15,guest editorial,,,2003.0,guest editorial,"v atluri , a joshi , y yesha","the vldb journal the international journal on very large & hellip ; ,",2003.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","[""guest editor 's introduction"", 'portal.acm.org', nan, nan]","['guest editorial', 'v atluri , a joshi , y yesha', 'the vldb journal the international journal on very large & hellip ; ,', 2003.0]",0.033730268478393555,0.9662697315216064,4
