,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France","Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,nan,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",nan,True Colors,David Guetta,2009 Andy Henningsen,nan,nan,"August 26 , 2011","Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",nan,0
1,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,$ 1.29,nan,Cameras 28-Mar-11,5:20,Nothing But The Beat,David Guetta,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,nan,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,nan,0
2,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,$ 1.29,nan,Cameras 28-Mar-11,nan,Nothing But The Beat,David Guetta,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,nan,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,nan,1
3,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,$ 1.29,nan,Cameras 28-Mar-11,nan,Version [ Explicit ],David Guetta,2009 Andy Henningsen,nan,nan,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,nan,1
4,Nothing But the Beat,Flo Rida,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,$ 1.29,nan,Cameras 28-Mar-11,5:20,Nothing But The Beat,David Guetta,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,nan,nan,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,nan,1
5,Wild Ones,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,$ 0.99,nan,Cameras 28-Mar-11,nan,Nothing But The Beat,David Guetta,2009 Andy Henningsen,nan,nan,"August 19 , 2014",Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,nan,1
6,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,$ 1.29,nan,Cameras 28-Mar-11,nan,Nothing But The Beat,David Guetta,2009 Andy Henningsen,nan,nan,"August 26 , 2011",Moving Day ( Interlude ) X Ambassadors VHS [ Explicit ] $ 1.29 0:19,nan,1
7,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,$ 1.29,nan,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",nan,True Colors,David Guetta,2009 Andy Henningsen,nan,nan,"August 26 , 2011","Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",nan,0
8,Nothing But the Beat,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,$ 1.29,18-May-15,Cameras 28-Mar-11,nan,Nothing But The Beat,David Guetta,2009 Andy Henningsen,nan,nan,"August 26 , 2011",Moving Day ( Interlude ) X Ambassadors VHS [ Explicit ] $ 1.29 0:19,nan,0
9,Wild Ones,David Guetta,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,$ 0.99,nan,Cameras 28-Mar-11,nan,Nothing But The Beat,David Guetta,2009 Andy Henningsen,nan,nan,"August 26 , 2011",Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,nan,1
