,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Birdsview Scraps,Big Island Brewhaus,American Strong Ale,6.50 %,"('rtable_Beer_Name',)",['Big Island Red Giant Ale'],['Birdsview Scraps'],0.4608812928199768,0.5391187071800232,2
289,BCA,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Style')","[""Clifford 's Big Red Ale"", 'American Amber / Red Ale']","['BCA', 'American Amber / Red Ale']",0.4188960790634155,0.5811039209365845,2
288,BCA,Abandon Brewing Co. .,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery']","['BCA', 'Abandon Brewing Co. .']",0.4496276378631592,0.5503723621368408,2
287,BCA,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name',)","[""Clifford 's Big Red Ale""]",['BCA'],0.4188960790634155,0.5811039209365845,2
283,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,3Cross Kannibaal,Big Island Brewhaus,American Strong Ale,7.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Big Island Red Giant Ale', '6.50 %']","['3Cross Kannibaal', '7.50 %']",0.4977073073387146,0.5022926926612854,2
282,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,3Cross Kannibaal,Big Island Brewhaus,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Big Island Red Giant Ale', 'American Strong Ale']","['3Cross Kannibaal', 'Amber Ale']",0.3623650074005127,0.6376349925994873,2
281,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,3Cross Kannibaal,3Cross Brewing Company,American Strong Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Big Island Red Giant Ale', 'Big Island Brewhaus']","['3Cross Kannibaal', '3Cross Brewing Company']",0.468550443649292,0.531449556350708,2
280,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,3Cross Kannibaal,Big Island Brewhaus,American Strong Ale,6.50 %,"('rtable_Beer_Name',)",['Big Island Red Giant Ale'],['3Cross Kannibaal'],0.461586058139801,0.538413941860199,2
290,BCA,Funky Buddha Brewery,American Amber / Red Ale,5.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", '9.70 %']","['BCA', '5.50 %']",0.33282190561294556,0.6671780943870544,2
275,Blimp,Funky Buddha Brewery,American Amber / Red Ale,11.00 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", '9.70 %']","['Blimp', '11.00 %']",0.4404211640357971,0.5595788359642029,2
273,Blimp,Clown Shoes,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery']","['Blimp', 'Clown Shoes']",0.4295814037322998,0.5704185962677002,2
272,Blimp,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name',)","[""Clifford 's Big Red Ale""]",['Blimp'],0.46975570917129517,0.5302442908287048,2
266,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Lakefront Fixed Gear,Big Island Brewhaus,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Big Island Red Giant Ale', 'American Strong Ale']","['Lakefront Fixed Gear', 'Amber Ale']",0.45701801776885986,0.5429819822311401,2
261,Amberdextrous,Funky Buddha Brewery,American Amber / Red Ale,-,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", '9.70 %']","['Amberdextrous', '-']",0.4289460778236389,0.5710539221763611,2
260,Amberdextrous,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Style')","[""Clifford 's Big Red Ale"", 'American Amber / Red Ale']","['Amberdextrous', 'American Amber / Red Ale']",0.43990105390548706,0.5600989460945129,2
259,Amberdextrous,John Harvard 's Brewery & Ale House,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery']","['Amberdextrous', ""John Harvard 's Brewery & Ale House""]",0.4640897512435913,0.5359102487564087,2
253,McSwagger 's,Funky Buddha Brewery,American Amber / Red Ale,6.00 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", '9.70 %']","[""McSwagger 's"", '6.00 %']",0.44265806674957275,0.5573419332504272,2
274,Blimp,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Style')","[""Clifford 's Big Red Ale"", 'American Amber / Red Ale']","['Blimp', 'American Amber / Red Ale']",0.46975570917129517,0.5302442908287048,2
247,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Copperhead Red,Big Island Brewhaus,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Big Island Red Giant Ale', 'American Strong Ale']","['Copperhead Red', 'Amber Ale']",0.46787703037261963,0.5321229696273804,2
295,Runoff Red IPA,Funky Buddha Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", '9.70 %']","['Runoff Red IPA', '6.50 %']",0.49056243896484375,0.5094375610351562,2
303,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,DryHop Photobomb,Big Island Brewhaus,American Strong Ale,8.40 %,"('rtable_Beer_Name', 'rtable_ABV')","['Big Island Red Giant Ale', '6.50 %']","['DryHop Photobomb', '8.40 %']",0.4858083724975586,0.5141916275024414,2
338,Kewlerskald,Birdland Brewing Company,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery']","['Kewlerskald', 'Birdland Brewing Company']",0.4386489987373352,0.5613510012626648,2
337,Kewlerskald,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name',)","[""Clifford 's Big Red Ale""]",['Kewlerskald'],0.4248194098472595,0.5751805901527405,2
332,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Binckse Belofte,Big Island Brewhaus,Amber Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style')","['Big Island Red Giant Ale', 'American Strong Ale']","['Binckse Belofte', 'Amber Ale']",0.41834747791290283,0.5816525220870972,2
331,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Binckse Belofte,Gulden Spoor,American Strong Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Big Island Red Giant Ale', 'Big Island Brewhaus']","['Binckse Belofte', 'Gulden Spoor']",0.4714100956916809,0.5285899043083191,2
326,Ora,Funky Buddha Brewery,American Amber / Red Ale,6.50 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_ABV')","[""Clifford 's Big Red Ale"", '9.70 %']","['Ora', '6.50 %']",0.16048169136047363,0.8395183086395264,2
325,Ora,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Style')","[""Clifford 's Big Red Ale"", 'American Amber / Red Ale']","['Ora', 'American Amber / Red Ale']",0.47940653562545776,0.5205934643745422,2
324,Ora,Lucid Brewing,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","[""Clifford 's Big Red Ale"", 'Funky Buddha Brewery']","['Ora', 'Lucid Brewing']",0.4912816882133484,0.5087183117866516,2
