,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,balancing for parallel association rule mining on heterogenous pc cluster systems,"robert marek , erhard rahm",vldb,1995,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_title',)",['dynamic multi-resource load balancing in parallel database systems'],['balancing for parallel association rule mining on heterogenous pc cluster systems'],0.18353689,0.8164631,2
36,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",vldb,1999,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_authors', 'ltable_year')","['robert marek , erhard rahm', 1995]","['masahisa tamura , masaru kitsuregawa', 1999]",0.00075044803,0.9992495,2
92,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",vldb,1999,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_authors', 'ltable_year')","['robert marek , erhard rahm', 1995]","['masahisa tamura , masaru kitsuregawa', 1999]",0.00075044803,0.9992495,2
41,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",vldb,1995,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_authors',)","['robert marek , erhard rahm']","['masahisa tamura , masaru kitsuregawa']",0.000837064,0.9991629,2
42,dynamic load balancing for parallel association rule mining on,"masahisa tamura , masaru kitsuregawa",vldb,1995,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_title', 'ltable_authors')","['dynamic multi-resource load balancing in parallel database systems', 'robert marek , erhard rahm']","['dynamic load balancing for parallel association rule mining on', 'masahisa tamura , masaru kitsuregawa']",9.975494e-05,0.9999002,2
86,load balancing for parallel association rule mining on heterogenous pc cluster systems,"robert marek , erhard rahm",vldb,1995,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_title',)",['dynamic multi-resource load balancing in parallel database systems'],['load balancing for parallel association rule mining on heterogenous pc cluster systems'],0.028304288,0.97169566,2
44,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",vldb,1999,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_authors', 'ltable_year')","['robert marek , erhard rahm', 1995]","['masahisa tamura , masaru kitsuregawa', 1999]",0.00075044803,0.9992495,2
49,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",vldb,1995,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_authors',)","['robert marek , erhard rahm']","['masahisa tamura , masaru kitsuregawa']",0.000837064,0.9991629,2
50,dynamic load balancing for parallel association,"masahisa tamura , masaru kitsuregawa",vldb,1995,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_title', 'ltable_authors')","['dynamic multi-resource load balancing in parallel database systems', 'robert marek , erhard rahm']","['dynamic load balancing for parallel association', 'masahisa tamura , masaru kitsuregawa']",0.0007053377,0.99929464,2
51,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1995,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_authors', 'ltable_venue')","['robert marek , erhard rahm', 'vldb']","['masahisa tamura , masaru kitsuregawa', 'very large data bases']",0.00030168417,0.9996984,2
52,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",vldb,1999,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_authors', 'ltable_year')","['robert marek , erhard rahm', 1995]","['masahisa tamura , masaru kitsuregawa', 1999]",0.00075044803,0.9992495,2
91,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1995,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_authors', 'ltable_venue')","['robert marek , erhard rahm', 'vldb']","['masahisa tamura , masaru kitsuregawa', 'very large data bases']",0.00030168417,0.9996984,2
57,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('rtable_title',)",['dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems'],['dynamic multi-resource load balancing in parallel database systems'],0.43590423,0.5640958,2
58,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995,dynamic multi-resource load balancing in parallel database systems,robert,very large data bases,1999,"('rtable_title', 'rtable_authors')","['dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems', 'masahisa tamura , masaru kitsuregawa']","['dynamic multi-resource load balancing in parallel database systems', 'robert']",0.00030957343,0.9996904,2
59,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",vldb,1999,"('rtable_title', 'rtable_venue')","['dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems', 'very large data bases']","['dynamic multi-resource load balancing in parallel database systems', 'vldb']",0.057463598,0.9425364,2
35,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1995,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999,"('ltable_authors', 'ltable_venue')","['robert marek , erhard rahm', 'vldb']","['masahisa tamura , masaru kitsuregawa', 'very large data bases']",0.00030168417,0.9996984,2
60,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995,dynamic multi-resource load balancing in parallel database systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1995,"('rtable_title', 'rtable_year')","['dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems', 1999]","['dynamic multi-resource load balancing in parallel database systems', 1995]",0.28908,0.71092004,2
