,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"jonathan e. cook , alexander l. wolf , benjamin g. zorn",international conference on management of data,1994,"('ltable_title',)",['partitioned garbage collection of large object store'],['partition selection policies in object database garbage collection'],0.0876314640045166,0.9123685359954834,2
65,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partitioned garbage collection of large object,"barbara liskov , umesh maheshwari",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['partition selection policies in object database garbage collection', 'jonathan e. cook , alexander l. wolf , benjamin g. zorn']","['partitioned garbage collection of large object', 'barbara liskov , umesh maheshwari']",0.10069012641906738,0.8993098735809326,2
64,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",international conference on management of data,1994,"('rtable_authors',)","['jonathan e. cook , alexander l. wolf , benjamin g. zorn']","['barbara liskov , umesh maheshwari']",0.4415505528450012,0.5584494471549988,2
58,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",sigmod conference,1994,"('rtable_authors', 'rtable_venue')","['jonathan e. cook , alexander l. wolf , benjamin g. zorn', 'international conference on management of data']","['barbara liskov , umesh maheshwari', 'sigmod conference']",0.4072188138961792,0.5927811861038208,2
57,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partitioned garbage collection of large,"barbara liskov , umesh maheshwari",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['partition selection policies in object database garbage collection', 'jonathan e. cook , alexander l. wolf , benjamin g. zorn']","['partitioned garbage collection of large', 'barbara liskov , umesh maheshwari']",0.2579800486564636,0.7420199513435364,2
56,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",international conference on management of data,1994,"('rtable_authors',)","['jonathan e. cook , alexander l. wolf , benjamin g. zorn']","['barbara liskov , umesh maheshwari']",0.4415505528450012,0.5584494471549988,2
51,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",international conference on management of data,1997,"('rtable_authors', 'rtable_year')","['jonathan e. cook , alexander l. wolf , benjamin g. zorn', 1994]","['barbara liskov , umesh maheshwari', 1997]",0.36852526664733887,0.6314747333526611,2
66,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",sigmod conference,1994,"('rtable_authors', 'rtable_venue')","['jonathan e. cook , alexander l. wolf , benjamin g. zorn', 'international conference on management of data']","['barbara liskov , umesh maheshwari', 'sigmod conference']",0.4072188138961792,0.5927811861038208,2
50,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",sigmod conference,1994,"('rtable_authors', 'rtable_venue')","['jonathan e. cook , alexander l. wolf , benjamin g. zorn', 'international conference on management of data']","['barbara liskov , umesh maheshwari', 'sigmod conference']",0.4072188138961792,0.5927811861038208,2
48,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",international conference on management of data,1994,"('rtable_authors',)","['jonathan e. cook , alexander l. wolf , benjamin g. zorn']","['barbara liskov , umesh maheshwari']",0.4415505528450012,0.5584494471549988,2
46,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",international conference on management of data,1997,"('rtable_authors', 'rtable_year')","['jonathan e. cook , alexander l. wolf , benjamin g. zorn', 1994]","['barbara liskov , umesh maheshwari', 1997]",0.36852526664733887,0.6314747333526611,2
45,partitioned garbage collection of large object store,"barbara liskov , umesh maheshwari",sigmod conference,1997,partition selection policies in object database garbage collection,"barbara liskov , umesh maheshwari",sigmod conference,1994,"('rtable_authors', 'rtable_venue')","['jonathan e. cook , alexander l. wolf , benjamin g. zorn', 'international conference on management of data']","['barbara liskov , umesh maheshwari', 'sigmod conference']",0.4072188138961792,0.5927811861038208,2
