,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,da-lite 98813 hc,electronics - general,,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_brand')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'da-lite']","['da-lite 98813 hc', nan]",0.4735712,0.5264289,2
38,da-lite 98813 hc da-mat tensioned cosmopolitan electrol -,electronics - general,,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_brand')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'da-lite']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol -', nan]",0.028553355,0.97144663,2
39,da-lite 98813 hc da-mat tensioned cosmopolitan electrol -,electronics - general,da-lite,,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_modelno')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', '35199']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol -', nan]",0.028553355,0.97144663,2
40,da-lite 98813 hc da-mat tensioned cosmopolitan electrol -,electronics - general,da-lite,35199,,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_price')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 4612.99]","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol -', nan]",0.028553355,0.97144663,2
30,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general']","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking']",0.20266277,0.79733723,2
36,da-lite 98813 hc da-mat tensioned cosmopolitan electrol -,electronics - general,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title',)",['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal'],['da-lite 98813 hc da-mat tensioned cosmopolitan electrol -'],0.05330881,0.9466912,2
17,da-lite 98813 hc da-mat tensioned cosmopolitan,electronics - general,da-lite,,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_modelno')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', '35199']","['da-lite 98813 hc da-mat tensioned cosmopolitan', nan]",0.100163855,0.8998361,2
16,da-lite 98813 hc da-mat tensioned cosmopolitan,electronics - general,,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_brand')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'da-lite']","['da-lite 98813 hc da-mat tensioned cosmopolitan', nan]",0.100163855,0.8998361,2
15,da-lite 98813 hc da-mat tensioned cosmopolitan,,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general']","['da-lite 98813 hc da-mat tensioned cosmopolitan', nan]",0.15494719,0.84505284,2
14,da-lite 98813 hc da-mat tensioned cosmopolitan,electronics - general,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title',)",['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal'],['da-lite 98813 hc da-mat tensioned cosmopolitan'],0.15411526,0.8458848,2
18,da-lite 98813 hc da-mat tensioned cosmopolitan,electronics - general,da-lite,35199,,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_price')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 4612.99]","['da-lite 98813 hc da-mat tensioned cosmopolitan', nan]",0.100163855,0.8998361,2
37,da-lite 98813 hc da-mat tensioned cosmopolitan electrol -,,da-lite,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol -', nan]",0.05395488,0.94604516,2
1,da-lite 98813 hc,electronics - general,da-lite,,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_modelno')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', '35199']","['da-lite 98813 hc', nan]",0.4735712,0.5264289,2
2,da-lite 98813 hc,electronics - general,da-lite,35199,,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_price')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 4612.99]","['da-lite 98813 hc', nan]",0.4735712,0.5264289,2
3,da-lite 98813 hc,,,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general', 'da-lite']","['da-lite 98813 hc', nan, nan]",0.21555385,0.7844461,3
32,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,da-lite,35199,99.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general', 4612.99]","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking', 99.99]",0.30128482,0.69871515,3
31,d-link dap-1350 wireless-n pocket router and access point dap1350,networking,da-lite,,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general', '35199']","['d-link dap-1350 wireless-n pocket router and access point dap1350', 'networking', nan]",0.20408191,0.79591817,3
4,da-lite 98813 hc,,da-lite,,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general', '35199']","['da-lite 98813 hc', nan, nan]",0.21555385,0.7844461,3
41,da-lite 98813 hc da-mat tensioned cosmopolitan electrol -,,,35199,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category', 'ltable_brand')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general', 'da-lite']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol -', nan, nan]",0.018970253,0.98102975,3
42,da-lite 98813 hc da-mat tensioned cosmopolitan electrol -,,da-lite,,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category', 'ltable_modelno')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general', '35199']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol -', nan, nan]",0.018970253,0.98102975,3
43,da-lite 98813 hc da-mat tensioned cosmopolitan electrol -,,da-lite,35199,,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_category', 'ltable_price')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'electronics - general', 4612.99]","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol -', nan, nan]",0.018970253,0.98102975,3
44,da-lite 98813 hc da-mat tensioned cosmopolitan electrol -,electronics - general,,,4612.99,da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite,,,,,"('ltable_title', 'ltable_brand', 'ltable_modelno')","['da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal', 'da-lite', '35199']","['da-lite 98813 hc da-mat tensioned cosmopolitan electrol -', nan, nan]",0.026206143,0.97379386,3
