,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,outcome
0,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only",nan,nan,nan,nan,2015 300 Entertainment/RGF Productions,5:11,nan,Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,nan,0
1,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",nan,nan,nan,nan,2015 300 Entertainment/RGF Productions,4:32,nan,"Rewind ( feat . Monty ) [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,nan,0
2,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only",nan,nan,nan,nan,‰ ãÑ 2013 WaterTower Music,5:11,nan,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,nan,0
3,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only",nan,nan,nan,nan,2015 300 Entertainment/RGF Productions,5:11,nan,"The High Fells ( Extended Version ) The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] $ 1.29 2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc. December 10 , 2013",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,nan,0
4,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock $ 0.99",nan,nan,nan,nan,2015 300 Entertainment/RGF Productions,5:11,nan,"Rewind ( feat . Monty ) [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,nan,0
5,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only",nan,nan,nan,nan,"‰ ãÑ 2012 Big Machine Label Group , LLC",5:11,nan,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,nan,0
6,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only",nan,nan,nan,nan,2015 300 Entertainment/RGF Productions,5:11,nan,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Fetty Wap,Take Care ( Deluxe Edition ),nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,nan,0
7,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",nan,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,2015 300 Entertainment/RGF Productions,5:11,nan,"Rewind ( feat . Monty ) [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],nan,nan,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:36,nan,0
8,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only",nan,nan,nan,nan,2015 300 Entertainment/RGF Productions,5:11,nan,"Sound Of Letting Go ( Feat . Chris Willis ) Dance & Electronic August 21 , 2009",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],nan,nan,"( C ) 1994 UMG Recordings , Inc.",5:36,nan,0
9,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only",nan,nan,nan,nan,2015 300 Entertainment/RGF Productions,5:11,nan,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],nan,nan,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",5:36,nan,0
