,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,sony blu-ray disc player bdps550,"denon 5 disc cd player dcm390 cd-r/rw playback mp3 , wma and hdcd decoding advanced multilevel noise shaping dac 8 times oversampling digital filter 3 mode random playback intelligent disc scan 20 selection music calendar display black finish",,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_description',)",['sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish'],"['denon 5 disc cd player dcm390 cd-r/rw playback mp3 , wma and hdcd decoding advanced multilevel noise shaping dac 8 times oversampling digital filter 3 mode random playback intelligent disc scan 20 selection music calendar display black finish']",0.42288128,0.57711875,2
21,sony blu-ray disc player bdps550,sony 300 disc cd changer cdpcx355 megastorage control cd-r/cd-rw playback 32 step program play control a1 ii custom file memo cd text keyboard input 2 jog dials remote control black finish,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_description',)",['sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish'],['sony 300 disc cd changer cdpcx355 megastorage control cd-r/cd-rw playback 32 step program play control a1 ii custom file memo cd text keyboard input 2 jog dials remote control black finish'],0.41054788,0.58945215,2
20,sony 300 disc cd changer cdpcx355,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name',)",['sony blu-ray disc player bdps550'],['sony 300 disc cd changer cdpcx355'],0.472025,0.52797496,2
19,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,139.94,"('rtable_description', 'rtable_price')","['cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )', nan]","[""8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd"", 139.94]",0.4519736,0.5480264,2
18,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,,"('rtable_description',)","['cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )']","[""8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd""]",0.37993714,0.62006295,2
17,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,129.99,"('rtable_description', 'rtable_price')","['cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )', nan]","[""8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd"", 129.99]",0.44078305,0.559217,2
16,sony blu-ray disc player bdps550,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,,"('rtable_description',)","['cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )']","[""8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd""]",0.37993714,0.62006295,2
14,sony blu-ray disc player bdps550,"sony 400-disc dvd , sacd & cd mega changer dvpcx995v super audio cd playback dvd-rw/dvd-r/dvd + rw/dvd + r playback 12 bit video dac dolby digital and dts advanced smoothscan technology instant replay back ground graphics black finish",,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_description', 'ltable_price')","['sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish', nan]","['sony 400-disc dvd , sacd & cd mega changer dvpcx995v super audio cd playback dvd-rw/dvd-r/dvd + rw/dvd + r playback 12 bit video dac dolby digital and dts advanced smoothscan technology instant replay back ground graphics black finish', nan]",0.33759287,0.66240716,2
13,sony 400-disc dvd/sa-cd/cd mega changer dvpcx995v,sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish,,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name', 'ltable_price')","['sony blu-ray disc player bdps550', nan]","['sony 400-disc dvd/sa-cd/cd mega changer dvpcx995v', nan]",0.2632097,0.7367903,2
12,sony 400-disc dvd/sa-cd/cd mega changer dvpcx995v,"sony 400-disc dvd , sacd & cd mega changer dvpcx995v super audio cd playback dvd-rw/dvd-r/dvd + rw/dvd + r playback 12 bit video dac dolby digital and dts advanced smoothscan technology instant replay back ground graphics black finish",,sony scd-ce595 cd player scdce595,"cd-rom , cd-r , cd-rw cd-text playback 5 disc ( s )",,"('ltable_name', 'ltable_description')","['sony blu-ray disc player bdps550', 'sony blu-ray disc player bdps550 decode dolby truehd and dts hd internally full hd 1080 video output 24p true cinema dvd upscaling to 1080p via hdmi bravia theatre sync ( hdmi-cec ) bd/dvd/cd playback and avchd with x.v. color output dolby digital plus decoding backlit remote glass front finish']","['sony 400-disc dvd/sa-cd/cd mega changer dvpcx995v', 'sony 400-disc dvd , sacd & cd mega changer dvpcx995v super audio cd playback dvd-rw/dvd-r/dvd + rw/dvd + r playback 12 bit video dac dolby digital and dts advanced smoothscan technology instant replay back ground graphics black finish']",0.37093621,0.6290638,2
