,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,nan,nan,nan,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,nan,Cameras 28-Mar-11,nan,nan,Diddy - Dirty Money,( C ) 2015 KIDinaKORNER/Interscope Records,Country,$ 1.29,"December 14 , 2010",I Know [ feat . Wiz Khalifa ] [ Explicit ] Last Train To Paris [ Explicit ] ( C ) 2010 Bad Boy/Interscope Records,4:31,1
1,nan,nan,nan,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,nan,Cameras 28-Mar-11,nan,nan,Diddy - Dirty Money,nan,Country,$ 1.29,"December 14 , 2010",I Know [ feat . Wiz Khalifa ] [ Explicit ] Last Train To Paris [ Explicit ] ( C ) 2010 Bad Boy/Interscope Records,4:31,1
2,nan,nan,nan,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,nan,Cameras 28-Mar-11,nan,nan,Naughty Boy,nan,Rap & Hip-Hop,$ 1.29,nan,I Know [ feat . Wiz Khalifa ] [ Explicit ] Last Train To Paris [ Explicit ] ( C ) 2010 Bad Boy/Interscope Records,4:31,1
3,nan,nan,nan,"Dance , Music",$ 1.29,nan,Rashi ( Outro ) Mark Ronson $ 0.99,nan,nan,Diddy - Dirty Money,nan,Rap & Hip-Hop,$ 1.29,"December 14 , 2010","Anything Goes Florida Georgia Line Country October 14 , 2014",4:31,1
4,nan,nan,nan,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,nan,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven ) Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven Last Train to Paris ‰ ãÑ 2010 Bad Boy/Interscope Records 4:31 14-Dec-10",nan,nan,Diddy - Dirty Money,nan,Soundtracks,$ 1.29,"December 14 , 2010","Anything Goes Florida Georgia Line Country October 14 , 2014",4:03,0
5,nan,nan,nan,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,nan,Cameras 28-Mar-11,nan,nan,Diddy - Dirty Money,nan,Rap & Hip-Hop,$ 1.29,nan,I Know [ feat . Wiz Khalifa ] [ Explicit ] Last Train To Paris [ Explicit ] ( C ) 2010 Bad Boy/Interscope Records,4:31,1
6,nan,nan,nan,"Dance , Music",$ 1.29,nan,Rashi ( Outro ) Mark Ronson $ 0.99,nan,nan,Diddy - Dirty Money,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Rap & Hip-Hop,$ 1.29,"December 14 , 2010","Anything Goes Florida Georgia Line Country October 14 , 2014",4:31,1
7,nan,nan,nan,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 0.99,nan,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven ) Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven Last Train to Paris ‰ ãÑ 2010 Bad Boy/Interscope Records 4:31 14-Dec-10",nan,nan,Diddy - Dirty Money,nan,Rap & Hip-Hop,$ 1.29,"December 14 , 2010","Anything Goes Florida Georgia Line Country October 14 , 2014",4:31,0
8,nan,nan,nan,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,nan,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven ) Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven Last Train to Paris ‰ ãÑ 2010 Bad Boy/Interscope Records 4:31 14-Dec-10",nan,nan,Diddy - Dirty Money,nan,Soundtracks,$ 1.29,"December 14 , 2010","Anything Goes Florida Georgia Line Country October 14 , 2014",4:31,0
9,nan,nan,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,15-Nov-11,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven ) Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven Last Train to Paris ‰ ãÑ 2010 Bad Boy/Interscope Records 4:31 14-Dec-10",nan,nan,Diddy - Dirty Money,nan,Alternative Rock,$ 1.29,"December 14 , 2010","Anything Goes Florida Georgia Line Country October 14 , 2014",4:31,0
