,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Mail On Sunday,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,18-Mar-08,45,3:16,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Rise ( feat . Skylar Grey ),3:59,1
1,Mail On Sunday,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,18-Mar-08,Anything Goes,3:16,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Without You ( Feat . Usher ),3:59,1
2,Mail On Sunday,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,18-Mar-08,Outversion,3:16,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Roll ( feat . Sean Kingston ) [ Clean ],3:59,1
3,Mail On Sunday,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ),3:16,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",45,3:59,1
4,Mail On Sunday,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ),1:50,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Outversion,3:59,1
5,Mail On Sunday,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ),3:16,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Outversion,3:59,1
6,Mail On Sunday,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ),3:16,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Here 's To The Good Times,3:59,1
7,Mail On Sunday,Flo Rida,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .","Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ),3:39,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Roll ( feat . Sean Kingston ) [ Clean ],3:59,1
8,Mail On Sunday,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ),3:16,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",Stranger Inside,3:59,1
9,Mail On Sunday,Flo Rida,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.99,18-Mar-08,Money Right ( feat . Rick Ross & Brisco ),3:16,Mail On Sunday [ Clean ],Flo Rida,2013 Warner Bros. . Records Inc.,"Rap & Hip-Hop , Southern Rap , Pop Rap",$ 1.29,"March 18 , 2008",45,3:59,1
