,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,,$ 1.29,,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Price')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan]","['Alive Mark Lawrence David Guetta and More', '$ 1.29']",0.49251994,0.5074801,2
1,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,,$ 1.29,,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Price')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan, nan]","['Alive Mark Lawrence David Guetta and More', nan, '$ 1.29']",0.49251994,0.5074801,3
2,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,,$ 1.29,,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Album_Name', 'rtable_Price')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan, nan]","['Alive Mark Lawrence David Guetta and More', nan, '$ 1.29']",0.49251994,0.5074801,3
3,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,,$ 1.29,( c ) 2009 LMG,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Price', 'rtable_CopyRight')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan, nan]","['Alive Mark Lawrence David Guetta and More', '$ 1.29', '( c ) 2009 LMG']",0.43864822,0.56135184,3
4,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,,$ 1.29,,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Album_Name', 'rtable_Price')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan, nan, nan]","['Alive Mark Lawrence David Guetta and More', nan, nan, '$ 1.29']",0.49251994,0.5074801,4
5,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,,$ 1.29,( c ) 2009 LMG,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Price', 'rtable_CopyRight')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan, nan, nan]","['Alive Mark Lawrence David Guetta and More', nan, '$ 1.29', '( c ) 2009 LMG']",0.43864822,0.56135184,4
6,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,,$ 1.29,( c ) 2009 LMG,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Album_Name', 'rtable_Price', 'rtable_CopyRight')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan, nan, nan]","['Alive Mark Lawrence David Guetta and More', nan, '$ 1.29', '( c ) 2009 LMG']",0.43864822,0.56135184,4
7,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,Soundtracks,$ 1.29,( c ) 2009 LMG,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Genre', 'rtable_Price', 'rtable_CopyRight')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan, nan, nan]","['Alive Mark Lawrence David Guetta and More', 'Soundtracks', '$ 1.29', '( c ) 2009 LMG']",0.47837818,0.5216218,4
8,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,,$ 1.29,( c ) 2009 LMG,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Album_Name', 'rtable_Price', 'rtable_CopyRight')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan, nan, nan, nan]","['Alive Mark Lawrence David Guetta and More', nan, nan, '$ 1.29', '( c ) 2009 LMG']",0.43864822,0.56135184,5
9,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France",David Guetta,,,$ 1.29,,2:51,21-Aug-09,Alive Mark Lawrence David Guetta and More,,,Soundtracks,$ 1.29,( c ) 2009 LMG,4:24,"May 20 , 2003","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Genre', 'rtable_Price', 'rtable_CopyRight')","['Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.', nan, nan, nan, nan]","['Alive Mark Lawrence David Guetta and More', nan, 'Soundtracks', '$ 1.29', '( c ) 2009 LMG']",0.47837818,0.5216218,5
