,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,stationery & office machinery,nan,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,nan,nan,nan,nan,1
1,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,nan,99712,11.58,san francisco 49ers ipod touch 4g hard case tribeca,nan,nan,01g-p3-1452-tr,nan,1
2,birdhouse tony hawk 2gb full skull skatedrive usb flash drive usb drives 9.84,stationery & office machinery,nan,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,nan,nan,nan,nan,1
3,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,car stereos,nan,99712,11.58,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,nan,nan,nan,nan,1
4,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,nan,99712,11.58,ifrogz luxe lean case for ipod touch 4g gun metal cases ifrogz,switches,nan,nan,nan,1
5,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,nan,99712,11.58,da-glas base rear projection screen - 70 x 70 av format da-lite,nan,nan,nan,2608.99,1
6,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,nan,87062,11.58,da-glas base rear projection screen - 70 x 70 av format da-lite,nan,nan,nan,nan,1
7,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,netgear,99712,11.58,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,nan,nan,nan,nan,1
8,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets tops business forms,stationery & office machinery,nan,99712,11.58,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,nan,nan,nan,nan,1
9,pny 4gb sdhc memory card class 4 pny p-sdhc4g4-ef 8.98,stationery & office machinery,nan,99712,479.98,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505 storage presentation materials tops 19.0,nan,nan,nan,nan,1
