,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,nan,nan,nan,32.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,lenovo,nan,102.24,1
1,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,nan,nan,nan,32.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,nan,nan,102.24,1
2,clickfree c2 500gb usb 3.0 portable external hard drive clickfree,nan,nan,nan,nan,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,lenovo,nan,102.24,1
3,srs labs analog rca volume leveler srs labs dct6s 59.99,nan,nan,q3675a,32.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,lenovo,nan,102.24,1
4,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,nan,nan,nan,32.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,computers accessories,lenovo,nan,102.24,0
5,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,networking,nan,nan,32.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,lenovo,nan,102.24,1
6,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,nan,nan,nan,32.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,lenovo,nan,102.24,1
7,san francisco 49ers camera case 19.99,nan,nan,nan,32.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,lenovo,nan,102.24,1
8,boss audio bv9958b - single-din in-dash dvd mp3 cd am fm receiver with full detachable 7 widescreen touchscreen tft monitor usb and sd memory card ports and front panel aux input boss bv9958b,nan,nan,nan,32.88,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,nan,mayline,nan,102.24,1
9,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,nan,nan,nan,56.88,da-glas base rear projection screen - 70 x 70 av format da-lite,nan,lenovo,nan,102.24,1
