,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,paper mate,tv accessories,nan,nan,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,paper mate,printer accessories,tricool 120mm,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
1,paper mate,digital cameras,bh-skthfs/2g,nan,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,paper mate,printer accessories,nan,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
2,paper mate,nan,pvr135h1,nan,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,paper mate,printer accessories,hx-mta64da / g32,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
3,paper mate,nan,gb01959,nan,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,paper mate,printer accessories,t048220,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
4,ep memory,nan,33250,nan,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,paper mate,printer accessories,nan,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
5,paper mate,nan,nan,nan,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,paper mate,usb flash drives,gbu421w6,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
6,paper mate,nan,nan,nan,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,paper mate,printer accessories,t048220,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
7,paper mate,nan,35199,nan,verbatim 4gb tuff - n - tiny usb 2.0 flash drive green usb drives verbatim,paper mate,printer accessories,nan,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
8,paper mate,nan,nan,nan,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,paper mate,inkjet printer ink,it4ll-gmt,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
9,paper mate,mp3 accessories,89939,nan,paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87,paper mate,printer accessories,nan,nan,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel 23.96,0
