,explanation,label,latency,match,prediction,row,type
0,"{'ltable_id': 0.05578221256586667, 'ltable_modelno': 0.049580346367870474, 'ltable_title': -0.04285640917168681, 'rtable_id': 0.026612219927280863, 'rtable_title': 0.013723660796582526}",0.0,0.5704118399880826,0.0,[0.9927712  0.00722876],1853-2139,mojito-d
1,"{'ltable_category': -0.04191486954880126, 'ltable_price': 0.053048166719797424, 'ltable_title': 0.0034210770170041314, 'rtable_brand': -0.06262924111131789, 'rtable_price': 0.04009081007712388, 'rtable_title': -0.016804483098873176}",0.0,0.5750442610005848,0.0,[9.9999785e-01 2.2001070e-06],621-3167,mojito-d
2,"{'ltable_id': -0.041879664369821816, 'ltable_title': 0.005101948939832775, 'rtable_title': -0.004595642352305224}",0.0,0.5804132550256327,0.0,[1.0000000e+00 1.3672814e-11],2115-8789,mojito-d
3,"{'ltable_category': 0.0011549678529352648, 'ltable_id': -0.003623330075953688, 'ltable_title': -0.00019187503466340617, 'rtable_category': -0.00391881527302634, 'rtable_id': -0.0016178423489699415, 'rtable_title': 0.0004665733103420209}",0.0,0.5602226979681291,0.0,[9.9986470e-01 1.3528786e-04],278-9064,mojito-d
4,"{'ltable_id': -0.017425171804611905, 'ltable_title': -0.012931848080868127, 'rtable_brand': 0.03590970065903705, 'rtable_modelno': -0.01028922657118624, 'rtable_title': -0.010841886612515344}",0.0,0.5585411179927178,0.0,[9.999999e-01 8.106037e-08],1673-13279,mojito-d
5,"{'ltable_id': -0.01609812140294427, 'ltable_price': 0.00126160111362391, 'ltable_title': -0.005167656914230061, 'rtable_title': -0.0023024122906401792}",0.0,0.5524704459821805,0.0,[1.0000000e+00 5.3130174e-12],2305-2948,mojito-d
6,"{'ltable_id': 0.05510849867837207, 'ltable_title': -0.021571804067277458, 'rtable_price': 0.03920230067031254, 'rtable_title': 0.011868801338016915}",0.0,0.6035564810154028,0.0,[9.999932e-01 6.764114e-06],1543-10366,mojito-d
7,"{'ltable_title': 0.04356436125740437, 'rtable_title': -0.012514834542461222}",1.0,0.5988761080079712,1.0,[0.00913725 0.9908627 ],88-3269,mojito-d
8,"{'ltable_id': 0.0012190577114998629, 'ltable_price': -0.008878072340499813, 'ltable_title': -0.004633914915711935, 'rtable_brand': -0.0038274560472768603, 'rtable_category': 4.838030755261011e-05, 'rtable_id': -2.771342587289073e-05, 'rtable_title': -0.0020420368629544567}",0.0,0.5378080090158619,0.0,[0.9926409  0.00735908],1718-11835,mojito-d
9,"{'ltable_id': -0.001638055820211794, 'ltable_title': -0.0006225335247089686, 'rtable_category': -0.00045819101548070715, 'rtable_modelno': -0.0007315382644910325, 'rtable_title': -0.0002920320605288765}",1.0,0.5793141949689016,0.0,[1.0000000e+00 6.8640737e-13],1624-5013,mojito-d
10,"{'ltable_id': -0.3062461472778819, 'ltable_title': 0.03559176674072041, 'rtable_price': 0.09381085911582578, 'rtable_title': 0.04673021342072397}",0.0,0.5674062379985116,0.0,[9.9999976e-01 2.2061992e-07],614-5969,mojito-d
11,"{'ltable_brand': -0.024993681385509867, 'ltable_category': 0.020350621954036405, 'ltable_title': 0.011624079785635476, 'rtable_id': -0.03095108125232592, 'rtable_title': -0.003176383489926102}",0.0,0.5693182580289431,0.0,[1.000000e+00 6.705132e-09],768-10397,mojito-d
12,"{'ltable_category': -0.025235056554458908, 'ltable_title': -0.0012705186227568166, 'rtable_modelno': -0.08875768156947049, 'rtable_price': 0.05152049341972031, 'rtable_title': 0.02355087827253789}",0.0,0.5592179099912755,0.0,[9.9999678e-01 3.2084383e-06],2476-18730,mojito-d
13,"{'ltable_category': -0.014966412378076794, 'ltable_id': -0.030996600529510587, 'ltable_modelno': 0.03393619105001291, 'ltable_title': 0.009427052348310132, 'rtable_modelno': 0.01977831795541598, 'rtable_title': -0.013778390141244469}",1.0,0.5504052580217831,0.0,[1.000000e+00 1.753398e-08],470-10874,mojito-d
14,"{'ltable_title': 0.1094317566454448, 'rtable_title': 0.04477549921084742}",0.0,0.598890503984876,0.0,[0.7941109  0.20588908],2223-10753,mojito-d
15,"{'ltable_brand': 0.19310053447650605, 'ltable_title': 0.030201025493671606, 'rtable_brand': 0.06152812279411448, 'rtable_title': 0.12519548651891393}",0.0,0.6031960839754902,0.0,[9.992575e-01 7.425280e-04],1512-19684,mojito-d
16,"{'ltable_category': -0.001961105988325546, 'ltable_id': -0.0018941170403646954, 'ltable_title': -0.0033736773025736244, 'rtable_brand': -0.0013691136898864344, 'rtable_category': -0.0038098893916722757, 'rtable_id': 0.0006133245045170417, 'rtable_title': 0.0003294372079074525}",0.0,0.5890646509942599,0.0,[1.0000000e+00 1.5708816e-08],1136-17384,mojito-d
17,"{'ltable_id': 0.020059758688606794, 'ltable_price': 0.01206761699939254, 'ltable_title': 0.009889122564337974, 'rtable_category': 0.026717304004698194, 'rtable_id': -0.06391441919382596, 'rtable_title': 0.016216686788775643}",0.0,0.5617733570397831,0.0,[9.9995530e-01 4.4691686e-05],2089-687,mojito-d
18,"{'ltable_id': 0.007482204274491057, 'ltable_title': -0.005265051857008712, 'rtable_category': -0.01201652253270255, 'rtable_title': 0.01137558131409877}",0.0,0.5643106189672835,0.0,[1.0000000e+00 1.3465941e-08],2020-18153,mojito-d
19,"{'ltable_category': 0.12560295484447823, 'ltable_id': 0.04466805919058646, 'ltable_title': 0.06949217721663492, 'rtable_category': 0.08605956877007315, 'rtable_id': 0.036836425388204426, 'rtable_title': -0.008069750001738894}",0.0,0.5515548890107311,0.0,[0.99157786 0.00842216],95-12,mojito-d
20,"{'ltable_title': -0.006313953691280871, 'rtable_category': 0.008994972989712453, 'rtable_title': -0.022924725383340495}",0.0,0.5735283300164156,0.0,[1.0000000e+00 3.2466196e-11],2248-4299,mojito-d
