,explanation,label,latency,match,prediction,row,type
0,"{'ltable_brand': 0.5197860793004777, 'ltable_category': -0.6162460080976567, 'ltable_modelno': -0.14358645215170415, 'ltable_price': 0.1965731843748506, 'ltable_title': 1.201465504886166, 'rtable_brand': 0.12307102896471897, 'rtable_category': 0.042634370504968655, 'rtable_modelno': 0.052948076221559046, 'rtable_price': 0.0023240582540772076, 'rtable_title': 0.08503467693382549}",0.0,1.425305909011513,0.0,[0.9927712  0.00722876],1853-2139,landmark
1,"{'ltable_brand': 0.043975053840806425, 'ltable_category': -0.019407234601937388, 'ltable_modelno': 0.012087665344898196, 'ltable_price': 0.04562698568378265, 'ltable_title': 0.03691960530886706, 'rtable_brand': 0.0016253543957123672, 'rtable_category': -0.06525385779317415, 'rtable_modelno': 0.006812266059808921, 'rtable_price': 0.0007934908423370178, 'rtable_title': -0.054099018747008336}",0.0,1.394050375034567,0.0,[9.9999785e-01 2.2001070e-06],621-3167,landmark
2,"{'ltable_brand': 0.01586234931060212, 'ltable_category': -0.0037871919792162763, 'ltable_modelno': 0.005958538493680214, 'ltable_price': 0.006134906241978059, 'ltable_title': -0.1375218309624128, 'rtable_brand': 0.038106393942948666, 'rtable_category': -0.08927264946933881, 'rtable_modelno': 0.07557470018868856, 'rtable_price': 0.05457417317494054, 'rtable_title': -0.26136007802988764}",0.0,1.6380265260231681,0.0,[1.0000000e+00 1.3672814e-11],2115-8789,landmark
3,"{'ltable_brand': 0.0060823492469643005, 'ltable_category': -0.008611845023685168, 'ltable_modelno': -0.00351276143780789, 'ltable_price': -0.0029621020085102067, 'ltable_title': 0.00048259914696767805, 'rtable_brand': -0.0018917455736803825, 'rtable_category': -0.009009523207830194, 'rtable_modelno': -0.007989967017437784, 'rtable_price': 0.002971740948279898, 'rtable_title': 0.012539114441591566}",0.0,1.372421255975496,0.0,[9.9986470e-01 1.3528786e-04],278-9064,landmark
4,"{'ltable_brand': 0.01199657532642023, 'ltable_category': 0.007059661022064275, 'ltable_modelno': 0.003010926643820635, 'ltable_price': 0.01506335122156475, 'ltable_title': 0.0533456690292225, 'rtable_brand': -0.043097848378713735, 'rtable_category': 0.02976727913940891, 'rtable_modelno': -0.004099781565230732, 'rtable_price': 0.005255762613051453, 'rtable_title': -0.002960952342735217}",0.0,1.4380528979818337,0.0,[9.999999e-01 8.106037e-08],1673-13279,landmark
5,"{'ltable_brand': 0.21636453000439593, 'ltable_category': -0.12646141016200443, 'ltable_modelno': 0.04042902804426923, 'ltable_price': 0.11241916110408448, 'ltable_title': -0.19589784573434466, 'rtable_brand': 0.06440286017472713, 'rtable_category': 0.03675302839219286, 'rtable_modelno': 0.05007809927492264, 'rtable_price': 0.039899229024985924, 'rtable_title': -0.4303745633098853}",0.0,1.3517974329879507,0.0,[1.0000000e+00 5.3130174e-12],2305-2948,landmark
6,"{'ltable_brand': 0.09765281935140051, 'ltable_category': 0.15666702210761244, 'ltable_modelno': 0.1855471052297626, 'ltable_price': 0.14851972755431936, 'ltable_title': 0.11776763661414927, 'rtable_brand': 0.3458488574960239, 'rtable_category': 0.3170589590556468, 'rtable_modelno': 0.16292039179508347, 'rtable_price': -0.18211285913812666, 'rtable_title': -0.6615764748101273}",0.0,1.467409681994468,0.0,[9.999932e-01 6.764114e-06],1543-10366,landmark
7,"{'ltable_brand': -0.05320997050724107, 'ltable_category': 0.2706564584474851, 'ltable_modelno': -0.07785346360850595, 'ltable_price': 0.06733303400477388, 'ltable_title': 0.6890337933972048, 'rtable_brand': 0.027737164621377354, 'rtable_category': -0.11118939813636392, 'rtable_modelno': -0.16216674170631812, 'rtable_price': 0.03535455237261317, 'rtable_title': 1.1652306233375485}",1.0,1.4214404580416158,1.0,[0.00913725 0.9908627 ],88-3269,landmark
8,"{'ltable_brand': 0.041231405988084835, 'ltable_category': 0.010839368813979247, 'ltable_modelno': 0.036268603836176534, 'ltable_price': -0.13276398598088066, 'ltable_title': 0.1292660007500992, 'rtable_brand': 0.057905721588014505, 'rtable_category': -0.019074926581940918, 'rtable_modelno': 0.005546286730624881, 'rtable_price': -0.02057806492244004, 'rtable_title': -0.07484176756685282}",0.0,1.2358736380119808,0.0,[0.9926409  0.00735908],1718-11835,landmark
9,"{'ltable_brand': 0.14261299294202873, 'ltable_category': 0.1347867350601375, 'ltable_modelno': 0.03124980933130336, 'ltable_price': 0.02445795600770361, 'ltable_title': 0.24734294917346447, 'rtable_brand': 0.23248226904277208, 'rtable_category': -0.598959439067777, 'rtable_modelno': 0.025925054728228158, 'rtable_price': 0.12576549279041027, 'rtable_title': -0.0707846101532106}",1.0,1.3061045070062391,0.0,[1.0000000e+00 6.8640737e-13],1624-5013,landmark
