,explanation,label,latency,match,prediction,row,type
0,"{'ltable_brand': 0.009278286195695727, 'ltable_category': -0.05997953358504258, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.014112215223195973, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.020956702671925787}",0.0,1.8114651379873976,0.0,[0.9927712  0.00722876],1853-2139,shap
1,"{'ltable_brand': 0.0, 'ltable_category': -0.009483080020128905, 'ltable_modelno': -0.0024952279633745087, 'ltable_price': 0.0, 'ltable_title': -0.003155861780173193, 'rtable_brand': 0.0, 'rtable_category': -0.012827450983485155, 'rtable_modelno': -0.0019409631596224927, 'rtable_price': -0.00727411694039419, 'rtable_title': -0.026083651034762442}",0.0,1.9594132300117053,0.0,[9.9999785e-01 2.2001070e-06],621-3167,shap
2,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.002791010684959851, 'ltable_price': 0.0, 'ltable_title': -0.026903853844799763, 'rtable_brand': 0.0, 'rtable_category': -0.02097464994408423, 'rtable_modelno': 0.0, 'rtable_price': 0.008352938532368792, 'rtable_title': -0.020842002639312157}",0.0,2.273697147029452,0.0,[1.0000000e+00 1.3672814e-11],2115-8789,shap
3,"{'ltable_brand': 0.0, 'ltable_category': -0.004117257202238095, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.019459364095631867, 'rtable_brand': 0.0, 'rtable_category': -0.02005225823072243, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.019631463098770945}",0.0,1.91859736997867,0.0,[9.9986470e-01 1.3528786e-04],278-9064,shap
4,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.027248286754641415, 'rtable_brand': 0.0, 'rtable_category': 0.015851843226600226, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.05145418609845903}",0.0,1.8958087060018443,0.0,[9.999999e-01 8.106037e-08],1673-13279,shap
5,"{'ltable_brand': 0.02137940350852324, 'ltable_category': 0.0, 'ltable_modelno': -0.01831149415654853, 'ltable_price': -0.019096426465824354, 'ltable_title': 0.0008549180888853744, 'rtable_brand': -0.012767562900529494, 'rtable_category': 0.030828525979132212, 'rtable_modelno': -0.017362052687602457, 'rtable_price': 0.0, 'rtable_title': -0.048322020471368174}",0.0,1.9253255910007283,0.0,[1.0000000e+00 5.3130174e-12],2305-2948,shap
6,"{'ltable_brand': -0.06410554963398285, 'ltable_category': 0.0, 'ltable_modelno': -0.11567549381245772, 'ltable_price': -0.061659967756825584, 'ltable_title': 0.16977821044267227, 'rtable_brand': -0.03332525690267747, 'rtable_category': 0.042501426308195964, 'rtable_modelno': -0.0901851211202433, 'rtable_price': 0.0, 'rtable_title': 0.1418211280253422}",0.0,1.8812944479868747,0.0,[9.999932e-01 6.764114e-06],1543-10366,shap
7,"{'ltable_brand': 0.0, 'ltable_category': 0.0583783652104542, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.2666502137025973, 'rtable_brand': 0.0, 'rtable_category': 0.11258445478508616, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.23819144973748496}",1.0,2.019669921020977,1.0,[0.00913725 0.9908627 ],88-3269,shap
8,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.0032979627298028707, 'ltable_price': 0.0, 'ltable_title': -0.012851567268007267, 'rtable_brand': 0.0, 'rtable_category': -0.01847326478666743, 'rtable_modelno': -0.0031202370795272135, 'rtable_price': -0.002194574228247148, 'rtable_title': -0.02332278259193163}",0.0,1.9050234470050782,0.0,[0.9926409  0.00735908],1718-11835,shap
9,"{'ltable_brand': 0.011779219651609572, 'ltable_category': -0.008267097412377713, 'ltable_modelno': 0.0, 'ltable_price': 0.010002565852756303, 'ltable_title': 0.027892451367926875, 'rtable_brand': 0.0, 'rtable_category': -0.039663403062031935, 'rtable_modelno': -0.021854958995209194, 'rtable_price': 0.0, 'rtable_title': -0.042843755582751566}",1.0,1.8732582000084221,0.0,[1.0000000e+00 6.8640737e-13],1624-5013,shap
10,"{'ltable_brand': 0.03310686084549608, 'ltable_category': 0.0545737700727538, 'ltable_modelno': 0.0, 'ltable_price': 0.15652466079005556, 'ltable_title': 0.2625271994037995, 'rtable_brand': 0.0, 'rtable_category': 0.14017444780953936, 'rtable_modelno': 0.0, 'rtable_price': 0.0546657346315958, 'rtable_title': 0.19639161279604822}",0.0,1.8821627220022492,0.0,[9.9999976e-01 2.2061992e-07],614-5969,shap
11,"{'ltable_brand': 0.0, 'ltable_category': 0.09961589657807111, 'ltable_modelno': -0.1276518411496555, 'ltable_price': 0.0, 'ltable_title': 0.18992849914697765, 'rtable_brand': -0.044493565239818206, 'rtable_category': 0.0387243434460548, 'rtable_modelno': -0.08117906763955918, 'rtable_price': -0.08828748038468495, 'rtable_title': -0.04986683265470436}",0.0,1.814965076977387,0.0,[1.000000e+00 6.705132e-09],768-10397,shap
12,"{'ltable_brand': -0.005262289548993507, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.02803680481135378, 'rtable_brand': 0.0, 'rtable_category': 0.03404608950148176, 'rtable_modelno': -0.006354726321612799, 'rtable_price': -0.00564682500851173, 'rtable_title': -0.05193088099270138}",0.0,1.8347132229828276,0.0,[9.9999678e-01 3.2084383e-06],2476-18730,shap
13,"{'ltable_brand': 0.0, 'ltable_category': -0.0295041230508514, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.006127321939127213, 'rtable_brand': 0.0, 'rtable_category': 0.02695699912241348, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.05457244918259531}",1.0,1.8441640459932387,0.0,[1.000000e+00 1.753398e-08],470-10874,shap
14,"{'ltable_brand': 0.01259423282662364, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.054823974450936584, 'rtable_brand': 0.0, 'rtable_category': 0.015132329944822675, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.034504154856355856}",0.0,2.026548477995675,0.0,[0.7941109  0.20588908],2223-10753,shap
15,"{'ltable_brand': 0.11697178271338085, 'ltable_category': -0.06887256386443205, 'ltable_modelno': 0.0, 'ltable_price': -0.13747982349319182, 'ltable_title': 0.14405529033475128, 'rtable_brand': -0.12844984709716156, 'rtable_category': -0.02572651956411766, 'rtable_modelno': -0.03798378524856916, 'rtable_price': -0.15489391059168542, 'rtable_title': 0.2293421824926949}",0.0,1.8700367030105554,0.0,[9.992575e-01 7.425280e-04],1512-19684,shap
16,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.02052913371073315, 'rtable_brand': 0.0, 'rtable_category': -0.02211655283341101, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.020614409843042483}",0.0,1.8804776960168965,0.0,[1.0000000e+00 1.5708816e-08],1136-17384,shap
17,"{'ltable_brand': -0.02073057450600505, 'ltable_category': 0.014476102201507222, 'ltable_modelno': 0.0, 'ltable_price': -0.021388308514221716, 'ltable_title': 0.0, 'rtable_brand': -0.008601962312785373, 'rtable_category': 0.0, 'rtable_modelno': -0.012030994502712208, 'rtable_price': -0.006573826374624933, 'rtable_title': -0.008363985399422666}",0.0,1.9310492079821415,0.0,[9.9995530e-01 4.4691686e-05],2089-687,shap
18,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.010971215622984809, 'rtable_brand': -0.0014749599185922765, 'rtable_category': -0.026664381983833696, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.024148485126159767}",0.0,1.9073401659843512,0.0,[1.0000000e+00 1.3465941e-08],2020-18153,shap
19,"{'ltable_brand': 0.0, 'ltable_category': 0.011965182883624855, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.016671737077522706, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': -0.008424245406024, 'rtable_price': 0.0, 'rtable_title': -0.03967435618439524}",0.0,1.8969629329512827,0.0,[0.99157786 0.00842216],95-12,shap
20,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.026503521629873916, 'rtable_brand': 0.0, 'rtable_category': -0.015170950748333918, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.021582724487062027}",0.0,1.8757430930272676,0.0,[1.0000000e+00 3.2466196e-11],2248-4299,shap
21,"{'ltable_brand': 0.0, 'ltable_category': -0.09266660419193866, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.05484461944259684, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': -0.03705033764029764, 'rtable_price': 0.0, 'rtable_title': 0.035681397394566536}",1.0,1.9482857930124737,0.0,[0.96375805 0.03624188],1534-1090,shap
22,"{'ltable_brand': 0.01217286124662471, 'ltable_category': -0.005004633784736798, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.028518252597502652, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': -0.018862925347813222, 'rtable_price': 0.0, 'rtable_title': -0.022553077189213747}",0.0,2.1164687019772828,0.0,[9.9999726e-01 2.7438216e-06],2118-5344,shap
23,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.14605217390816239, 'rtable_brand': 0.0, 'rtable_category': 0.07005976945320413, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.18007123699274363}",0.0,1.8510230159736238,0.0,[9.9964499e-01 3.5495657e-04],54-649,shap
24,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': -0.02227425214806255, 'rtable_brand': 0.0, 'rtable_category': -0.019215301497515803, 'rtable_modelno': -0.008005745590398378, 'rtable_price': 0.0, 'rtable_title': -0.013746053687255663}",0.0,1.8724148040055297,0.0,[1.0000000e+00 9.8860395e-09],417-8786,shap
25,"{'ltable_brand': 0.03532198596592142, 'ltable_category': 0.037803996678515764, 'ltable_modelno': 0.02655181713944482, 'ltable_price': -0.10143681100320824, 'ltable_title': 0.03473318768288554, 'rtable_brand': 0.03433535941363308, 'rtable_category': 0.05627823270891615, 'rtable_modelno': 0.018083468164738967, 'rtable_price': 0.029730119175689823, 'rtable_title': 0.0066533220586458275}",0.0,2.3406799719668925,0.0,[0.5924931 0.4075068],1468-4568,shap
26,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.0045672502764023525, 'ltable_price': -0.010345118498189226, 'ltable_title': -0.012105292673116486, 'rtable_brand': -0.0016236482235152255, 'rtable_category': -0.004214705546022018, 'rtable_modelno': 0.0, 'rtable_price': -0.007948798808342428, 'rtable_title': -0.022438374194288208}",0.0,1.8925474840216339,0.0,[0.9548749 0.0451252],1455-14080,shap
27,"{'ltable_brand': 0.0, 'ltable_category': -0.006998861351724103, 'ltable_modelno': 0.0, 'ltable_price': -0.007254249585801495, 'ltable_title': -0.026110005773430776, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': -0.005067870421424175, 'rtable_price': 0.0, 'rtable_title': -0.017829401681623412}",0.0,1.955266306991689,0.0,[1.0000000e+00 1.9032365e-09],296-13803,shap
28,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.007379827594710502, 'ltable_price': -0.006341386395068772, 'ltable_title': -0.033410279107105034, 'rtable_brand': 0.0, 'rtable_category': 0.012014514317017073, 'rtable_modelno': -0.0016688077739342513, 'rtable_price': 0.0, 'rtable_title': -0.026474526762231602}",0.0,1.8690314260311425,0.0,[9.99999881e-01 1.12379865e-07],280-17506,shap
29,"{'ltable_brand': 0.0, 'ltable_category': -0.2017169422988761, 'ltable_modelno': -0.0572430827368714, 'ltable_price': 0.0, 'ltable_title': 0.1474718650148935, 'rtable_brand': 0.0, 'rtable_category': -0.04360110173026653, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.11002720287722052}",0.0,2.0946958860149607,1.0,[2.3789576e-04 9.9976212e-01],2364-17917,shap
