,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,on completeness of historical relational query languages,"m winslett , k smith , x qian",acm trans . database syst .,1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title',)",['formal query languages for secure relational databases'],['on completeness of historical relational query languages'],0.05258166790008545,0.9474183320999146,2
104,on completeness of historical relational query languages,"m winslett , k smith , x qian","acm transactions on database systems ( tods ) ,",1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_venue')","['formal query languages for secure relational databases', 'acm trans . database syst .']","['on completeness of historical relational query languages', 'acm transactions on database systems ( tods ) ,']",0.05281955003738403,0.947180449962616,2
105,on completeness of historical relational query languages,"m winslett , k smith , x qian",acm trans . database syst .,1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_year')","['formal query languages for secure relational databases', 1994.0]","['on completeness of historical relational query languages', 1994.0]",0.0524635910987854,0.9475364089012146,2
215,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin",acm trans . database syst .,1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_authors')","['formal query languages for secure relational databases', 'm winslett , k smith , x qian']","['on completeness of historical relational query languages', 'j clifford , a croker , a tuzhilin']",0.05133342742919922,0.9486665725708008,2
214,on completeness of historical relational query languages,"m winslett , k smith , x qian",acm trans . database syst .,1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title',)",['formal query languages for secure relational databases'],['on completeness of historical relational query languages'],0.05258166790008545,0.9474183320999146,2
110,on completeness of historical relational query languages,"m winslett , k smith , x qian",acm trans . database syst .,1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title',)",['formal query languages for secure relational databases'],['on completeness of historical relational query languages'],0.0524635910987854,0.9475364089012146,2
111,on completeness of historical relational query languages,"j clifford , a croker",acm trans . database syst .,1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_authors')","['formal query languages for secure relational databases', 'm winslett , k smith , x qian']","['on completeness of historical relational query languages', 'j clifford , a croker']",0.058979570865631104,0.9410204291343689,2
112,on completeness of historical relational query languages,"m winslett , k smith , x qian","acm transactions on database systems ( tods ) ,",1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_venue')","['formal query languages for secure relational databases', 'acm trans . database syst .']","['on completeness of historical relational query languages', 'acm transactions on database systems ( tods ) ,']",0.05281955003738403,0.947180449962616,2
113,on completeness of historical relational query languages,"m winslett , k smith , x qian",acm trans . database syst .,1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_year')","['formal query languages for secure relational databases', 1994.0]","['on completeness of historical relational query languages', 1994.0]",0.0524635910987854,0.9475364089012146,2
209,on completeness of historical relational query languages,"m winslett , k smith , x qian",acm trans . database syst .,1994.0,on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ( tods ) ,",1994.0,"('ltable_title', 'ltable_year')","['formal query languages for secure relational databases', 1994.0]","['on completeness of historical relational query languages', 1994.0]",0.05258166790008545,0.9474183320999146,2
