,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,grid data management systems & services,,,2003.0,"hovmo ã ¯ ller , s. , and rhyner , j. , 1988",d tsichritzis,"acm sigmod record ,",,"('rtable_title', 'rtable_year')","['research directions in data base management systems', 1977.0]","['hovmo ã ¯ ller , s. , and rhyner , j. , 1988', nan]",0.14019423723220825,0.8598057627677917,2
135,grid data management systems & services,,,2003.0,qualitã $ tssicherung und qualitã $ tsmanagement in der sozialen arbeit,m meinholdâ ? ¦,"acm sigmod record ,",1977.0,"('rtable_title', 'rtable_authors')","['research directions in data base management systems', 'd tsichritzis']","['qualitã $ tssicherung und qualitã $ tsmanagement in der sozialen arbeit', 'm meinholdâ ? ¦']",0.3875892162322998,0.6124107837677002,2
133,grid data management systems & services,,,2003.0,estado y vitivinicultura . las polãticas pãºblicas de la transiciã ³ n. mendoza â ??,d tsichritzis,"acm sigmod record ,",,"('rtable_title', 'rtable_year')","['research directions in data base management systems', 1977.0]","['estado y vitivinicultura . las polãticas pãºblicas de la transiciã ³ n. mendoza â ??', nan]",0.33428889513015747,0.6657111048698425,2
232,grid data management systems & services,,,2003.0,s. 162 ff. ; ebenso jakobs,d tsichritzis,"acm sigmod record ,",,"('rtable_title', 'rtable_year')","['research directions in data base management systems', 1977.0]","['s. 162 ff. ; ebenso jakobs', nan]",0.09366971254348755,0.9063302874565125,2
129,grid data management systems & services,,,2003.0,entwicklung und realisierung eines analytischen regelkonzeptes fã 1/4 r eine aktive federung,d tsichritzis,"acm sigmod record ,",,"('rtable_title', 'rtable_year')","['research directions in data base management systems', 1977.0]","['entwicklung und realisierung eines analytischen regelkonzeptes fã 1/4 r eine aktive federung', nan]",0.05021202564239502,0.949787974357605,2
128,grid data management systems & services,,,2003.0,entwicklung und realisierung eines analytischen regelkonzeptes fã 1/4 r eine aktive federung,d tsichritzis,"acm sigmod record ,",1977.0,"('rtable_title',)",['research directions in data base management systems'],['entwicklung und realisierung eines analytischen regelkonzeptes fã 1/4 r eine aktive federung'],0.42233723402023315,0.5776627659797668,2
123,grid data management systems & services,,,2003.0,"a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner",d tsichritzis,"acm sigmod record ,",,"('rtable_title', 'rtable_year')","['research directions in data base management systems', 1977.0]","['a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner', nan]",0.039803147315979004,0.960196852684021,2
122,grid data management systems & services,,,2003.0,"a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner",d tsichritzis,proc . 21st int . conf . on low temp .,1977.0,"('rtable_title', 'rtable_venue')","['research directions in data base management systems', 'acm sigmod record ,']","['a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner', 'proc . 21st int . conf . on low temp .']",0.11012840270996094,0.8898715972900391,2
121,grid data management systems & services,,,2003.0,"a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner","k mikhalev , y piskunov","acm sigmod record ,",1977.0,"('rtable_title', 'rtable_authors')","['research directions in data base management systems', 'd tsichritzis']","['a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner', 'k mikhalev , y piskunov']",0.10243713855743408,0.8975628614425659,2
120,grid data management systems & services,,,2003.0,"a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner",d tsichritzis,"acm sigmod record ,",1977.0,"('rtable_title',)",['research directions in data base management systems'],"['a. geraschenko , y. zhdanov , s. verkhovskii , a. yakubovskii and a. trokiner']",0.09332948923110962,0.9066705107688904,2
