,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
86,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],David Guetta,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Album_Name')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'Listen ( Deluxe Version )']","[""We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ]"", ""We 'll Be Coming Back ( feat . Example ) [ Remixes ]""]",0.39453274,0.6054672,2
87,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],Calvin Harris,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Artist_Name', 'ltable_Album_Name')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'David Guetta', 'Listen ( Deluxe Version )']","[""We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ]"", 'Calvin Harris', ""We 'll Be Coming Back ( feat . Example ) [ Remixes ]""]",0.29318717,0.7068128,3
88,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],David Guetta,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , R&B / Soul , Electronic",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Genre')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'Listen ( Deluxe Version )', 'Dance , Music , Rock , House , Electronic , French Pop']","[""We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ]"", ""We 'll Be Coming Back ( feat . Example ) [ Remixes ]"", 'Dance , Music , R&B / Soul , Electronic']",0.42621574,0.5737843,3
89,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],David Guetta,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Price')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'Listen ( Deluxe Version )', '$ 1.29']","[""We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ]"", ""We 'll Be Coming Back ( feat . Example ) [ Remixes ]"", '$ 1.29']",0.39453274,0.6054672,3
90,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],David Guetta,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",5:02,24-Nov-14,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Time')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'Listen ( Deluxe Version )', '3:20']","[""We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ]"", ""We 'll Be Coming Back ( feat . Example ) [ Remixes ]"", '5:02']",0.39586473,0.6041353,3
91,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],David Guetta,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,5-Feb-13,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Released')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'Listen ( Deluxe Version )', '24-Nov-14']","[""We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ]"", ""We 'll Be Coming Back ( feat . Example ) [ Remixes ]"", '5-Feb-13']",0.39453274,0.6054672,3
24,My Favorite Memory,Joe Nichols,Working Man 's Poet - A Tribute To Merle Haggard,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Artist_Name', 'ltable_Album_Name')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'David Guetta', 'Listen ( Deluxe Version )']","['My Favorite Memory', 'Joe Nichols', ""Working Man 's Poet - A Tribute To Merle Haggard""]",0.33582026,0.6641798,3
0,Afraid,Aaron Lewis,Nashville Outlaws : A Tribute to MÌ ¦ tley CrÌ_e,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC .",3:20,24-Nov-14,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Artist_Name', 'ltable_Album_Name', 'ltable_CopyRight')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'David Guetta', 'Listen ( Deluxe Version )', '2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .']","['Afraid', 'Aaron Lewis', 'Nashville Outlaws : A Tribute to MÌ ¦ tley CrÌ_e', '‰ ãÑ 2014 Big Machine Records , LLC .']",0.41317597,0.58682406,4
101,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],David Guetta,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,5-Feb-13,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Price', 'ltable_Released')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'Listen ( Deluxe Version )', '$ 1.29', '24-Nov-14']","[""We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ]"", ""We 'll Be Coming Back ( feat . Example ) [ Remixes ]"", '$ 1.29', '5-Feb-13']",0.39453274,0.6054672,4
102,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],David Guetta,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",5:02,5-Feb-13,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:27,"November 24 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Time', 'ltable_Released')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ]', 'Listen ( Deluxe Version )', '3:20', '24-Nov-14']","[""We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ]"", ""We 'll Be Coming Back ( feat . Example ) [ Remixes ]"", '5:02', '5-Feb-13']",0.39586473,0.6041353,4
