,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title',)","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000']","['efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997']",0.06463588,0.93536407,2
1,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title', 'ltable_authors')","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000', nan]","['efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997', nan]",0.06463588,0.93536407,2
2,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title', 'ltable_venue')","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000', nan]","['efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997', nan]",0.06463588,0.93536407,2
3,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title', 'ltable_year')","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000', nan]","['efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997', nan]",0.06463588,0.93536407,2
8,efficient user-adaptable similarity search in large multimedia databases,"thomas seidl , hans-peter kriegel",,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title', 'ltable_authors')","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000', nan]","['efficient user-adaptable similarity search in large multimedia databases', 'thomas seidl , hans-peter kriegel']",0.020459943,0.9795401,2
12,efficient user-adaptable similarity search in large multimedia databases very,"thomas seidl , hans-peter kriegel",,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title', 'ltable_authors')","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000', nan]","['efficient user-adaptable similarity search in large multimedia databases very', 'thomas seidl , hans-peter kriegel']",0.04997251,0.9500275,2
4,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title', 'ltable_authors', 'ltable_venue')","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000', nan, nan]","['efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997', nan, nan]",0.06463588,0.93536407,3
5,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title', 'ltable_authors', 'ltable_year')","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000', nan, nan]","['efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997', nan, nan]",0.06463588,0.93536407,3
6,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title', 'ltable_venue', 'ltable_year')","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000', nan, nan]","['efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997', nan, nan]",0.06463588,0.93536407,3
9,efficient user-adaptable similarity search in large multimedia databases,"thomas seidl , hans-peter kriegel",,,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,"('ltable_title', 'ltable_authors', 'ltable_venue')","['view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000', nan, nan]","['efficient user-adaptable similarity search in large multimedia databases', 'thomas seidl , hans-peter kriegel', nan]",0.020459943,0.9795401,3
