,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,escort passport 9500i radar and laser detector 9500i,escort passport 9500i radar and laser detector 9500i 360-degree radar and laser detection blistering all-band protection gps-powered truelock filter immune to the vg-2 ` detector-detector ' built-in earphone jack red display,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('ltable_name', 'ltable_description')","['sony np-fh100 infolithium h series standard rechargeable battery pack npfh100', 'sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish']","['escort passport 9500i radar and laser detector 9500i', ""escort passport 9500i radar and laser detector 9500i 360-degree radar and laser detection blistering all-band protection gps-powered truelock filter immune to the vg-2 ` detector-detector ' built-in earphone jack red display""]",0,0,0.5543026,0.44569737,2
111,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('rtable_price',)",[nan],[nan],0,0,0.8803991,0.11960089,2
112,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,,,"('rtable_description', 'rtable_price')","['lithium ion ( li-ion ) 8.4 v dc photo battery', nan]","[nan, nan]",0,0,0.91777784,0.08222214,2
113,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,235.14,"('rtable_price',)",[nan],[235.14],0,0,0.92915094,0.07084904,2
114,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,samsung dvd hm theater sys 5 disc nic ht-z410 / xaa,,,"('rtable_name', 'rtable_description')","['sony np-fh100 lithium ion camcorder battery npfh100', 'lithium ion ( li-ion ) 8.4 v dc photo battery']","['samsung dvd hm theater sys 5 disc nic ht-z410 / xaa', nan]",0,0,0.91233724,0.08766275,2
115,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,,235.14,"('rtable_description', 'rtable_price')","['lithium ion ( li-ion ) 8.4 v dc photo battery', nan]","[nan, 235.14]",0,0,0.7894611,0.21053898,2
116,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,79.95,"('rtable_price',)",[nan],[79.95],0,0,0.814031,0.18596901,2
117,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,"dvd player , amplifier , 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby pro logic ii",,"('rtable_description',)",['lithium ion ( li-ion ) 8.4 v dc photo battery'],"['dvd player , amplifier , 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby pro logic ii']",0,0,0.8504735,0.14952655,2
118,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,478.72,"('rtable_price',)",[nan],[478.72],0,0,0.8342671,0.16573292,2
110,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,audiovox xpress r xm radio receiver with vehicle kit xmck20p,,,"('rtable_name', 'rtable_description')","['sony np-fh100 lithium ion camcorder battery npfh100', 'lithium ion ( li-ion ) 8.4 v dc photo battery']","['audiovox xpress r xm radio receiver with vehicle kit xmck20p', nan]",0,0,0.9719526,0.028047454,2
119,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,transcend 4gb compactflash memory card ( 133x ),,"('rtable_description',)",['lithium ion ( li-ion ) 8.4 v dc photo battery'],['transcend 4gb compactflash memory card ( 133x )'],0,0,0.949014,0.050986,2
121,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,transcend 4gb compactflash memory card ( 133x ),,"('rtable_description', 'rtable_price')","['lithium ion ( li-ion ) 8.4 v dc photo battery', nan]","['transcend 4gb compactflash memory card ( 133x )', nan]",0,0,0.9711987,0.028801328,2
181,,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100,sony np-fh100 infolithium h series standard rechargeable battery pack npfh100 compatible with most handycam camcorders black finish,,sony np-fh100 lithium ion camcorder battery npfh100,lithium ion ( li-ion ) 8.4 v dc photo battery,,"('rtable_price',)",[nan],[nan],0,0,0.8803991,0.11960089,2
