,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
100,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Bootjesbier,Ballast Point Brewing Company,Amber Ale,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","['Bootjesbier', 'Amber Ale']",0.46632421016693115,0.5336757898330688,2
172,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Bunpat Rossa,Ballast Point Brewing Company,American Strong Ale,4.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Bunpat Rossa', '4.50 %']",0.4421960115432739,0.5578039884567261,2
134,Bastola,Smuttynose Brewing Company,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Bastola', '6.10 %']",0.40052157640457153,0.5994784235954285,2
33,Boutefeu,Smuttynose Brewing Company,American Amber / Red Ale,5.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Boutefeu', '5.10 %']",0.4440400004386902,0.5559599995613098,2
122,Boutefeu,Smuttynose Brewing Company,American Amber / Red Ale,5.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Boutefeu', '5.10 %']",0.4440400004386902,0.5559599995613098,2
37,Festivus 2014,Smuttynose Brewing Company,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Festivus 2014', '6.10 %']",0.39930564165115356,0.6006943583488464,2
163,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Havannah,Ballast Point Brewing Company,American Strong Ale,5.80 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Havannah', '5.80 %']",0.3778926730155945,0.6221073269844055,2
162,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Havannah,Ballast Point Brewing Company,Amber Ale,10 %,"('rtable_Beer_Name', 'rtable_Style')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', 'American Strong Ale']","['Havannah', 'Amber Ale']",0.373779296875,0.626220703125,2
161,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Havannah,Ballast Point Brewing Company,American Strong Ale,10 %,"('rtable_Beer_Name',)",['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged'],['Havannah'],0.49261027574539185,0.5073897242546082,2
41,Bluesfest,Smuttynose Brewing Company,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Bluesfest', '6.10 %']",0.42934995889663696,0.570650041103363,2
126,Festivus 2014,Smuttynose Brewing Company,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Festivus 2014', '6.10 %']",0.39930564165115356,0.6006943583488464,2
157,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Bressene,Ballast Point Brewing Company,American Strong Ale,8 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Bressene', '8 %']",0.49897658824920654,0.5010234117507935,2
29,Fistmas,Smuttynose Brewing Company,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Fistmas', '6.10 %']",0.4265133738517761,0.5734866261482239,2
45,Bastola,Smuttynose Brewing Company,American Amber / Red Ale,6.10 %,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %,"('ltable_Beer_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', '8.50 %']","['Bastola', '6.10 %']",0.40052157640457153,0.5994784235954285,2
101,Smuttynose Kindest Find Imperial Red Ale,Smuttynose Brewing Company,American Amber / Red Ale,8.50 %,Bootjesbier,Ballast Point Brewing Company,American Strong Ale,7 %,"('rtable_Beer_Name', 'rtable_ABV')","['Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged', '10 %']","['Bootjesbier', '7 %']",0.41122061014175415,0.5887793898582458,2
