,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,atrend,nan,nan,56.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,da-lite,nan,nan,88.85,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,1
1,atrend,nan,nan,56.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,nan,nan,88.85,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black projection screens da-lite with keystone eliminator,1
2,atrend,nan,nan,56.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,nan,nan,88.85,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,1
3,atrend,digital cameras,nan,56.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,nan,a362-12cp,64.24,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,0
4,atrend,nan,nan,56.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,avf,nan,nan,88.85,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,1
5,atrend,nan,nan,78.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,nan,nan,88.85,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,1
6,atrend,nan,nan,56.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,evga,nan,a362-12cp,64.24,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,1
7,ep memory,nan,nan,56.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,nan,nan,88.85,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,1
8,atrend,nan,nan,56.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,kodak,nan,ktd-ws667 / 8g,88.85,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,1
9,atrend,nan,nan,56.88,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,nan,nan,88.85,ifrogz luxe lean case for ipod touch 4g gun metal cases ifrogz,1
