,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,uniden,printers,d1680,33.84,uniden d1680 dect 6.0 with caller id and call waiting,uniden,computers accessories,nan,24.09,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
1,uniden,electronics - general,d1680,29.99,uniden d1680 dect 6.0 with caller id and call waiting,uniden,cordless telephones,be450g,24.09,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
2,uniden,electronics - general,d1680,33.84,uniden d1680 dect 6.0 with caller id and call waiting,uniden,graphics cards,nan,46.99,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
3,uniden,electronics - general,d1680,33.84,uniden d1680 dect 6.0 with caller id and call waiting,uniden,cordless telephones,nan,29.99,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
4,uniden,usb drives,d1680,29.99,uniden d1680 dect 6.0 with caller id and call waiting,uniden,cordless telephones,nan,24.09,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
5,uniden,electronics - general,d1680,2595.0,uniden d1680 dect 6.0 with caller id and call waiting,uniden,cordless telephones,nan,65.0,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
6,uniden,stationery & office machinery,d1680,33.84,uniden d1680 dect 6.0 with caller id and call waiting,uniden,cordless telephones,hx-mta64da / g32,24.09,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
7,uniden,networking,d1680,33.84,uniden d1680 dect 6.0 with caller id and call waiting,uniden,cordless telephones,nan,104.95,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
8,uniden,electronics - general,d1680,84.98,uniden d1680 dect 6.0 with caller id and call waiting,uniden,cordless telephones,nan,904.95,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
9,uniden,electronics - general,d1680,33.84,uniden d1680 dect 6.0 with caller id and call waiting,uniden,cordless telephones,nan,904.95,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,1
