,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,bistro,' 301 park ave. between 49th and 50th sts . ',` new york ',702/791 -7111,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_addr', 'ltable_city')","[""' 3400 las vegas blvd. s '"", ""` las vegas '""]","[""' 301 park ave. between 49th and 50th sts . '"", ""` new york '""]",0.37919685,0.6208032,2
1,bistro,' 301 park ave. between 49th and 50th sts . ',` las vegas ',702/791 -7111,continental,324,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_addr', 'ltable_class')","[""' 3400 las vegas blvd. s '"", 429]","[""' 301 park ave. between 49th and 50th sts . '"", 324]",0.4991324,0.50086755,2
54,` gabriela \ 's ',' 685 amsterdam ave. at 93rd st. ',` las vegas ',702/791 -7111,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr')","['bistro', ""' 3400 las vegas blvd. s '""]","[""` gabriela \\ 's '"", ""' 685 amsterdam ave. at 93rd st. '""]",0.33668962,0.6633104,2
14,` san domenico ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,italian,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_res_type')","['bistro', 'continental']","[""` san domenico '"", 'italian']",0.16044347,0.8395565,2
13,` san domenico ',' 3400 las vegas blvd. s ',` las vegas ',212/265 -5959,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_phone')","['bistro', '702/791 -7111']","[""` san domenico '"", '212/265 -5959']",0.42499205,0.5750079,2
12,` san domenico ',' 3400 las vegas blvd. s ',` new york ',702/791 -7111,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_city')","['bistro', ""` las vegas '""]","[""` san domenico '"", ""` new york '""]",0.28405327,0.7159468,2
34,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr')","['bistro', ""' 3400 las vegas blvd. s '""]","[""` margarita \\ 's mexican cantina '"", ""' 3120 las vegas blvd. s '""]",0.28019205,0.7198079,2
11,` san domenico ',' 240 central park s ',` las vegas ',702/791 -7111,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr')","['bistro', ""' 3400 las vegas blvd. s '""]","[""` san domenico '"", ""' 240 central park s '""]",0.35840428,0.64159566,2
10,` san domenico ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name',)",['bistro'],"[""` san domenico '""]",0.42499205,0.5750079,2
57,` gabriela \ 's ',' 685 amsterdam ave. at 93rd st. ',` las vegas ',702/791 -7111,mexican,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr', 'ltable_res_type')","['bistro', ""' 3400 las vegas blvd. s '"", 'continental']","[""` gabriela \\ 's '"", ""' 685 amsterdam ave. at 93rd st. '"", 'mexican']",0.49799183,0.50200814,3
55,` gabriela \ 's ',' 685 amsterdam ave. at 93rd st. ',` new york ',702/791 -7111,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr', 'ltable_city')","['bistro', ""' 3400 las vegas blvd. s '"", ""` las vegas '""]","[""` gabriela \\ 's '"", ""' 685 amsterdam ave. at 93rd st. '"", ""` new york '""]",0.29341388,0.7065861,3
20,` san domenico ',' 3400 las vegas blvd. s ',` las vegas ',212/265 -5959,italian,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_phone', 'ltable_res_type')","['bistro', '702/791 -7111', 'continental']","[""` san domenico '"", '212/265 -5959', 'italian']",0.16044347,0.8395565,3
35,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr', 'ltable_city')","['bistro', ""' 3400 las vegas blvd. s '"", ""` las vegas '""]","[""` margarita \\ 's mexican cantina '"", ""' 3120 las vegas blvd. s '"", ""` las vegas '""]",0.28019205,0.7198079,3
36,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr', 'ltable_phone')","['bistro', ""' 3400 las vegas blvd. s '"", '702/791 -7111']","[""` margarita \\ 's mexican cantina '"", ""' 3120 las vegas blvd. s '"", '702/794 -8200']",0.28019205,0.7198079,3
37,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/791 -7111,mexican,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr', 'ltable_res_type')","['bistro', ""' 3400 las vegas blvd. s '"", 'continental']","[""` margarita \\ 's mexican cantina '"", ""' 3120 las vegas blvd. s '"", 'mexican']",0.34805503,0.65194494,3
38,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,444,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr', 'ltable_class')","['bistro', ""' 3400 las vegas blvd. s '"", 429]","[""` margarita \\ 's mexican cantina '"", ""' 3120 las vegas blvd. s '"", 444]",0.40853977,0.5914602,3
56,` gabriela \ 's ',' 685 amsterdam ave. at 93rd st. ',` las vegas ',212/961 -0574,continental,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_addr', 'ltable_phone')","['bistro', ""' 3400 las vegas blvd. s '"", '702/791 -7111']","[""` gabriela \\ 's '"", ""' 685 amsterdam ave. at 93rd st. '"", '212/961 -0574']",0.33668962,0.6633104,3
19,` san domenico ',' 3400 las vegas blvd. s ',` new york ',702/791 -7111,italian,429,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_name', 'ltable_city', 'ltable_res_type')","['bistro', ""` las vegas '"", 'continental']","[""` san domenico '"", ""` new york '"", 'italian']",0.10281854,0.89718145,3
50,bistro,' 148 w. 51st st. ',` las vegas ',702/791 -7111,american,338,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,"('ltable_addr', 'ltable_res_type', 'ltable_class')","[""' 3400 las vegas blvd. s '"", 'continental', 429]","[""' 148 w. 51st st. '"", 'american', 338]",0.47306678,0.5269332,3
