,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Anything Goes,Mark Ronson,"‰ ãÑ 2014 Big Machine Label Group , LLC","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,14-Oct-14,Anything Goes,3:39,Anything Goes,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Country,$ 1.29,"October 14 , 2014",Missing You ( Feat . Novel ; Continuous Mix Version ),3:38,0
1,Leave a Whisper ( Deluxe Version ),Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,14-Oct-14,Anything Goes,3:39,Anything Goes,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Country,$ 1.29,"October 14 , 2014",Anything Goes,3:38,0
2,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.99,14-Oct-14,Anything Goes,3:39,Anything Goes,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Country,$ 1.29,"October 14 , 2014",Anything Goes,3:38,0
3,Anything Goes,Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,14-Oct-14,Anything Goes,3:39,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Pop,$ 1.29,"October 14 , 2014",Anything Goes,3:38,0
4,Listen ( Deluxe Version ),Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC","Hip-Hop/Rap , Music , Rap",$ 1.29,14-Oct-14,Anything Goes,3:39,Anything Goes,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Country,$ 1.29,"October 14 , 2014",Anything Goes,3:38,0
5,Anything Goes,Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC","Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 1.29,14-Oct-14,"Young , Wild & Free ( feat . Bruno Mars )",3:39,Anything Goes,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Country,$ 1.29,"October 14 , 2014",Anything Goes,3:38,0
6,Anything Goes,Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,14-Oct-14,Anything Goes,2:01,Anything Goes,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Country,$ 1.29,"October 14 , 2014",Sound Of Letting Go ( Feat . Chris Willis ),3:38,0
7,Fetty Wap ( Deluxe ),Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,14-Oct-14,Anything Goes,3:39,Anything Goes,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Country,$ 1.29,"June 1 , 2015",Anything Goes,3:38,0
8,O.N.I.F.C. ( Deluxe Version ),Florida Georgia Line,"‰ ãÑ 2014 Big Machine Label Group , LLC","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,14-Oct-14,Anything Goes,3:39,Anything Goes,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Country,$ 1.29,"October 14 , 2014",Anything Goes,3:38,0
9,Anything Goes,Mark Ronson,"‰ ãÑ 2014 Big Machine Label Group , LLC","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,14-Oct-14,Ready for the Weekend ( Dave Spoon Dub Remix ),3:39,Anything Goes,Florida Georgia Line,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Country,$ 1.29,"October 14 , 2014",Anything Goes,3:38,0
