,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Wild Ones,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Hip-Hop/Rap , Music , Rap",nan,17-Apr-09,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:06,Anything Goes,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,$ 1.29,nan,"Anything Goes Florida Georgia Line Country October 14 , 2014",4:42,1
1,Listen ( Deluxe Version ),David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",nan,nan,24-Nov-14,Cameras 28-Mar-11,3:20,nan,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,Dance & Electronic,nan,nan,X2CU Jason Derulo Pop 2011 Because Music,4:42,1
2,Listen ( Deluxe Version ),David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",nan,nan,24-Nov-14,Cameras 28-Mar-11,3:20,nan,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,$ 1.29,"April 17 , 2009","My Armor Is Iron Howard Shore The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtracks 2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc. 5:16 December 10 , 2013",4:42,1
3,Listen,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",nan,nan,24-Nov-14,Cameras 28-Mar-11,3:20,Listen ( Deluxe ),David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,$ 1.29,"April 17 , 2009","My Armor Is Iron Howard Shore The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtracks 2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc. 5:16 December 10 , 2013",4:42,1
4,Nothing But the Beat,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",nan,nan,18-Mar-08,Cameras 28-Mar-11,3:20,nan,David Guetta,nan,Country,$ 1.29,nan,"One Love ( Feat . Estelle ; Continuous Mix Version ) One Love ( Deluxe Version ) Dance & Electronic August 21 , 2009",4:42,1
5,nan,David Guetta,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Dance , Music , Rock , House , Electronic , French Pop",nan,24-Nov-14,"45 Leave a Whisper Rock , Music , Hard Rock , Alternative 4:09 27-May-03",3:20,nan,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,nan,nan,45 Shinedown Leave A Whisper 2015 Mad Decent 4:09,4:42,1
6,Wild Ones,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Hip-Hop/Rap , Music , Rap",nan,24-Nov-14,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:06,Anything Goes,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,$ 1.29,nan,"Anything Goes Florida Georgia Line Country October 14 , 2014",4:42,1
7,Everything Is 4,David Guetta,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,nan,$ 0.99,24-Nov-14,Cameras 28-Mar-11,3:20,nan,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,$ 0.99,nan,"One Love ( Feat . Estelle ; Continuous Mix Version ) One Love ( Deluxe Version ) Dance & Electronic August 21 , 2009",4:42,1
8,nan,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",nan,nan,24-Nov-14,Cameras 28-Mar-11,3:20,Settle,David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,Dance & Electronic,nan,nan,X2CU Jason Derulo Pop 2011 Because Music,4:42,1
9,Listen ( Deluxe Version ),David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",nan,nan,24-Nov-14,Cameras 28-Mar-11,3:20,Listen ( Deluxe ),David Guetta,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,$ 1.29,"April 17 , 2009","My Armor Is Iron Howard Shore The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtracks 2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc. 5:16 December 10 , 2013",4:42,0
