,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,outcome
0,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",nan,nan,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,nan,27-May-03,45 Shinedown Leave A Whisper 2015 Mad Decent 4:09,Shinedown,nan,nan,$ 1.29,nan,5:22,nan,0
1,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",nan,nan,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,nan,27-May-03,Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,Shinedown,nan,nan,nan,nan,nan,nan,0
2,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock $ 0.99",nan,nan,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,nan,27-May-03,"Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",Shinedown,nan,nan,$ 1.29,nan,nan,nan,0
3,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",nan,nan,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,nan,27-May-03,"Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014",Shinedown,nan,nan,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,nan,nan,0
4,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",nan,nan,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,nan,27-May-03,I Know [ feat . Wiz Khalifa ] [ Explicit ] Last Train To Paris [ Explicit ] ( C ) 2010 Bad Boy/Interscope Records,Shinedown,nan,nan,$ 1.29,nan,nan,nan,0
5,"My Armor Is Iron The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtrack , Music , Soundtrack , Classical , Original Score $ 1.29",nan,nan,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,nan,27-May-03,"Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",Shinedown,nan,nan,$ 1.29,nan,nan,"December 4 , 2012",1
6,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",nan,nan,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,nan,27-May-03,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Shinedown,nan,nan,$ 1.29,nan,nan,nan,0
7,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",nan,nan,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,nan,27-May-03,Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,Shinedown,nan,nan,$ 1.29,nan,nan,nan,0
8,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",nan,nan,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,nan,nan,27-May-03,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",Shinedown,nan,nan,$ 1.29,nan,nan,nan,1
9,"Sweet Spot 2.0 ( feat . Jennifer Lopez ) Hip-Hop/Rap , Music , Rap , Electronic , World , Dance 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:11",nan,nan,"Rock , Music , Hard Rock , Alternative",$ 1.29,nan,nan,27-May-03,"Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",Shinedown,nan,nan,$ 1.29,nan,nan,"May 27 , 2003",0
