,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Fly In ( Album Version ( Edited ) ) [ Clean ] Lil Wayne $ 1.29 ( C ) 2005 Cash Money Records Inc. . Manufactured and Marketed by Universal Records , a division of UMG Recordings , Inc.",Shinedown,,,$ 1.29,,,,"('rtable_Song_Name',)","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003']","['Fly In ( Album Version ( Edited ) ) [ Clean ] Lil Wayne $ 1.29 ( C ) 2005 Cash Money Records Inc. . Manufactured and Marketed by Universal Records , a division of UMG Recordings , Inc.']",0.33443168,0.66556835,2
406,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38",Shinedown,,,$ 1.29,,,,"('rtable_Song_Name',)","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003']","['Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38']",0.18423826,0.81576174,2
407,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38",Beres Hammond,,,$ 1.29,,,,"('rtable_Song_Name', 'rtable_Artist_Name')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', 'Shinedown']","['Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38', 'Beres Hammond']",0.07352044,0.9264795,2
408,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38",Shinedown,,,$ 1.29,,,,"('rtable_Song_Name', 'rtable_Album_Name')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', nan]","['Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38', nan]",0.18423826,0.81576174,2
409,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38",Shinedown,,,$ 1.29,,,,"('rtable_Song_Name', 'rtable_Genre')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', nan]","['Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38', nan]",0.18423826,0.81576174,2
410,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38",Shinedown,,,$ 1.29,,,,"('rtable_Song_Name', 'rtable_Price')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', '$ 1.29']","['Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38', '$ 1.29']",0.18423826,0.81576174,2
411,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38",Shinedown,,,$ 1.29,"( C ) 2014 Lazy Hooks , LLC Under Exclusive License To Capitol Records , LLC",,,"('rtable_Song_Name', 'rtable_CopyRight')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', nan]","['Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38', '( C ) 2014 Lazy Hooks , LLC Under Exclusive License To Capitol Records , LLC']",0.10959302,0.89040697,2
412,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38",Shinedown,,,$ 1.29,,,,"('rtable_Song_Name', 'rtable_Time')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', nan]","['Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38', nan]",0.18423826,0.81576174,2
413,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38",Shinedown,,,$ 1.29,,,,"('rtable_Song_Name', 'rtable_Released')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', nan]","['Carry On In Flight : Pop International , Caribbean & Cuba , Reggae 4:38', nan]",0.18423826,0.81576174,2
151,"Booklet - Defying Gravity Defying Gravity 2008 , 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 31-Mar-09",Keith Urban,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,"Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",Shinedown,,,$ 1.29,,,,"('ltable_Song_Name', 'ltable_Artist_Name')","['Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59', nan]","['Booklet - Defying Gravity Defying Gravity 2008 , 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 31-Mar-09', 'Keith Urban']",0.19246076,0.8075393,2
534,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99,Shinedown,,,$ 1.29,,,,"('rtable_Song_Name',)","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003']",['Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99'],0.06587286,0.9341271,2
535,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99,,,,$ 1.29,,,,"('rtable_Song_Name', 'rtable_Artist_Name')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', 'Shinedown']","['Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99', nan]",0.06785385,0.9321462,2
536,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99,Shinedown,,,$ 1.29,,,,"('rtable_Song_Name', 'rtable_Album_Name')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', nan]","['Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99', nan]",0.06587286,0.9341271,2
537,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99,Shinedown,,,$ 1.29,,,,"('rtable_Song_Name', 'rtable_Genre')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', nan]","['Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99', nan]",0.06587286,0.9341271,2
538,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",,,"Rock , Music , Hard Rock , Alternative",$ 1.29,,,27-May-03,Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99,Shinedown,,,,,,,"('rtable_Song_Name', 'rtable_Price')","['Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003', '$ 1.29']","['Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] Remix Radio DJ Stressed ( Originally Performed By twenty one pilots ) [ Instrumental Version ] - Single Alternative Rock $ 0.99', nan]",0.07313255,0.9268674,2
