,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,cq : a personalized update monitoring toolkit,"l liu , c pu , w tang , d buttler , j biggs , t zhou , p benninghoff , w han , f yu",vldb,1995,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_authors')","['mining generalized association rules', 'r srikant , r agrawal']","['cq : a personalized update monitoring toolkit', 'l liu , c pu , w tang , d buttler , j biggs , t zhou , p benninghoff , w han , f yu']",0.3161895,0.6838105,2
20,mining generalized association rules,"r srikant , r agrawal",vldb,1995,mining generfized association rules,"s brin , r motwani , c silverstein","proc . 1995 int . conf . very large data bases , zrich ,",,"('rtable_title', 'rtable_venue')","['beyond market : generalizing association rules to correlations', 'processing of the acm sigmod conference ,']","['mining generfized association rules', 'proc . 1995 int . conf . very large data bases , zrich ,']",0.07750093,0.92249906,2
21,mining generalized association rules,"r srikant , r agrawal",vldb,1995,mining generfized association rules,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('rtable_title', 'rtable_year')","['beyond market : generalizing association rules to correlations', nan]","['mining generfized association rules', nan]",0.20135172,0.7986483,2
14,mining generalized association rules,"r srikant , r agrawal",vldb,1995,algebras of semiconcepts and double boolean algebras,"s brin , r motwani , c silverstein",,,"('rtable_title', 'rtable_venue')","['beyond market : generalizing association rules to correlations', 'processing of the acm sigmod conference ,']","['algebras of semiconcepts and double boolean algebras', nan]",0.27997673,0.7200233,2
26,mining generalized association rules,"r srikant , r agrawal",vldb,1995,agrawal r. ming generalized association rules [ c ],"s brin , r motwani , c silverstein","proceedings of the 21th international conference on very & hellip ; ,",,"('rtable_title', 'rtable_venue')","['beyond market : generalizing association rules to correlations', 'processing of the acm sigmod conference ,']","['agrawal r. ming generalized association rules [ c ]', 'proceedings of the 21th international conference on very & hellip ; ,']",0.49796957,0.5020305,2
19,mining generalized association rules,"r srikant , r agrawal",vldb,1995,mining generfized association rules,"r srikant , r agrawal","processing of the acm sigmod conference ,",,"('rtable_title', 'rtable_authors')","['beyond market : generalizing association rules to correlations', 's brin , r motwani , c silverstein']","['mining generfized association rules', 'r srikant , r agrawal']",0.097635895,0.90236413,2
8,mining generalized association rules,"r srikant , r agrawal",vldb,1995,mining generalized association rules . 1995 . 13p,"s brin , r motwani , c silverstein","proceedings of 21st vldb conference zurich ,",,"('rtable_title', 'rtable_venue')","['beyond market : generalizing association rules to correlations', 'processing of the acm sigmod conference ,']","['mining generalized association rules . 1995 . 13p', 'proceedings of 21st vldb conference zurich ,']",0.0012716552,0.99872833,2
9,mining generalized association rules,"r srikant , r agrawal",vldb,1995,mining generalized association rules . 1995 . 13p,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('rtable_title', 'rtable_year')","['beyond market : generalizing association rules to correlations', nan]","['mining generalized association rules . 1995 . 13p', nan]",0.00084242475,0.99915755,2
6,mining generalized association rules,"r srikant , r agrawal",vldb,1995,mining generalized association rules . 1995 . 13p,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('rtable_title',)",['beyond market : generalizing association rules to correlations'],['mining generalized association rules . 1995 . 13p'],0.00084242475,0.99915755,2
30,languages for multi-database interoperability,"f gingras , l lakshmanan , i subramanian , d papoulis , n shiri",vldb,1995,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_authors')","['mining generalized association rules', 'r srikant , r agrawal']","['languages for multi-database interoperability', 'f gingras , l lakshmanan , i subramanian , d papoulis , n shiri']",0.0048638936,0.9951361,2
