,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Listen ( Deluxe Version ),David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],3:47,Listen ( Deluxe ),David Guetta,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Pop,$ 1.29,"November 24 , 2014",Listen ( feat . John Legend ),3:46,1
1,Rolling Papers,Flo Rida,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Anything Goes,3:59,Listen ( Deluxe ),David Guetta,2015 If Moving Your Mine,Dance & Electronic,$ 1.29,"November 24 , 2014",Listen ( feat . John Legend ),3:46,1
2,Listen ( Deluxe Version ),David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],4:09,Listen ( Deluxe ),David Guetta,2011 Because Music,Dance & Electronic,$ 1.29,"November 24 , 2014",Missing You ( Feat . Novel ; Continuous Mix Version ),4:41,1
3,Listen ( Deluxe Version ),David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Anything Goes,1:25,Version [ Explicit ],Drake,2015 If Moving Your Mine,Dance & Electronic,$ 1.29,"November 24 , 2014",Kill Everybody ( Bare Noize Remix ),3:46,1
4,VHS,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:42,Taylor Swift,David Guetta,2015 If Moving Your Mine,"Electronica , Dance & Electronic",$ 1.29,"November 24 , 2014",Listen ( feat . John Legend ),3:46,1
5,Listen ( Deluxe Version ),David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,nan,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],3:47,Listen ( Deluxe ),David Guetta,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Pop,$ 1.29,"November 24 , 2014",Listen ( feat . John Legend ),3:46,1
6,Listen,"Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven","2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,11-Sep-12,Over My Dead Body,3:34,Listen ( Deluxe ),David Guetta,( C ) 2010 Bad Boy/Interscope Records,Dance & Electronic,$ 1.29,"November 24 , 2014",Listen ( feat . John Legend ),3:46,1
7,VHS,David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),3:42,Taylor Swift,David Guetta,2015 If Moving Your Mine,"Electronica , Dance & Electronic",$ 1.29,"December 21 , 2010",Listen ( feat . John Legend ),3:46,1
8,Listen ( Deluxe Version ),David Guetta,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,nan,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],3:47,Listen ( Deluxe ),Snoop Dogg,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Pop,$ 1.29,"November 24 , 2014",Listen ( feat . John Legend ),3:46,1
9,Rolling Papers,Flo Rida,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .","Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,12-Dec-11,Anything Goes,3:59,Listen ( Deluxe ),David Guetta,2015 If Moving Your Mine,Dance & Electronic,$ 1.29,"November 24 , 2014",Listen ( feat . John Legend ),3:46,1
