,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Here Comes the Fuzz,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,29-Aug-03,Rashi ( Outro ),5:06,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 0.99,"June 22 , 2012",Rashi ( Outro ),2:01,0
1,Here Comes the Fuzz,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,29-Aug-03,Rashi ( Outro ),2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 0.99,"August 29 , 2003",I Know [ feat . Wiz Khalifa ] [ Explicit ],3:48,0
2,Here Comes the Fuzz,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 1.29,29-Aug-03,Rashi ( Outro ),2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 0.99,"August 29 , 2003",Rashi ( Outro ),3:08,0
3,Hotel Cabana,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,29-Aug-03,Rashi ( Outro ),2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 0.99,"August 29 , 2003",Rashi ( Outro ),4:29,0
4,Here Comes the Fuzz,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,29-Aug-03,Rashi ( Outro ),3:59,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 1.29,"August 29 , 2003",Rashi ( Outro ),2:01,0
5,Here Comes the Fuzz,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,29-Aug-03,Rashi ( Outro ),5:20,Here Comes The Fuzz [ Explicit ],Florida Georgia Line,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 0.99,"August 29 , 2003",Rashi ( Outro ),2:01,0
6,Here Comes the Fuzz,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,29-Aug-03,Teardrops On My Guitar ( Pop Version ),2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 0.99,"August 29 , 2003",Rashi ( Outro ),4:10,0
7,Here Comes the Fuzz,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,29-Aug-03,Rashi ( Outro ),2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 0.99,"August 29 , 2003",It 's Nothin ( feat . 2 Chainz ) [ Explicit ],4:29,0
8,Here Comes the Fuzz,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,29-Aug-03,Rashi ( Outro ),2:01,Here Comes The Fuzz [ Explicit ],Mark Ronson,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 0.99,"August 29 , 2003",You & Me [ feat . Eliza Doolittle ],3:17,0
9,Here Comes the Fuzz,Mark Ronson,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Dance,Music,Hip-Hop / Rap , Alternative Rap,Hip-Hop , R&B / Soul , Soul , Electronic",$ 0.99,29-Aug-03,Rashi ( Outro ),4:12,Everything Is 4 [ Clean ],Mark Ronson,( c ) 2015 Karaoke Freaks,Dance & Electronic,$ 0.99,"August 29 , 2003",Rashi ( Outro ),2:01,0
