,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Skrillex Orchestral Suite By Varien ( Bonus Track ) Bangarang 6:54,Zedd,,"Dance , Music , Electronic",$ 1.29,,,18-May-15,Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015","('ltable_Song_Name',)",['Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30'],['Skrillex Orchestral Suite By Varien ( Bonus Track ) Bangarang 6:54'],0.18000351,0.81999654,2
200,Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30,Zedd,,"Dance , Music , Electronic",$ 1.29,,,18-May-15,Hulkbuster ( C ) 2015 MARVEL 4:32,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015","('rtable_Song_Name',)",['Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23'],['Hulkbuster ( C ) 2015 MARVEL 4:32'],0.47032398,0.529676,2
201,Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30,Zedd,,"Dance , Music , Electronic",$ 1.29,,,18-May-15,Hulkbuster ( C ) 2015 MARVEL 4:32,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015","('rtable_Song_Name', 'rtable_Price')","['Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23', '$ 1.29']","['Hulkbuster ( C ) 2015 MARVEL 4:32', '$ 1.29']",0.47032398,0.529676,2
202,Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30,Zedd,,"Dance , Music , Electronic",$ 1.29,,,18-May-15,Hulkbuster ( C ) 2015 MARVEL 4:32,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015","('rtable_Song_Name', 'rtable_Time')","['Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23', nan]","['Hulkbuster ( C ) 2015 MARVEL 4:32', nan]",0.47032398,0.529676,2
203,Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30,Zedd,,"Dance , Music , Electronic",$ 1.29,,,18-May-15,Hulkbuster ( C ) 2015 MARVEL 4:32,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"April 28 , 2015","('rtable_Song_Name', 'rtable_Released')","['Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23', 'May 18 , 2015']","['Hulkbuster ( C ) 2015 MARVEL 4:32', 'April 28 , 2015']",0.39008555,0.6099144,2
96,"Illusion ( feat . Echosmith ) Zedd Dance , Music , Electronic 2015 Interscope Records",Zedd,,,$ 1.29,,,18-May-15,Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015","('ltable_Song_Name', 'ltable_Genre')","['Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30', 'Dance , Music , Electronic']","['Illusion ( feat . Echosmith ) Zedd Dance , Music , Electronic 2015 Interscope Records', nan]",0.4334297,0.56657034,2
208,Te Busco Cosculluela & Nicky Jam $ 1.29 3:53,Zedd,,"Dance , Music , Electronic",$ 1.29,,,18-May-15,Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015","('ltable_Song_Name',)",['Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30'],['Te Busco Cosculluela & Nicky Jam $ 1.29 3:53'],0.06078121,0.93921876,2
209,Te Busco Cosculluela & Nicky Jam $ 1.29 3:53,,,"Dance , Music , Electronic",$ 1.29,,,18-May-15,Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015","('ltable_Song_Name', 'ltable_Artist_Name')","['Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30', 'Zedd']","['Te Busco Cosculluela & Nicky Jam $ 1.29 3:53', nan]",0.31741637,0.6825837,2
210,Te Busco Cosculluela & Nicky Jam $ 1.29 3:53,Zedd,,"Latino , Music",$ 1.29,,,18-May-15,Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015","('ltable_Song_Name', 'ltable_Genre')","['Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30', 'Dance , Music , Electronic']","['Te Busco Cosculluela & Nicky Jam $ 1.29 3:53', 'Latino , Music']",0.39059192,0.6094081,2
211,Te Busco Cosculluela & Nicky Jam $ 1.29 3:53,Zedd,,"Dance , Music , Electronic",$ 1.29,2015 Rottweilas,,18-May-15,Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23,,True Colors,,$ 1.29,( C ) 2015 Interscope Records,,"May 18 , 2015","('ltable_Song_Name', 'ltable_CopyRight')","['Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30', nan]","['Te Busco Cosculluela & Nicky Jam $ 1.29 3:53', '2015 Rottweilas']",0.018709267,0.98129076,2
