,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,american,437,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_res_type',)",['buffets'],['american'],0.18012351,0.8198765,2
34,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,southwestern,437,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_res_type',)",['buffets'],['southwestern'],0.116686516,0.8833135,2
35,` coyote cafe ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,southwestern,437,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_name', 'ltable_res_type')","[""` circus circus '"", 'buffets']","[""` coyote cafe '"", 'southwestern']",0.2508469,0.74915314,2
36,` circus circus ',' 3799 las vegas blvd. s ',` las vegas ',702/734 -0410,southwestern,437,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_addr', 'ltable_res_type')","[""' 2880 las vegas blvd. s '"", 'buffets']","[""' 3799 las vegas blvd. s '"", 'southwestern']",0.048135106,0.95186484,2
37,` circus circus ',' 3799 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,68,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_addr', 'ltable_class')","[""' 2880 las vegas blvd. s '"", 437]","[""' 3799 las vegas blvd. s '"", 68]",0.4908998,0.50910026,2
38,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,southwestern,437,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_city', 'ltable_res_type')","[""` las vegas '"", 'buffets']","[""` las vegas '"", 'southwestern']",0.116686516,0.8833135,2
39,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,437,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_phone', 'ltable_res_type')","['702/734 -0410', 'buffets']","['702/891 -7349', 'southwestern']",0.116686516,0.8833135,2
40,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,southwestern,68,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_res_type', 'ltable_class')","['buffets', 437]","['southwestern', 68]",0.38415724,0.61584276,2
106,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,american,437,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_res_type',)",['buffets'],['american'],0.18012351,0.8198765,2
134,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,californian,121,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('ltable_res_type', 'ltable_class')","['buffets', 437]","['californian', 121]",0.088429004,0.91157097,2
