,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,griffin ipod touch 4g formfit case pink clear,cases,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,griffin technology,gb01959,7.53,"('ltable_category',)",['mp3 accessories'],['cases'],0.3751333,0.6248667,2
73,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,17.13,griffin ipod touch 4g formfit case pink,mp3 accessories,griffin technology,gb01959,7.53,"('rtable_title', 'rtable_category')","['griffin technology formfit for ipod touch 4g pink clear', 'cases']","['griffin ipod touch 4g formfit case pink', 'mp3 accessories']",0.009182369,0.99081767,2
72,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,arkon,gb01959,7.53,"('rtable_brand',)",['griffin technology'],['arkon'],0.12619288,0.87380713,2
71,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,mp3 accessories,griffin technology,gb01959,7.53,"('rtable_category',)",['cases'],['mp3 accessories'],0.19186586,0.80813414,2
70,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,17.13,griffin ipod touch 4g formfit case pink,cases,griffin technology,gb01959,7.53,"('rtable_title',)",['griffin technology formfit for ipod touch 4g pink clear'],['griffin ipod touch 4g formfit case pink'],0.07612872,0.9238713,2
130,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,7.53,griffin technology formfit for ipod touch 4g pink clear,cases,griffin technology,gb01959,7.53,"('ltable_modelno', 'ltable_price')","['gb01959', 17.13]","['gb01959', 7.53]",0.09080766,0.9091924,2
68,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,griffin technology,10dpw47l2 / / t2,10.91,"('rtable_modelno', 'rtable_price')","['gb01959', 7.53]","['10dpw47l2 / / t2', 10.91]",0.4109226,0.58907735,2
67,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,sony,gb01959,10.91,"('rtable_brand', 'rtable_price')","['griffin technology', 7.53]","['sony', 10.91]",0.17501001,0.82499,2
66,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,sony,10dpw47l2 / / t2,7.53,"('rtable_brand', 'rtable_modelno')","['griffin technology', 'gb01959']","['sony', '10dpw47l2 / / t2']",0.10788192,0.8921181,2
65,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,griffin technology,10dpw47l2 / / t2,7.53,"('rtable_modelno',)",['gb01959'],['10dpw47l2 / / t2'],0.4321782,0.5678218,2
64,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,sony,gb01959,7.53,"('rtable_brand',)",['griffin technology'],['sony'],0.20746198,0.79253805,2
138,griffin ipod touch 4g formfit case pink clear,cases,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,griffin technology,gb01959,7.53,"('ltable_category',)",['mp3 accessories'],['cases'],0.3751333,0.6248667,2
139,griffin ipod touch 4g formfit case pink clear,mp3 accessories,arkon,gb01959,7.53,griffin technology formfit for ipod touch 4g pink clear,cases,griffin technology,gb01959,7.53,"('ltable_price',)",[17.13],[7.53],0.09080766,0.9091924,2
140,griffin ipod touch 4g formfit case pink clear,cases,griffin technology,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,griffin technology,gb01959,7.53,"('ltable_category', 'ltable_brand')","['mp3 accessories', 'arkon']","['cases', 'griffin technology']",0.48721862,0.5127814,2
141,griffin ipod touch 4g formfit case pink clear,cases,arkon,gb01959,17.13,griffin technology formfit for ipod touch 4g pink clear,cases,griffin technology,gb01959,7.53,"('ltable_category', 'ltable_modelno')","['mp3 accessories', 'gb01959']","['cases', 'gb01959']",0.3751333,0.6248667,2
