,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
15,guest editorial,c allocchio,,2002.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors')","[""guest editor 's introduction"", nan]","['guest editorial', 'c allocchio']",0.33670639991760254,0.6632936000823975,2
3,guest editorial,c allocchio,,2002.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors')","[""guest editor 's introduction"", nan]","['guest editorial', 'c allocchio']",0.33670639991760254,0.6632936000823975,2
11,guest editorial,c allocchio,,2002.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors')","[""guest editor 's introduction"", nan]","['guest editorial', 'c allocchio']",0.3348107933998108,0.6651892066001892,2
7,guest editorial,c allocchio,,2002.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors')","[""guest editor 's introduction"", nan]","['guest editorial', 'c allocchio']",0.3348107933998108,0.6651892066001892,2
0,guest editorial,allocchio,"computer networks ,",2002.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""guest editor 's introduction"", nan, nan]","['guest editorial', 'allocchio', 'computer networks ,']",0.46145129203796387,0.5385487079620361,3
16,guest editorial,c allocchio,computer networks,2002.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""guest editor 's introduction"", nan, nan]","['guest editorial', 'c allocchio', 'computer networks']",0.2195938229560852,0.7804061770439148,3
13,guest editorial,c allocchio,,2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial', 'c allocchio', 2000.0]",0.1144748330116272,0.8855251669883728,3
12,guest editorial,c allocchio,",",2002.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""guest editor 's introduction"", nan, nan]","['guest editorial', 'c allocchio', ',']",0.45575255155563354,0.5442474484443665,3
17,guest editorial,c allocchio,,2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial', 'c allocchio', 2000.0]",0.1145404577255249,0.8854595422744751,3
9,guest editorial,c allocchio,,2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial', 'c allocchio', 2000.0]",0.1144748330116272,0.8855251669883728,3
5,guest editorial,c allocchio,,2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial', 'c allocchio', 2000.0]",0.1145404577255249,0.8854595422744751,3
4,guest editorial,c allocchio,"networks ,",2002.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""guest editor 's introduction"", nan, nan]","['guest editorial', 'c allocchio', 'networks ,']",0.32801711559295654,0.6719828844070435,3
1,guest editorial,allocchio,,2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_year')","[""guest editor 's introduction"", nan, 2002.0]","['guest editorial', 'allocchio', 2000.0]",0.14979630708694458,0.8502036929130554,3
8,guest editorial,c allocchio,computer,2002.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""guest editor 's introduction"", nan, nan]","['guest editorial', 'c allocchio', 'computer']",0.3113788366317749,0.6886211633682251,3
10,guest editorial,c allocchio,computer,2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, nan, 2002.0]","['guest editorial', 'c allocchio', 'computer', 2000.0]",0.11657100915908813,0.8834289908409119,4
6,guest editorial,c allocchio,"networks ,",2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, nan, 2002.0]","['guest editorial', 'c allocchio', 'networks ,', 2000.0]",0.12037545442581177,0.8796245455741882,4
14,guest editorial,c allocchio,",",2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, nan, 2002.0]","['guest editorial', 'c allocchio', ',', 2000.0]",0.1451495885848999,0.8548504114151001,4
2,guest editorial,allocchio,"computer networks ,",2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, nan, 2002.0]","['guest editorial', 'allocchio', 'computer networks ,', 2000.0]",0.16433662176132202,0.835663378238678,4
18,guest editorial,c allocchio,computer networks,2000.0,guest editorial,c allocchio,"computer networks ,",2000.0,"('ltable_title', 'ltable_authors', 'ltable_venue', 'ltable_year')","[""guest editor 's introduction"", nan, nan, 2002.0]","['guest editorial', 'c allocchio', 'computer networks', 2000.0]",0.09790700674057007,0.9020929932594299,4
