,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,panasonic kx-tg6702b 5.8 ghz fhss gigarange expandable black cordless phone system kxtg6702b,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t'],['panasonic kx-tg6702b 5.8 ghz fhss gigarange expandable black cordless phone system kxtg6702b'],1,0,0.44113287,0.55886716,2
32,,linksys,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', nan]","['linksys', nan]",1,0,0.02531294,0.97468704,2
33,,panasonic 5.8 ghz add-on handset for the kxtg6700b phone system black finish kxtga670b,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t'],['panasonic 5.8 ghz add-on handset for the kxtg6700b phone system black finish kxtga670b'],1,0,0.04032698,0.959673,2
34,,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic 5.8 ghz add-on handset for the kxtg6700b 2 line phone system kxtga670b 5.8 ghz digital spread spectrum operation 3-line backlit lcd display on handset 50 caller id memory voice-mail message waiting indicator black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_description',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish'],['panasonic 5.8 ghz add-on handset for the kxtg6700b 2 line phone system kxtga670b 5.8 ghz digital spread spectrum operation 3-line backlit lcd display on handset 50 caller id memory voice-mail message waiting indicator black finish'],1,0,0.30863854,0.6913615,2
35,,panasonic 5.8 ghz add-on handset for the kxtg6700b phone system black finish kxtga670b,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', nan]","['panasonic 5.8 ghz add-on handset for the kxtg6700b phone system black finish kxtga670b', nan]",1,0,0.030189753,0.9698102,2
36,,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic 5.8 ghz add-on handset for the kxtg6700b 2 line phone system kxtga670b 5.8 ghz digital spread spectrum operation 3-line backlit lcd display on handset 50 caller id memory voice-mail message waiting indicator black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic 5.8 ghz add-on handset for the kxtg6700b 2 line phone system kxtga670b 5.8 ghz digital spread spectrum operation 3-line backlit lcd display on handset 50 caller id memory voice-mail message waiting indicator black finish', nan]",1,0,0.12654784,0.8734521,2
37,,kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t'],['kx-tga670b cordless handset'],1,0,0.02773848,0.9722615,2
38,,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_description',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish'],['panasonic kx-tga670b additional handset for pankxtg6700b'],1,0,0.06747348,0.9325266,2
39,,kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_description')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', 'panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish']","['kx-tga670b cordless handset', 'panasonic kx-tga670b additional handset for pankxtg6700b']",1,0,0.3908052,0.6091948,2
40,,kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', nan]","['kx-tga670b cordless handset', nan]",1,0,0.16230625,0.83769375,2
41,,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic kx-tga670b additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic kx-tga670b additional handset for pankxtg6700b', nan]",1,0,0.10361764,0.8963824,2
43,,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tg9348t expandable digital cordless phone,panasonic kx-tga670b additional handset for pankxtg6700b,,"('rtable_name', 'rtable_price')","['panasonic kx-tga670b cordless handset', nan]","['panasonic kx-tg9348t expandable digital cordless phone', nan]",1,0,0.3791952,0.6208048,2
44,,panasonic kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t'],['panasonic kx-tga670b cordless handset'],1,0,0.15716995,0.84283,2
45,,panasonic kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', nan]","['panasonic kx-tga670b cordless handset', nan]",1,0,0.14457712,0.8554229,2
46,,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic kx-tga670b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['panasonic kx-tga670b', nan]",1,0,0.09873792,0.9012621,2
47,,panasonic kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t'],['panasonic kx-tga670b cordless handset'],1,0,0.15716995,0.84283,2
48,,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_description',)",['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish'],['additional handset for pankxtg6700b'],1,0,0.16160546,0.8383946,2
49,,panasonic kx-tga670b cordless handset,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_name', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t', nan]","['panasonic kx-tga670b cordless handset', nan]",1,0,0.14457715,0.8554229,2
50,,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,additional handset for pankxtg6700b,,panasonic kx-tga670b cordless handset,panasonic kx-tga670b additional handset for pankxtg6700b,,"('ltable_description', 'ltable_price')","['panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish', nan]","['additional handset for pankxtg6700b', nan]",1,0,0.092435315,0.9075647,2
