,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,,"('rtable_price',)",[104.95],[nan],0.47510403394699097,0.524895966053009,2
111,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,,"('rtable_price',)",[104.95],[nan],0.479011595249176,0.520988404750824,2
112,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control,,"('rtable_description', 'rtable_price')","[""8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd"", 104.95]","['sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control', nan]",0.40267235040664673,0.5973276495933533,2
113,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,,"('rtable_price',)",[104.95],[nan],0.4771385192871094,0.5228614807128906,2
114,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied,,"('rtable_description', 'rtable_price')","[""8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd"", 104.95]","['sony turntable pslx350h belt drive system 33-1/3 and 45 rpm speeds servo speed control supplied', nan]",0.4091113209724426,0.5908886790275574,2
115,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,,"('rtable_price',)",[104.95],[nan],0.475863516330719,0.524136483669281,2
116,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,servo speed control supplied moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control,,"('rtable_description', 'rtable_price')","[""8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd"", 104.95]","['servo speed control supplied moving magnet phono cartridge bonded diamond stylus static balance tonearm pitch control', nan]",0.45351362228393555,0.5464863777160645,2
117,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,,"('rtable_price',)",[104.95],[nan],0.48172909021377563,0.5182709097862244,2
118,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,static balance tonearm pitch control,,"('rtable_description', 'rtable_price')","[""8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd"", 104.95]","['static balance tonearm pitch control', nan]",0.3577861785888672,0.6422138214111328,2
119,sony pink cyber-shot 7.2 megapixel digital camera dscw120p,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,,"('rtable_price',)",[104.95],[nan],0.47440284490585327,0.5255971550941467,2
