,label,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2013 Hollywood Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:38,"July 23 , 2013","('ltable_CopyRight',)","['2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.']","['2013 Hollywood Records , Inc.']",1,0,0.43267882,0.56732124,2
1,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2013 Hollywood Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:38,"July 23 , 2013","('ltable_CopyRight',)","['2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.']","['2013 Hollywood Records , Inc.']",1,0,0.43267882,0.56732124,2
2,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2013 Hollywood Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:38,"July 23 , 2013","('ltable_CopyRight',)","['2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.']","['2013 Hollywood Records , Inc.']",1,0,0.43267882,0.56732124,2
3,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,"Children 's , Children 's Music , Christian Contemporary Music , Christian",$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:38,"July 23 , 2013","('rtable_Genre',)",['Dance & Electronic'],"[""Children 's , Children 's Music , Christian Contemporary Music , Christian""]",1,0,0.43245742,0.5675426,2
4,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,1994 Focus on the Family,3:38,"July 23 , 2013","('rtable_CopyRight',)","['( C ) 1994 UMG Recordings , Inc.']",['1994 Focus on the Family'],1,0,0.46634495,0.5336551,2
5,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc.,3:38,"July 23 , 2013","('rtable_CopyRight',)","['( C ) 1994 UMG Recordings , Inc.']",['( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc.'],1,0,0.10231985,0.8976801,2
6,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2014 VP Music Group , Inc",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:38,"July 23 , 2013","('ltable_CopyRight',)","['2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.']","['2014 VP Music Group , Inc']",1,0,0.24453296,0.75546706,2
7,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2013 Hollywood Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:38,"July 23 , 2013","('ltable_CopyRight',)","['2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.']","['2013 Hollywood Records , Inc.']",1,0,0.43267882,0.56732124,2
8,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc.,3:38,"July 23 , 2013","('rtable_CopyRight',)","['( C ) 1994 UMG Recordings , Inc.']",['( C ) 2014 FMLY Under Exclusive License To Universal Music Canada Inc.'],1,0,0.10231985,0.8976801,2
9,,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2013 Hollywood Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:38,"July 23 , 2013","('ltable_CopyRight',)","['2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.']","['2013 Hollywood Records , Inc.']",1,0,0.43267882,0.56732124,2
