,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.04989922046661377,0.9501007795333862,2
107,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava","and data engineering ,",1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'and data engineering ,']",0.12758243083953857,0.8724175691604614,2
106,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.045128822326660156,0.9548711776733398,2
105,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.21139192581176758,0.7886080741882324,2
100,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,2004.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_year')","['multi-dimensional substring selectivity estimation', 1999.0]","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 2004.0]",0.062129318714141846,0.9378706812858582,2
99,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",ieee transactions on,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'ieee transactions on']",0.09182178974151611,0.9081782102584839,2
98,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.045403242111206055,0.954596757888794,2
97,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.2113918662071228,0.7886081337928772,2
92,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,2004.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_year')","['multi-dimensional substring selectivity estimation', 1999.0]","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 2004.0]",0.06177729368209839,0.9382227063179016,2
91,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava","knowledge and data engineering ,",1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'knowledge and data engineering ,']",0.12231487035751343,0.8776851296424866,2
90,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.04494231939315796,0.955057680606842,2
89,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.2084977626800537,0.7915022373199463,2
108,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,2004.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_year')","['multi-dimensional substring selectivity estimation', 1999.0]","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 2004.0]",0.06192237138748169,0.9380776286125183,2
83,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",ieee transactions,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'ieee transactions']",0.0744088888168335,0.9255911111831665,2
81,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.207830011844635,0.792169988155365,2
76,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,2004.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_year')","['multi-dimensional substring selectivity estimation', 1999.0]","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 2004.0]",0.06167399883270264,0.9383260011672974,2
75,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava","on knowledge and data engineering ,",1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'on knowledge and data engineering ,']",0.13079345226287842,0.8692065477371216,2
74,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.044812560081481934,0.9551874399185181,2
73,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.2188393473625183,0.7811606526374817,2
68,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,2004.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_year')","['multi-dimensional substring selectivity estimation', 1999.0]","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 2004.0]",0.06283879280090332,0.9371612071990967,2
67,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",ieee,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'ieee']",0.07391524314880371,0.9260847568511963,2
66,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.046407341957092285,0.9535926580429077,2
65,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.21883916854858398,0.781160831451416,2
60,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,2004.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_year')","['multi-dimensional substring selectivity estimation', 1999.0]","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 2004.0]",0.0615997314453125,0.9384002685546875,2
59,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava","transactions on knowledge and data engineering ,",1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'transactions on knowledge and data engineering ,']",0.12269777059555054,0.8773022294044495,2
82,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.04581868648529053,0.9541813135147095,2
113,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.20960450172424316,0.7903954982757568,2
114,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.045128822326660156,0.9548711776733398,2
115,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",ieee transactions on knowledge,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'ieee transactions on knowledge']",0.08885049819946289,0.9111495018005371,2
164,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,2004.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_year')","['multi-dimensional substring selectivity estimation', 1999.0]","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 2004.0]",0.0615997314453125,0.9384002685546875,2
163,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",ieee transactions on knowledge and data engineering,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'ieee transactions on knowledge and data engineering']",0.11365044116973877,0.8863495588302612,2
162,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.044720232486724854,0.9552797675132751,2
161,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.2074318528175354,0.7925681471824646,2
156,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,2004.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_year')","['multi-dimensional substring selectivity estimation', 1999.0]","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 2004.0]",0.06283879280090332,0.9371612071990967,2
155,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",",",1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', ',']",0.0991479754447937,0.9008520245552063,2
154,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.046407341957092285,0.9535926580429077,2
153,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.20782995223999023,0.7921700477600098,2
148,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,2004.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_year')","['multi-dimensional substring selectivity estimation', 1999.0]","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 2004.0]",0.06167399883270264,0.9383260011672974,2
147,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",ieee transactions on knowledge and data,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_venue')","['multi-dimensional substring selectivity estimation', 'vldb']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'ieee transactions on knowledge and data']",0.11356335878372192,0.8864366412162781,2
146,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title', 'ltable_authors')","['multi-dimensional substring selectivity estimation', 'h jagadish , o kapitskaia , r ng , d srivastava']","['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation', 'se reduction']",0.044812560081481934,0.9551874399185181,2
145,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation","h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0,"an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation",se reduction,"ieee transactions on knowledge and data engineering ,",2004.0,"('ltable_title',)",['multi-dimensional substring selectivity estimation'],"['an efficient subspace sampling framework for high-dimensional data reduction , selectivity estimation']",0.21422094106674194,0.7857790589332581,2
