,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,VHS,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Alternative , Music , Rock , Adult Alternative",$ 1.29,30-Jun-15,VHS Outro ( Interlude ),1:25,VHS [ Explicit ],X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),6:25,1
1,VHS,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Alternative , Music , Rock , Adult Alternative",$ 1.29,30-Jun-15,The Woodland Realm ( Extended Version ),1:25,VHS [ Explicit ],X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),3:25,1
2,VHS,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,30-Jun-15,VHS Outro ( Interlude ),1:25,VHS [ Explicit ],X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),3:25,0
3,VHS,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Alternative , Music , Rock , Adult Alternative",$ 1.29,30-Jun-15,VHS Outro ( Interlude ),1:25,VHS [ Explicit ],X Ambassadors,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),3:25,1
4,VHS,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Alternative , Music , Rock , Adult Alternative",$ 1.29,30-Jun-15,VHS Outro ( Interlude ),1:25,VHS [ Explicit ],X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),3:46,1
5,Leave a Whisper,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Alternative , Music , Rock , Adult Alternative",$ 1.29,30-Jun-15,VHS Outro ( Interlude ),1:25,VHS [ Explicit ],X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),3:58,1
6,VHS,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Alternative , Music , Rock , Adult Alternative",$ 1.29,30-Jun-15,VHS Outro ( Interlude ),1:25,VHS [ Explicit ],X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),3:58,1
7,VHS,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Alternative , Music , Rock , Adult Alternative",$ 1.29,30-Jun-15,VHS Outro ( Interlude ),1:25,VHS [ Explicit ],X Ambassadors,( C ) 2005 MCA Nashville,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),6:25,1
8,VHS,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Alternative , Music , Rock , Adult Alternative",$ 1.29,30-Jun-15,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),1:25,VHS [ Explicit ],X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),3:46,1
9,VHS,X Ambassadors,2015 KIDinaKORNER/Interscope Records,"Alternative , Music , Rock , Adult Alternative",$ 1.29,30-Jun-15,VHS Outro ( Interlude ),3:47,VHS [ Explicit ],X Ambassadors,( C ) 2015 KIDinaKORNER/Interscope Records,Alternative Rock,$ 1.29,"June 30 , 2015",Moving Day ( Interlude ),3:47,1
