,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,beyond market baskets : generalizing association rules to correlations,"s brin , r motwani , c silverstein",vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_authors')","['mining generalized association rules', 'r srikant , r agrawal']","['beyond market baskets : generalizing association rules to correlations', 's brin , r motwani , c silverstein']",0.05104130506515503,0.948958694934845,2
114,beyond market : generalizing association rules to correlations,"r srikant , r agrawal","processing of the acm sigmod conference ,",1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_venue')","['mining generalized association rules', 'vldb']","['beyond market : generalizing association rules to correlations', 'processing of the acm sigmod conference ,']",0.03726702928543091,0.9627329707145691,2
115,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",vldb,,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_year')","['mining generalized association rules', 1995.0]","['beyond market : generalizing association rules to correlations', nan]",0.11540079116821289,0.8845992088317871,2
120,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title',)",['mining generalized association rules'],['beyond market : generalizing association rules to correlations'],0.12785208225250244,0.8721479177474976,2
121,beyond market : generalizing association rules to correlations,"s brin , r motwani ,",vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_authors')","['mining generalized association rules', 'r srikant , r agrawal']","['beyond market : generalizing association rules to correlations', 's brin , r motwani ,']",0.048335254192352295,0.9516647458076477,2
122,beyond market : generalizing association rules to correlations,"r srikant , r agrawal","processing of the acm sigmod conference ,",1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_venue')","['mining generalized association rules', 'vldb']","['beyond market : generalizing association rules to correlations', 'processing of the acm sigmod conference ,']",0.03742140531539917,0.9625785946846008,2
123,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",vldb,,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_year')","['mining generalized association rules', 1995.0]","['beyond market : generalizing association rules to correlations', nan]",0.117958664894104,0.882041335105896,2
113,beyond market : generalizing association rules to correlations,c silverstein,vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_authors')","['mining generalized association rules', 'r srikant , r agrawal']","['beyond market : generalizing association rules to correlations', 'c silverstein']",0.04391896724700928,0.9560810327529907,2
218,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",processing of the acm sigmod,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_venue')","['mining generalized association rules', 'vldb']","['beyond market : generalizing association rules to correlations', 'processing of the acm sigmod']",0.042988598346710205,0.9570114016532898,2
129,beyond market : generalizing association rules to correlations,silverstein,vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_authors')","['mining generalized association rules', 'r srikant , r agrawal']","['beyond market : generalizing association rules to correlations', 'silverstein']",0.04401564598083496,0.955984354019165,2
130,beyond market : generalizing association rules to correlations,"r srikant , r agrawal","processing of the acm sigmod conference ,",1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_venue')","['mining generalized association rules', 'vldb']","['beyond market : generalizing association rules to correlations', 'processing of the acm sigmod conference ,']",0.03726702928543091,0.9627329707145691,2
131,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",vldb,,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_year')","['mining generalized association rules', 1995.0]","['beyond market : generalizing association rules to correlations', nan]",0.11540079116821289,0.8845992088317871,2
217,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein",vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_authors')","['mining generalized association rules', 'r srikant , r agrawal']","['beyond market : generalizing association rules to correlations', 's brin , r motwani , c silverstein']",0.04909855127334595,0.950901448726654,2
136,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title',)",['mining generalized association rules'],['beyond market : generalizing association rules to correlations'],0.12381988763809204,0.876180112361908,2
137,beyond market : generalizing association rules to correlations,"s brin , r motwani , c",vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_authors')","['mining generalized association rules', 'r srikant , r agrawal']","['beyond market : generalizing association rules to correlations', 's brin , r motwani , c']",0.04839062690734863,0.9516093730926514,2
128,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title',)",['mining generalized association rules'],['beyond market : generalizing association rules to correlations'],0.12381988763809204,0.876180112361908,2
112,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",vldb,1995.0,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title',)",['mining generalized association rules'],['beyond market : generalizing association rules to correlations'],0.12381988763809204,0.876180112361908,2
219,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",vldb,,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_year')","['mining generalized association rules', 1995.0]","['beyond market : generalizing association rules to correlations', nan]",0.1201319694519043,0.8798680305480957,2
107,beyond market : generalizing association rules to correlations,"r srikant , r agrawal",vldb,,beyond market : generalizing association rules to correlations,"s brin , r motwani , c silverstein","processing of the acm sigmod conference ,",,"('ltable_title', 'ltable_year')","['mining generalized association rules', 1995.0]","['beyond market : generalizing association rules to correlations', nan]",0.11540079116821289,0.8845992088317871,2
