,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',397,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_class',)",[37],[397],0.8840957283973694,0.11590427160263062,2
2430,` island spice ',' 402 w. 44th st. ',` new york ',415/776 -5577,` tel caribbean ',104,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_phone', 'ltable_class')","['212/765 -1737', 37]","['415/776 -5577', 104]",0.9197103828191757,0.08028961718082428,2
2429,` island spice ',' 402 w. 44th st. ',` san francisco ',212/765 -1737,` tel caribbean ',104,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_city', 'ltable_class')","[""` new york '"", 37]","[""` san francisco '"", 104]",0.9278903156518936,0.07210968434810638,2
2428,` island spice ',' 2316 polk st. ',` new york ',212/765 -1737,` tel caribbean ',104,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_addr', 'ltable_class')","[""' 402 w. 44th st. '"", 37]","[""' 2316 polk st. '"", 104]",0.9268713966012001,0.0731286033987999,2
2427,` la folie ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',104,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_name', 'ltable_class')","[""` island spice '"", 37]","[""` la folie '"", 104]",0.9352812767028809,0.06471872329711914,2
2426,` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',104,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_class',)",[37],[104],0.9171377196907997,0.08286228030920029,2
757,` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',112,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_class',)",[37],[112],0.8908402845263481,0.10915971547365189,2
758,` adriano \ 's ristorante ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',112,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_name', 'ltable_class')","[""` island spice '"", 37]","[""` adriano \\ 's ristorante '"", 112]",0.9287140220403671,0.07128597795963287,2
759,` island spice ',' 2930 beverly glen circle ',` new york ',212/765 -1737,` tel caribbean ',112,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_addr', 'ltable_class')","[""' 402 w. 44th st. '"", 37]","[""' 2930 beverly glen circle '"", 112]",0.9036587998270988,0.09634120017290115,2
760,` island spice ',' 402 w. 44th st. ',` los angeles ',212/765 -1737,` tel caribbean ',112,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_city', 'ltable_class')","[""` new york '"", 37]","[""` los angeles '"", 112]",0.9012780860066414,0.09872191399335861,2
761,` island spice ',' 402 w. 44th st. ',` new york ',310/475 -9807,` tel caribbean ',112,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_phone', 'ltable_class')","['212/765 -1737', 37]","['310/475 -9807', 112]",0.8942637071013451,0.10573629289865494,2
762,` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,italian,112,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_res_type', 'ltable_class')","[""` tel caribbean '"", 37]","['italian', 112]",0.8961007595062256,0.10389924049377441,2
2388,` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,french,101,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_res_type', 'ltable_class')","[""` tel caribbean '"", 37]","['french', 101]",0.8855567798018456,0.11444322019815445,2
2387,` island spice ',' 402 w. 44th st. ',` new york ',415/543 -0573,` tel caribbean ',101,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_phone', 'ltable_class')","['212/765 -1737', 37]","['415/543 -0573', 101]",0.8961226344108582,0.10387736558914185,2
2386,` island spice ',' 402 w. 44th st. ',` san francisco ',212/765 -1737,` tel caribbean ',101,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_city', 'ltable_class')","[""` new york '"", 37]","[""` san francisco '"", 101]",0.8973875120282173,0.10261248797178268,2
2385,` island spice ',' 570 4th st. ',` new york ',212/765 -1737,` tel caribbean ',101,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('ltable_addr', 'ltable_class')","[""' 402 w. 44th st. '"", 37]","[""' 570 4th st. '"", 101]",0.8913179486989975,0.1086820513010025,2
