,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,outcome
0,"If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10 2-Jul-12",David Guetta,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,"Kill Everybody ( Bare Noize Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] $ 1.29 ( c ) 2013 Digitop Ltd December 21 , 2010",David Guetta,Nothing But The Beat,nan,nan,2009 Andy Henningsen,nan,"August 26 , 2011",0
1,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 3:34 26-Aug-11",David Guetta,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,It 's Nothin ( feat . 2 Chainz ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop,David Guetta,Nothing But The Beat,nan,nan,2009 Andy Henningsen,nan,"November 24 , 2014",0
2,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 3:34 26-Aug-11",David Guetta,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,David Guetta,Nothing But The Beat,nan,nan,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,nan,"August 26 , 2011",0
3,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",David Guetta,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,David Guetta,Nothing But The Beat,nan,nan,2009 Andy Henningsen,3:23,"August 26 , 2011",0
4,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",David Guetta,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,Diddy - Dirty Money,Nothing But The Beat,nan,nan,2009 Andy Henningsen,nan,"August 26 , 2011",0
5,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 3:34 26-Aug-11",David Guetta,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,"My Armor Is Iron Howard Shore The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtracks 2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc. 5:16 December 10 , 2013",David Guetta,Nothing But The Beat,nan,nan,2009 Andy Henningsen,nan,"August 26 , 2011",0
6,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 3:34 26-Aug-11",David Guetta,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,David Guetta,Nothing But The Beat,nan,nan,2009 Andy Henningsen,nan,"August 26 , 2011",0
7,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 3:34 26-Aug-11",David Guetta,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,"Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",David Guetta,Nothing But The Beat,nan,nan,2009 Andy Henningsen,nan,"December 14 , 2010",0
8,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 3:34 26-Aug-11",David Guetta,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,"Stranger Inside Leave A Whisper Rock 2015 Mad Decent 4:01 May 27 , 2003",David Guetta,Nothing But The Beat,nan,nan,2009 Andy Henningsen,nan,"August 26 , 2011",0
9,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",Calvin Harris,Nothing But the Beat,nan,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",nan,nan,Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,David Guetta,Nothing But The Beat,nan,nan,2009 Andy Henningsen,nan,"August 26 , 2011",0
