,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,sony dsch2 soft carrying camera case black finish lcscsh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name',)",['sony lcs-twa/b black soft leather carrying case lcstwab'],['sony dsch2 soft carrying camera case black finish lcscsh'],0.11165875196456909,0.8883412480354309,2
48,sony lcs-csh soft camera case,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name',)",['sony lcs-twa/b black soft leather carrying case lcstwab'],['sony lcs-csh soft camera case'],0.26196521520614624,0.7380347847938538,2
24,sony lcs-csh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name',)",['sony lcs-twa/b black soft leather carrying case lcstwab'],['sony lcs-csh'],0.07510906457901001,0.92489093542099,2
25,sony lcs-csh,top loading polypropylene black,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_description')","['sony lcs-twa/b black soft leather carrying case lcstwab', 'sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish']","['sony lcs-csh', 'top loading polypropylene black']",0.07122504711151123,0.9287749528884888,2
26,sony lcs-csh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_price')","['sony lcs-twa/b black soft leather carrying case lcstwab', nan]","['sony lcs-csh', nan]",0.07510906457901001,0.92489093542099,2
54,sony lcs-csh soft camera case lcscsh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_price')","['sony lcs-twa/b black soft leather carrying case lcstwab', nan]","['sony lcs-csh soft camera case lcscsh', nan]",0.06728869676589966,0.9327113032341003,2
28,camera case lcscsh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name',)",['sony lcs-twa/b black soft leather carrying case lcstwab'],['camera case lcscsh'],0.07059550285339355,0.9294044971466064,2
29,camera case lcscsh,top loading polypropylene black,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_description')","['sony lcs-twa/b black soft leather carrying case lcstwab', 'sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish']","['camera case lcscsh', 'top loading polypropylene black']",0.0644720196723938,0.9355279803276062,2
30,camera case lcscsh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_price')","['sony lcs-twa/b black soft leather carrying case lcstwab', nan]","['camera case lcscsh', nan]",0.07059550285339355,0.9294044971466064,2
22,soft camera case lcscsh,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,sony lcs-csh soft camera case lcscsh,top loading polypropylene black,,"('ltable_name', 'ltable_price')","['sony lcs-twa/b black soft leather carrying case lcstwab', nan]","['soft camera case lcscsh', nan]",0.07787460088729858,0.9221253991127014,2
