,explanation,type,latency,match,label,row,prediction
0,"{'ltable_addr': -0.011019294088091408, 'ltable_city': 0.0, 'ltable_class': -0.01396958667645198, 'ltable_name': -0.01356260712253073, 'ltable_phone': -0.013110687063282077, 'ltable_res_type': -0.0007140406161446067, 'rtable_addr': -0.007348654560817312, 'rtable_city': 0.0, 'rtable_class': -0.009836051079433824, 'rtable_name': -0.011025769618820208, 'rtable_phone': -0.016269146252711336, 'rtable_res_type': -0.00288025911130671}",shap,1036.3845478000003,0.0,0.0,6-230,[9.996785e-01 3.214822e-04]
1,"{'ltable_addr': 0.10498511985835013, 'ltable_city': 0.046631424691058215, 'ltable_class': 0.0925758176567914, 'ltable_name': 0.12833526636558854, 'ltable_phone': 0.13484437135734773, 'ltable_res_type': 0.0, 'rtable_addr': 0.05370451256063985, 'rtable_city': 0.06153334220260277, 'rtable_class': 0.07624845100791677, 'rtable_name': 0.1709811073677352, 'rtable_phone': 0.02773465201281322, 'rtable_res_type': 0.0}",shap,1035.6965892650005,1.0,1.0,22-240,[0.00236951 0.9976305 ]
2,"{'ltable_addr': -0.006132302915919638, 'ltable_city': 0.0, 'ltable_class': -0.016793758576325257, 'ltable_name': -0.015096147472651866, 'ltable_phone': -0.0116236683893245, 'ltable_res_type': -0.0007152240537274708, 'rtable_addr': -0.008509970956157666, 'rtable_city': 0.0, 'rtable_class': -0.013854700333653117, 'rtable_name': -0.012690473713396988, 'rtable_phone': -0.014313345596195556, 'rtable_res_type': 0.0}",shap,1055.4635822690007,0.0,0.0,501-214,[9.9963236e-01 3.6766718e-04]
3,"{'ltable_addr': 0.08904629077113524, 'ltable_city': 0.054214839945965154, 'ltable_class': 0.09347799265781552, 'ltable_name': 0.09252280045310801, 'ltable_phone': 0.1505537537121757, 'ltable_res_type': 0.030198337268897396, 'rtable_addr': 0.045042256466097164, 'rtable_city': 0.06648251039584425, 'rtable_class': 0.09509384853211844, 'rtable_name': 0.12048510858023598, 'rtable_phone': 0.06046633987777317, 'rtable_res_type': 0.0}",shap,1037.343849455001,1.0,1.0,38-256,[0.00239185 0.9976082 ]
4,"{'ltable_addr': -0.008657388677575137, 'ltable_city': 0.0, 'ltable_class': -0.016782501470858684, 'ltable_name': -0.014400707379528532, 'ltable_phone': -0.010138680851126118, 'ltable_res_type': 0.0, 'rtable_addr': -0.01057563739490705, 'rtable_city': 0.0, 'rtable_class': -0.014578228322641523, 'rtable_name': -0.01202414123365779, 'rtable_phone': -0.012583873208668828, 'rtable_res_type': 0.0}",shap,1037.269485507999,0.0,0.0,70-130,[9.9967825e-01 3.2171368e-04]
5,"{'ltable_addr': -0.007394333104820197, 'ltable_city': 0.0, 'ltable_class': -0.01607923937118816, 'ltable_name': -0.015404792982519927, 'ltable_phone': -0.010720775096694952, 'ltable_res_type': -0.0015581858536819586, 'rtable_addr': -0.008030257177362991, 'rtable_city': 0.0, 'rtable_class': -0.012319302029043772, 'rtable_name': -0.012904708310677249, 'rtable_phone': -0.015302017342682037, 'rtable_res_type': 0.0}",shap,1039.3307502280004,0.0,0.0,384-300,[9.9964488e-01 3.5517153e-04]
6,"{'ltable_addr': -0.009164221109809127, 'ltable_city': -0.003308620875083273, 'ltable_class': -0.013079372523894971, 'ltable_name': -0.012419831436758389, 'ltable_phone': -0.013571667572052585, 'ltable_res_type': 0.0, 'rtable_addr': -0.005723050219446491, 'rtable_city': -0.0024089240138644337, 'rtable_class': -0.012426276849253244, 'rtable_name': -0.006716841560409206, 'rtable_phone': -0.020921543728462694, 'rtable_res_type': 0.0}",shap,1039.6349460729998,0.0,0.0,76-26,[9.9968648e-01 3.1355815e-04]
7,"{'ltable_addr': -0.0064554696393056485, 'ltable_city': -0.004061404466563195, 'ltable_class': -0.01697950900755814, 'ltable_name': -0.008630638213943182, 'ltable_phone': -0.011740057281474092, 'ltable_res_type': -0.0014293830002589589, 'rtable_addr': -0.009103188735415262, 'rtable_city': -0.004441187325097731, 'rtable_class': -0.01152757937178725, 'rtable_name': -0.007875713686471969, 'rtable_phone': -0.017481206852436634, 'rtable_res_type': 0.0}",shap,1051.8467918220013,0.0,0.0,147-23,[9.9967611e-01 3.2392715e-04]
8,"{'ltable_addr': 0.0733097854454271, 'ltable_city': 0.05274184379847735, 'ltable_class': 0.09102165513450386, 'ltable_name': 0.1286570148016517, 'ltable_phone': 0.12418215194054533, 'ltable_res_type': 0.03823946462514796, 'rtable_addr': 0.043538110824077214, 'rtable_city': 0.06843837716242486, 'rtable_class': 0.0861454509310855, 'rtable_name': 0.1569943957171125, 'rtable_phone': 0.03428459544685036, 'rtable_res_type': 0.0}",shap,1075.752272693997,1.0,1.0,83-301,[0.00245417 0.9975458 ]
9,"{'ltable_addr': -0.009573292148743057, 'ltable_city': -0.004939755339061264, 'ltable_class': -0.01634001329850738, 'ltable_name': -0.011821991614894587, 'ltable_phone': -0.011862010083204852, 'ltable_res_type': -0.0019026825142894905, 'rtable_addr': -0.006141923759352007, 'rtable_city': 0.0, 'rtable_class': -0.011760406826096671, 'rtable_name': -0.006944491395666566, 'rtable_phone': -0.018430908142490654, 'rtable_res_type': 0.0}",shap,1086.3782848170013,0.0,0.0,90-148,[9.9964988e-01 3.5006707e-04]
