,explanation,type,latency,match,label,row,prediction
0,"{'rtable_name': 0.11439732142857142, 'rtable_addr': 0.12834821428571427, 'rtable_phone': 0.16685267857142858, 'rtable_class': 0.09877232142857142, 'rtable_city': 0.08928571428571429, 'rtable_res_type': 0.09988839285714286, 'ltable_name': 0.09151785714285714, 'ltable_phone': 0.09319196428571429, 'ltable_addr': 0.08370535714285714, 'ltable_city': 0.05078125, 'ltable_class': 0.06417410714285714, 'ltable_res_type': 0.06138392857142857}",certa,765.038712147,0.0,0.0,6-230,[9.996785e-01 3.214822e-04]
1,{},certa,1504.4404926710004,1.0,1.0,22-240,[0.00236951 0.9976305 ]
2,"{'rtable_name': 0.12335526315789473, 'rtable_addr': 0.13075657894736842, 'rtable_phone': 0.16940789473684212, 'rtable_res_type': 0.11101973684210527, 'rtable_class': 0.10361842105263158, 'rtable_city': 0.0912828947368421, 'ltable_name': 0.02138157894736842, 'ltable_phone': 0.02138157894736842, 'ltable_res_type': 0.013980263157894737, 'ltable_addr': 0.015625, 'ltable_city': 0.009868421052631578, 'ltable_class': 0.012335526315789474}",certa,516.4052182089999,0.0,0.0,501-214,[9.9963236e-01 3.6766718e-04]
3,{},certa,1501.690192004,1.0,1.0,38-256,[0.00239185 0.9976082 ]
4,"{'rtable_name': 0.126953125, 'rtable_addr': 0.14990234375, 'rtable_phone': 0.177734375, 'rtable_city': 0.083984375, 'rtable_res_type': 0.0869140625, 'rtable_class': 0.10595703125, 'ltable_name': 0.01708984375, 'ltable_addr': 0.01708984375, 'ltable_city': 0.01611328125, 'ltable_phone': 0.01708984375, 'ltable_res_type': 0.0146484375, 'ltable_class': 0.0166015625}",certa,885.4112529140002,0.0,0.0,70-130,[9.9967825e-01 3.2171368e-04]
5,"{'ltable_name': 0.09780092592592593, 'ltable_phone': 0.10358796296296297, 'ltable_addr': 0.08969907407407407, 'ltable_class': 0.059027777777777776, 'ltable_city': 0.0787037037037037, 'ltable_res_type': 0.06886574074074074, 'rtable_name': 0.2662037037037037, 'rtable_addr': 0.29224537037037035, 'rtable_phone': 0.3101851851851852, 'rtable_city': 0.21122685185185186, 'rtable_res_type': 0.21875, 'rtable_class': 0.22685185185185186}",certa,717.4814030310008,0.0,0.0,384-300,[9.9964488e-01 3.5517153e-04]
6,"{'rtable_addr': 0.145625, 'rtable_phone': 0.1975, 'rtable_name': 0.13375, 'rtable_city': 0.121875, 'rtable_class': 0.134375, 'rtable_res_type': 0.1175, 'ltable_name': 0.001875, 'ltable_addr': 0.001875, 'ltable_city': 0.001875, 'ltable_phone': 0.001875, 'ltable_res_type': 0.001875, 'ltable_class': 0.001875}",certa,693.8143634860007,0.0,0.0,76-26,[9.9968648e-01 3.1355815e-04]
7,"{'rtable_name': 0.061875, 'rtable_addr': 0.069375, 'rtable_phone': 0.069375, 'rtable_res_type': 0.043125, 'rtable_class': 0.044375, 'rtable_city': 0.03875}",certa,675.6585964120004,0.0,0.0,147-23,[9.9967611e-01 3.2392715e-04]
8,{},certa,1512.5539192060023,1.0,1.0,83-301,[0.00245417 0.9975458 ]
9,"{'rtable_name': 0.12335526315789473, 'rtable_addr': 0.06907894736842106, 'rtable_phone': 0.12335526315789473, 'rtable_city': 0.07236842105263158, 'rtable_class': 0.07730263157894737, 'rtable_res_type': 0.05674342105263158}",certa,566.758651881999,0.0,0.0,90-148,[9.9964988e-01 3.5006707e-04]
10,"{'ltable_name': 0.19375, 'ltable_phone': 0.24609375, 'ltable_addr': 0.2, 'ltable_city': 0.16328125, 'ltable_class': 0.14609375, 'ltable_res_type': 0.146875, 'rtable_name': 0.25859375, 'rtable_addr': 0.25234375, 'rtable_phone': 0.3859375, 'rtable_city': 0.22421875, 'rtable_res_type': 0.2171875, 'rtable_class': 0.2453125}",certa,541.9652529470004,0.0,0.0,197-251,[9.9957675e-01 4.2327424e-04]
11,"{'rtable_name': 0.203125, 'rtable_addr': 0.15364583333333334, 'rtable_phone': 0.2482638888888889, 'rtable_res_type': 0.1501736111111111, 'rtable_city': 0.1371527777777778, 'rtable_class': 0.16145833333333334}",certa,486.7773195569971,0.0,0.0,119-82,[9.996307e-01 3.692408e-04]
12,"{'rtable_name': 0.20008680555555555, 'rtable_addr': 0.14930555555555555, 'rtable_city': 0.10416666666666667, 'rtable_phone': 0.1540798611111111, 'rtable_res_type': 0.1232638888888889, 'rtable_class': 0.12456597222222222, 'ltable_name': 0.0724826388888889, 'ltable_addr': 0.06944444444444445, 'ltable_phone': 0.07118055555555555, 'ltable_city': 0.04123263888888889, 'ltable_res_type': 0.047309027777777776, 'ltable_class': 0.044270833333333336}",certa,982.548809011998,0.0,0.0,68-288,[9.9965703e-01 3.4298401e-04]
13,"{'rtable_name': 0.3170362903225806, 'rtable_addr': 0.2620967741935484, 'rtable_phone': 0.2847782258064516, 'rtable_class': 0.24143145161290322, 'rtable_city': 0.21925403225806453, 'rtable_res_type': 0.23538306451612903, 'ltable_name': 0.015120967741935484, 'ltable_addr': 0.015120967741935484, 'ltable_phone': 0.015120967741935484, 'ltable_res_type': 0.015120967741935484, 'ltable_city': 0.014616935483870967, 'ltable_class': 0.011592741935483871}",certa,899.5465260670026,0.0,0.0,143-0,[9.9967957e-01 3.2041065e-04]
14,"{'rtable_name': 0.05078125, 'rtable_addr': 0.05322265625, 'rtable_phone': 0.0625, 'rtable_class': 0.05419921875, 'rtable_res_type': 0.04833984375, 'rtable_city': 0.02490234375, 'ltable_name': 0.00244140625, 'ltable_addr': 0.00244140625, 'ltable_city': 0.00244140625, 'ltable_phone': 0.00244140625, 'ltable_res_type': 0.00244140625, 'ltable_class': 0.00244140625}",certa,910.9238983089999,0.0,0.0,437-130,[9.9967480e-01 3.2522867e-04]
15,"{'ltable_name': 0.08875, 'ltable_city': 0.084375, 'ltable_phone': 0.0240625, 'ltable_res_type': 0.109375, 'ltable_class': 0.0678125, 'ltable_addr': 0.024375, 'rtable_name': 0.0815625, 'rtable_addr': 0.0571875, 'rtable_city': 0.0865625, 'rtable_phone': 0.03, 'rtable_res_type': 0.1284375, 'rtable_class': 0.1003125}",certa,1505.1368291300023,1.0,0.0,292-89,[0.01253463 0.9874653 ]
16,"{'rtable_addr': 0.2690972222222222, 'rtable_phone': 0.3836805555555556, 'rtable_name': 0.25810185185185186, 'rtable_city': 0.24594907407407407, 'rtable_res_type': 0.24421296296296297, 'rtable_class': 0.25, 'ltable_addr': 0.10011574074074074, 'ltable_phone': 0.11168981481481481, 'ltable_name': 0.08159722222222222, 'ltable_city': 0.07523148148148148, 'ltable_res_type': 0.0642361111111111, 'ltable_class': 0.0630787037037037}",certa,758.1231923000014,0.0,0.0,42-275,[9.9967301e-01 3.2706256e-04]
