,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,paper mate,1739312,88.88,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,printer accessories,paper mate,nan,23.96,0
1,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,paper mate,87062,4.87,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,nan,paper mate,nan,23.96,0
2,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,paper mate,1739312,4.87,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,nan,paper mate,nan,23.96,0
3,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,accell,1739312,4.87,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,printer accessories,paper mate,nan,23.96,1
4,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,paper mate,1739312,4.87,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,printer accessories,paper mate,bv8966b,23.96,0
5,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,paper mate,1739312,4.87,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,printer accessories,paper mate,nan,23.96,0
6,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,accell,resl422b-e,4.87,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,printer accessories,paper mate,nan,23.96,0
7,paper mate mechanical pencil starter set,mp3 accessories,paper mate,1739312,198.35,da-lite carpeted picture king with keystone eliminator - projection screen with tripod - 1 1 - matte white - black,printer accessories,paper mate,nan,23.96,0
8,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,paper mate,1739312,9.84,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,printer accessories,paper mate,nan,46.99,0
9,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets,stationery & office machinery,paper mate,1739312,4.87,paper mate 1739311 - megalead mechanical pencil starter set 0.5 mm 2 erasure refills red barrel,printer accessories,paper mate,bv8966b,149.29,0
