,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,atrend,nan,56.88,netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99,nan,kodak,a362-12cp,88.85,1
1,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,atrend,nan,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,nan,iogear,icon4-blk,88.85,1
2,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,atrend,nan,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,tv mounts,nan,q3675a,88.85,1
3,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,atrend,nan,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,nan,kodak,bv8966b,88.85,1
4,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,stationery & office machinery,atrend,nan,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,nan,nan,a362-12cp,102.24,1
5,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,atrend,nan,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,memory,oki,a362-12cp,88.85,1
6,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,uniden,nan,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,nan,nan,a362-12cp,55.99,1
7,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,atrend,nan,2595.0,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,nan,kingston,a362-12cp,88.85,1
8,atrend-bbox a361-12cp b box series speaker car stereos a361-12cp,nan,tribeca,nan,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,nan,nan,97556,88.85,1
9,evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr,nan,atrend,nan,56.88,atrend-bbox a362-12cp b box series dual speakers for ford f150 super crew cab 2009 and up 12-inch coaxial speakers atrend-bbox,nan,nan,a362-12cp,88.85,0
