,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8393 w. beverly blvd. ',la,213-655-9045,chicken,534,"('rtable_class',)",[567],[534],0.48956066370010376,0.5104393362998962,2
285,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8393 w. beverly blvd. ',` los angeles ',213-655-9045,chicken,144,"('rtable_city', 'rtable_class')","['la', 567]","[""` los angeles '"", 144]",0.3786529302597046,0.6213470697402954,2
286,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8393 w. beverly blvd. ',la,310/289 -0660,chicken,144,"('rtable_phone', 'rtable_class')","['213-655-9045', 567]","['310/289 -0660', 144]",0.4174385666847229,0.5825614333152771,2
287,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8393 w. beverly blvd. ',la,213-655-9045,asian,144,"('rtable_res_type', 'rtable_class')","['chicken', 567]","['asian', 144]",0.4230564832687378,0.5769435167312622,2
315,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8393 w. beverly blvd. ',la,213-655-9045,chicken,144,"('rtable_class',)",[567],[144],0.43577712774276733,0.5642228722572327,2
316,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` le colonial ',' 8393 w. beverly blvd. ',la,213-655-9045,chicken,144,"('rtable_name', 'rtable_class')","[""` koo koo roo '"", 567]","[""` le colonial '"", 144]",0.386707067489624,0.613292932510376,2
317,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',beverly blvd. ',la,213-655-9045,chicken,144,"('rtable_addr', 'rtable_class')","[""' 8393 w. beverly blvd. '"", 567]","[""beverly blvd. '"", 144]",0.4372972249984741,0.5627027750015259,2
318,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8393 w. beverly blvd. ',` los angeles ',213-655-9045,chicken,144,"('rtable_city', 'rtable_class')","['la', 567]","[""` los angeles '"", 144]",0.3786529302597046,0.6213470697402954,2
319,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8393 w. beverly blvd. ',la,310/289 -0660,chicken,144,"('rtable_phone', 'rtable_class')","['213-655-9045', 567]","['310/289 -0660', 144]",0.4174385666847229,0.5825614333152771,2
320,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8393 w. beverly blvd. ',la,213-655-9045,asian,144,"('rtable_res_type', 'rtable_class')","['chicken', 567]","['asian', 144]",0.4230564832687378,0.5769435167312622,2
349,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8393 w. beverly blvd. ',la,213-655-9045,chicken,144,"('rtable_class',)",[567],[144],0.44005632400512695,0.559943675994873,2
350,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` le colonial ',' 8393 w. beverly blvd. ',la,213-655-9045,chicken,144,"('rtable_name', 'rtable_class')","[""` koo koo roo '"", 567]","[""` le colonial '"", 144]",0.38697075843811035,0.6130292415618896,2
351,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',' 8783,la,213-655-9045,chicken,144,"('rtable_addr', 'rtable_class')","[""' 8393 w. beverly blvd. '"", 567]","[""' 8783"", 144]",0.4490312337875366,0.5509687662124634,2
284,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` koo koo roo ',',la,213-655-9045,chicken,144,"('rtable_addr', 'rtable_class')","[""' 8393 w. beverly blvd. '"", 567]","[""'"", 144]",0.45906227827072144,0.5409377217292786,2
