,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,651,"('rtable_class',)",[33],[651],0.3967167139053345,0.6032832860946655,2
716,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 243 e. 58th st. ',` new york city ',212/688 -4190,italian,195,"('rtable_phone', 'rtable_class')","['212-758-1479', 33]","['212/688 -4190', 195]",0.2522493600845337,0.7477506399154663,2
715,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 243 e. 58th st. ',` new york ',212-758-1479,italian,195,"('rtable_city', 'rtable_class')","[""` new york city '"", 33]","[""` new york '"", 195]",0.27891552448272705,0.721084475517273,2
714,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 240 e. 58th,` new york city ',212-758-1479,italian,195,"('rtable_addr', 'rtable_class')","[""' 243 e. 58th st. '"", 33]","[""' 240 e. 58th"", 195]",0.2763553261756897,0.7236446738243103,2
713,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,bruno,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,195,"('rtable_name', 'rtable_class')","['felidia', 33]","['bruno', 195]",0.24971699714660645,0.7502830028533936,2
212,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,46,"('rtable_class',)",[33],[46],0.3832070231437683,0.6167929768562317,2
213,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,march,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,46,"('rtable_name', 'rtable_class')","['felidia', 33]","['march', 46]",0.3868734836578369,0.6131265163421631,2
214,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 405 e. 58th st. ',` new york city ',212-758-1479,italian,46,"('rtable_addr', 'rtable_class')","[""' 243 e. 58th st. '"", 33]","[""' 405 e. 58th st. '"", 46]",0.39305776357650757,0.6069422364234924,2
215,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,46,"('rtable_city', 'rtable_class')","[""` new york city '"", 33]","[""` new york city '"", 46]",0.3832070231437683,0.6167929768562317,2
216,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 243 e. 58th st. ',` new york city ',212-754-6272,italian,46,"('rtable_phone', 'rtable_class')","['212-758-1479', 33]","['212-754-6272', 46]",0.40582162141799927,0.5941783785820007,2
217,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,` american ( new ) ',46,"('rtable_res_type', 'rtable_class')","['italian', 33]","[""` american ( new ) '"", 46]",0.3899768590927124,0.6100231409072876,2
712,bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,felidia,' 243 e. 58th st. ',` new york city ',212-758-1479,italian,195,"('rtable_class',)",[33],[195],0.2775871157646179,0.7224128842353821,2
