,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,epiploic appendagitis : adding to the differential of acute abdominal pain1,"s ramaswamy , s mahajan , a silberschatz","vldb ,",1998.0,"('rtable_title',)",['on the discovery of interesting patterns in association rules'],['epiploic appendagitis : adding to the differential of acute abdominal pain1'],0.14033802,0.85966194,2
25,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,the sites and mechanisms of action of drugs affecting thermoregulation,"s ramaswamy , s mahajan , a silberschatz","vldb ,",,"('rtable_title', 'rtable_year')","['on the discovery of interesting patterns in association rules', 1998.0]","['the sites and mechanisms of action of drugs affecting thermoregulation', nan]",0.15872371,0.8412763,2
24,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,the sites and mechanisms of action of drugs affecting thermoregulation,"s ramaswamy , s mahajan , a silberschatz","see ref ,",1998.0,"('rtable_title', 'rtable_venue')","['on the discovery of interesting patterns in association rules', 'vldb ,']","['the sites and mechanisms of action of drugs affecting thermoregulation', 'see ref ,']",0.18656234,0.81343764,2
23,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,the sites and mechanisms of action of drugs affecting thermoregulation,"p lomax , gv knox","vldb ,",1998.0,"('rtable_title', 'rtable_authors')","['on the discovery of interesting patterns in association rules', 's ramaswamy , s mahajan , a silberschatz']","['the sites and mechanisms of action of drugs affecting thermoregulation', 'p lomax , gv knox']",0.06815944,0.9318406,2
22,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,the sites and mechanisms of action of drugs affecting thermoregulation,"s ramaswamy , s mahajan , a silberschatz","vldb ,",1998.0,"('rtable_title',)",['on the discovery of interesting patterns in association rules'],['the sites and mechanisms of action of drugs affecting thermoregulation'],0.03195126,0.96804875,2
32,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,ed staff members ' personal use of complementary therapies and their recommendations to ed patients :,"s ramaswamy , s mahajan , a silberschatz","vldb ,",1998.0,"('rtable_title',)",['on the discovery of interesting patterns in association rules'],"[""ed staff members ' personal use of complementary therapies and their recommendations to ed patients :""]",0.41750768,0.5824923,2
40,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,et ai . exploratory mining and pruning optimizations of constrained associations rules,"s ramaswamy , s mahajan , a silberschatz","vldb ,",1998.0,"('rtable_title', 'rtable_year')","['on the discovery of interesting patterns in association rules', 1998.0]","['et ai . exploratory mining and pruning optimizations of constrained associations rules', 1998.0]",0.058851596,0.9411484,2
33,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,ed staff members ' personal use of complementary therapies and their recommendations to ed patients :,"s ramaswamy , s mahajan , a silberschatz","journal of emergency nursing ,",1998.0,"('rtable_title', 'rtable_venue')","['on the discovery of interesting patterns in association rules', 'vldb ,']","[""ed staff members ' personal use of complementary therapies and their recommendations to ed patients :"", 'journal of emergency nursing ,']",0.20971611,0.79028386,2
34,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,ed staff members ' personal use of complementary therapies and their recommendations to ed patients :,"s ramaswamy , s mahajan , a silberschatz","vldb ,",1998.0,"('rtable_title', 'rtable_year')","['on the discovery of interesting patterns in association rules', 1998.0]","[""ed staff members ' personal use of complementary therapies and their recommendations to ed patients :"", 1998.0]",0.41750744,0.58249253,2
17,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,drawing and animation using skeletal strokes,"s ramaswamy , s mahajan , a silberschatz","vldb ,",1994.0,"('rtable_title', 'rtable_year')","['on the discovery of interesting patterns in association rules', 1998.0]","['drawing and animation using skeletal strokes', 1994.0]",0.0038333777,0.99616665,2
16,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,drawing and animation using skeletal strokes,"s ramaswamy , s mahajan , a silberschatz","proceedings of siggraph ,",1998.0,"('rtable_title', 'rtable_venue')","['on the discovery of interesting patterns in association rules', 'vldb ,']","['drawing and animation using skeletal strokes', 'proceedings of siggraph ,']",0.005358399,0.99464154,2
15,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,drawing and animation using skeletal strokes,"sc hsu , ihh lee","vldb ,",1998.0,"('rtable_title', 'rtable_authors')","['on the discovery of interesting patterns in association rules', 's ramaswamy , s mahajan , a silberschatz']","['drawing and animation using skeletal strokes', 'sc hsu , ihh lee']",0.0037888652,0.9962112,2
14,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,drawing and animation using skeletal strokes,"s ramaswamy , s mahajan , a silberschatz","vldb ,",1998.0,"('rtable_title',)",['on the discovery of interesting patterns in association rules'],['drawing and animation using skeletal strokes'],0.0038333777,0.99616665,2
30,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,on the discovery of interesting patterns in association rules,vm bondarenko,"vldb ,",1998.0,"('rtable_authors',)","['s ramaswamy , s mahajan , a silberschatz']",['vm bondarenko'],0.32150403,0.67849594,2
