,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,grid data management systems & services 2003,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,,"infomaster : an information integration system michael r. genesereth , arthur m. keller , oliver m. duschka international conference on management of data",,very large data bases,,"('rtable_title', 'rtable_authors')","['networked data management design points 1999', 'james r. hamilton']","['infomaster : an information integration system michael r. genesereth , arthur m. keller , oliver m. duschka international conference on management of data', nan]",0.36460426,0.63539565,2
1,grid data management systems & services 2003,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,,"infomaster : an information integration system michael r. genesereth , arthur m. keller , oliver m. duschka international conference on management of data",james r. hamilton,,,"('rtable_title', 'rtable_venue')","['networked data management design points 1999', 'very large data bases']","['infomaster : an information integration system michael r. genesereth , arthur m. keller , oliver m. duschka international conference on management of data', nan]",0.40448907,0.5955109,2
25,"cache conscious indexing for decision-support in main memory kenneth a. ross , jun rao","reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title', 'ltable_venue')","['grid data management systems & services 2003', 'vldb']","['cache conscious indexing for decision-support in main memory kenneth a. ross , jun rao', 'vldb']",0.4360484,0.5639516,2
24,"cache conscious indexing for decision-support in main memory kenneth a. ross , jun rao","reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title',)",['grid data management systems & services 2003'],"['cache conscious indexing for decision-support in main memory kenneth a. ross , jun rao']",0.4360484,0.5639516,2
6,real-time index concurrency control 1996,"reagan moore , arun jagatheesan , paul watson , norman w. paton",sigmod record,,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title', 'ltable_venue')","['grid data management systems & services 2003', 'vldb']","['real-time index concurrency control 1996', 'sigmod record']",0.002821558,0.99717844,2
17,"distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference","reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2002.0,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title', 'ltable_year')","['grid data management systems & services 2003', nan]","['distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference', 2002.0]",0.2697826,0.73021746,2
10,acm tods in this internet age richard t. snodgrass sigmod record,,vldb,,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title', 'ltable_authors')","['grid data management systems & services 2003', 'reagan moore , arun jagatheesan , paul watson , norman w. paton']","['acm tods in this internet age richard t. snodgrass sigmod record', nan]",0.13974412,0.8602559,2
16,"distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference","reagan moore , arun jagatheesan , paul watson , norman w. paton",,,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title', 'ltable_venue')","['grid data management systems & services 2003', 'vldb']","['distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference', nan]",0.3201087,0.67989135,2
15,"distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference",,vldb,,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title', 'ltable_authors')","['grid data management systems & services 2003', 'reagan moore , arun jagatheesan , paul watson , norman w. paton']","['distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference', nan]",0.2423555,0.7576445,2
26,learning about data integration challenges from day one 2003,"reagan moore , arun jagatheesan , paul watson , norman w. paton",sigmod record,,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title', 'ltable_venue')","['grid data management systems & services 2003', 'vldb']","['learning about data integration challenges from day one 2003', 'sigmod record']",0.42031074,0.57968926,2
14,"distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference","reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title',)",['grid data management systems & services 2003'],"['distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference']",0.2642798,0.73572016,2
22,grid data management systems & services 2003,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,,the lotus notes storage system kenneth moore,,international conference on management of data,,"('rtable_title', 'rtable_authors', 'rtable_venue')","['networked data management design points 1999', 'james r. hamilton', 'very large data bases']","['the lotus notes storage system kenneth moore', nan, 'international conference on management of data']",0.3394784,0.66052157,3
20,"distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference","reagan moore , arun jagatheesan , paul watson , norman w. paton",,2002.0,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title', 'ltable_venue', 'ltable_year')","['grid data management systems & services 2003', 'vldb', nan]","['distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference', nan, 2002.0]",0.2642798,0.73572016,3
19,"distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference",,vldb,2002.0,networked data management design points 1999,james r. hamilton,very large data bases,,"('ltable_title', 'ltable_authors', 'ltable_year')","['grid data management systems & services 2003', 'reagan moore , arun jagatheesan , paul watson , norman w. paton', nan]","['distributing queries over low-power wireless sensor networks samuel madden , joseph m. hellerstein sigmod conference', nan, 2002.0]",0.22477111,0.7752289,3
