,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,an introduction to spatial database systems vldb j. 1994,r gќting,,,"expert judgement as an estimating method information and software technology ,","jb rothnie jr , pa bernstein , s fox , n goodman , m",,1980.0,"('rtable_title',)","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,']","['expert judgement as an estimating method information and software technology ,']",0.055634122,0.9443659,2
65,an introduction to spatial database systems vldb j. 1994,r gќting,,,"an unusual fetal complication of traumatic uterine rupture journal of emergency medicine , 1996.0","jb rothnie jr , pa bernstein , s fox , n goodman , m",,1980.0,"('rtable_title',)","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,']","['an unusual fetal complication of traumatic uterine rupture journal of emergency medicine , 1996.0']",0.36579466,0.63420534,2
27,an introduction to spatial database systems vldb j. 1994,r gќting,,,"a cost model for query optimization using r-trees wg aref , h samet","jb rothnie jr , pa bernstein , s fox , n goodman , m",,1980.0,"('rtable_title',)","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,']","['a cost model for query optimization using r-trees wg aref , h samet']",0.4407976,0.55920243,2
28,an introduction to spatial database systems vldb j. 1994,r gќting,,,"introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,","jb rothnie jr , pa bernstein , s fox , n goodman , m","acm-gis ,",1980.0,"('rtable_venue',)",[nan],"['acm-gis ,']",0.46078166,0.5392183,2
29,an introduction to spatial database systems vldb j. 1994,r gќting,,,"a cost model for query optimization using r-trees wg aref , h samet",,,1980.0,"('rtable_title', 'rtable_authors')","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,', 'jb rothnie jr , pa bernstein , s fox , n goodman , m']","['a cost model for query optimization using r-trees wg aref , h samet', nan]",0.18289071,0.8171093,2
30,an introduction to spatial database systems vldb j. 1994,r gќting,,,"a cost model for query optimization using r-trees wg aref , h samet","jb rothnie jr , pa bernstein , s fox , n goodman , m","acm-gis ,",1980.0,"('rtable_title', 'rtable_venue')","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,', nan]","['a cost model for query optimization using r-trees wg aref , h samet', 'acm-gis ,']",0.4005797,0.5994203,2
35,an introduction to spatial database systems vldb j. 1994,r gќting,,,"introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,","mj carey , dj dewitt , je richardson",,1980.0,"('rtable_authors',)","['jb rothnie jr , pa bernstein , s fox , n goodman , m']","['mj carey , dj dewitt , je richardson']",0.031116879,0.96888316,2
36,an introduction to spatial database systems vldb j. 1994,r gќting,,,"e. shekita , '' object and file management in the exodus extensible database system , ''","mj carey , dj dewitt , je richardson",,1980.0,"('rtable_title', 'rtable_authors')","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,', 'jb rothnie jr , pa bernstein , s fox , n goodman , m']","[""e. shekita , '' object and file management in the exodus extensible database system , ''"", 'mj carey , dj dewitt , je richardson']",0.41328397,0.586716,2
37,an introduction to spatial database systems vldb j. 1994,r gќting,,,"introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,","mj carey , dj dewitt , je richardson",proceedings of the 1986 vldb,1980.0,"('rtable_authors', 'rtable_venue')","['jb rothnie jr , pa bernstein , s fox , n goodman , m', nan]","['mj carey , dj dewitt , je richardson', 'proceedings of the 1986 vldb']",0.021580873,0.9784192,2
38,an introduction to spatial database systems vldb j. 1994,r gќting,,,"introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,","mj carey , dj dewitt , je richardson",,,"('rtable_authors', 'rtable_year')","['jb rothnie jr , pa bernstein , s fox , n goodman , m', 1980.0]","['mj carey , dj dewitt , je richardson', nan]",0.0771157,0.92288435,2
54,an introduction to spatial database systems vldb j. 1994,r gќting,,,"introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,",j pratt,,1980.0,"('rtable_authors',)","['jb rothnie jr , pa bernstein , s fox , n goodman , m']",['j pratt'],0.24278793,0.75721204,2
59,an introduction to spatial database systems vldb j. 1994,r gќting,,,"introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,",j pratt,,,"('rtable_authors', 'rtable_year')","['jb rothnie jr , pa bernstein , s fox , n goodman , m', 1980.0]","['j pratt', nan]",0.23927265,0.76072735,2
57,an introduction to spatial database systems vldb j. 1994,r gќting,,,a practical guide to the smartphone application security and code signing model for developers,"jb rothnie jr , pa bernstein , s fox , n goodman , m","microsoft ,",1980.0,"('rtable_title', 'rtable_venue')","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,', nan]","['a practical guide to the smartphone application security and code signing model for developers', 'microsoft ,']",0.100727744,0.8992723,2
56,an introduction to spatial database systems vldb j. 1994,r gќting,,,a practical guide to the smartphone application security and code signing model for developers,j pratt,,1980.0,"('rtable_title', 'rtable_authors')","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,', 'jb rothnie jr , pa bernstein , s fox , n goodman , m']","['a practical guide to the smartphone application security and code signing model for developers', 'j pratt']",0.06628676,0.93371326,2
43,an introduction to spatial database systems vldb j. 1994,r gќting,,,catastrophic risk management and economic growth,"jb rothnie jr , pa bernstein , s fox , n goodman , m",,1980.0,"('rtable_title',)","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,']",['catastrophic risk management and economic growth'],0.25132555,0.74867445,2
44,an introduction to spatial database systems vldb j. 1994,r gќting,,,"introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,","y ermoliev , t ermolieva , g macdonald , v norkin",,1980.0,"('rtable_authors',)","['jb rothnie jr , pa bernstein , s fox , n goodman , m']","['y ermoliev , t ermolieva , g macdonald , v norkin']",0.4776166,0.52238333,2
45,an introduction to spatial database systems vldb j. 1994,r gќting,,,catastrophic risk management and economic growth,"y ermoliev , t ermolieva , g macdonald , v norkin",,1980.0,"('rtable_title', 'rtable_authors')","['introduction to a system for distributed databases ( sdd-1 ) acm transactions on database systems ( tods ) ,', 'jb rothnie jr , pa bernstein , s fox , n goodman , m']","['catastrophic risk management and economic growth', 'y ermoliev , t ermolieva , g macdonald , v norkin']",0.26133573,0.73866427,2
