,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hx-mta64da / g42,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,cleaning repair,iomega,35106,94.49,1
1,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,samsung s2 portable hard drive 640 gb usb 3.0 external hard drive hx-mta64da g32 snow white,computers accessories,iomega,35106,119.88,1
2,clickfree c2 500gb usb 3.0 portable external hard drive,printers,clickfree,hd527b3,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,printers,iomega,35106,94.49,1
3,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,all-in-one printers,iomega,35106,94.49,1
4,clickfree c2 500gb usb 3.0 portable external hard drive,digital cameras,clickfree,nan,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,1
5,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,65.0,1
6,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,fva4614,94.54,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,1
7,clickfree c2 500gb usb 3.0 portable external hard drive,digital cameras,clickfree,27557,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,1
8,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,203.95,1
9,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format,computers accessories,iomega,35106,149.29,1
