,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,hd527b3,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,wintec,35106,94.49,"('rtable_brand',)",['iomega'],['wintec'],0.4658005,0.5341995,2
37,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,sc-snowsp/16g,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,"('ltable_modelno',)",['hd527b3'],['sc-snowsp/16g'],0.48634562,0.51365435,2
38,action sport drives 16gb santa cruz usb snow drive spider,usb drives,clickfree,hd527b3,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,"('ltable_title', 'ltable_category')","['clickfree c2 500gb usb 3.0 portable external hard drive', 'hard drives']","['action sport drives 16gb santa cruz usb snow drive spider', 'usb drives']",0.28598338,0.71401656,2
39,action sport drives 16gb santa cruz usb snow drive spider,hard drives,ep memory,hd527b3,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,"('ltable_title', 'ltable_brand')","['clickfree c2 500gb usb 3.0 portable external hard drive', 'clickfree']","['action sport drives 16gb santa cruz usb snow drive spider', 'ep memory']",0.0809177,0.91908234,2
40,action sport drives 16gb santa cruz usb snow drive spider,hard drives,clickfree,sc-snowsp/16g,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,"('ltable_title', 'ltable_modelno')","['clickfree c2 500gb usb 3.0 portable external hard drive', 'hd527b3']","['action sport drives 16gb santa cruz usb snow drive spider', 'sc-snowsp/16g']",0.11969898,0.88030106,2
47,action sport drives 4gb santa cruz usb snow drive spider,hard drives,clickfree,hd527b3,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,"('ltable_title',)",['clickfree c2 500gb usb 3.0 portable external hard drive'],['action sport drives 4gb santa cruz usb snow drive spider'],0.14630276,0.8536972,2
48,clickfree c2 500gb usb 3.0 portable external hard drive,hard drives,clickfree,sc-snowsp/4g,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,"('ltable_modelno',)",['hd527b3'],['sc-snowsp/4g'],0.48634562,0.51365435,2
50,action sport drives 4gb santa cruz usb snow drive spider,hard drives,ep memory,hd527b3,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,"('ltable_title', 'ltable_brand')","['clickfree c2 500gb usb 3.0 portable external hard drive', 'clickfree']","['action sport drives 4gb santa cruz usb snow drive spider', 'ep memory']",0.09779337,0.9022066,2
51,action sport drives 4gb santa cruz usb snow drive spider,hard drives,clickfree,sc-snowsp/4g,84.98,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,"('ltable_title', 'ltable_modelno')","['clickfree c2 500gb usb 3.0 portable external hard drive', 'hd527b3']","['action sport drives 4gb santa cruz usb snow drive spider', 'sc-snowsp/4g']",0.14630276,0.8536972,2
52,action sport drives 4gb santa cruz usb snow drive spider,hard drives,clickfree,hd527b3,10.84,iomega skin 500 gb usb 2.0 portable external hard drive 35106 black,computers accessories,iomega,35106,94.49,"('ltable_title', 'ltable_price')","['clickfree c2 500gb usb 3.0 portable external hard drive', 84.98]","['action sport drives 4gb santa cruz usb snow drive spider', 10.84]",0.04914371,0.95085627,2
