,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.00018009341,0.99981993,2
47,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.00018009341,0.99981993,2
46,research directions in data base management systems,,"record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'record ,']",0.00018975922,0.9998103,2
45,research directions in data base management systems,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd tsichritzis']",4.970482e-05,0.9999503,2
24,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.00018009341,0.99981993,2
25,research directions in data base management systems,d,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd']",4.970482e-05,0.9999503,2
26,research directions in data base management systems,,"acm sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'acm sigmod record ,']",0.00023893981,0.99976104,2
19,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.00018009341,0.99981993,2
27,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.00018009341,0.99981993,2
42,grid data management systems & services,,,2003.0,"grid services for distributed system integration ieee computer , 2002.0",d tsichritzis,"acm sigmod record ,",,"('rtable_title', 'rtable_year')","['research directions in data base management systems', 1977.0]","['grid services for distributed system integration ieee computer , 2002.0', nan]",0.07881313,0.9211869,2
41,grid data management systems & services,,,2003.0,"grid services for distributed system integration ieee computer , 2002.0",d tsichritzis,,1977.0,"('rtable_title', 'rtable_venue')","['research directions in data base management systems', 'acm sigmod record ,']","['grid services for distributed system integration ieee computer , 2002.0', nan]",0.023416195,0.97658384,2
32,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.00018009341,0.99981993,2
33,research directions in data base management systems,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd tsichritzis']",4.970482e-05,0.9999503,2
34,research directions in data base management systems,,",",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', ',']",0.000100122605,0.99989986,2
35,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.00018009341,0.99981993,2
44,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.00018009341,0.99981993,2
40,grid data management systems & services,,,2003.0,"grid services for distributed system integration ieee computer , 2002.0",d tsichritzis,"acm sigmod record ,",1977.0,"('rtable_title',)",['research directions in data base management systems'],"['grid services for distributed system integration ieee computer , 2002.0']",0.066277005,0.93372303,2
18,research directions in data base management systems,,acm sigmod,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'acm sigmod']",0.00015882311,0.9998411,2
16,research directions in data base management systems,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title',)",['grid data management systems & services'],['research directions in data base management systems'],0.00018009306,0.99981993,2
1,research directions in data base management systems,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd tsichritzis']",4.970482e-05,0.9999503,2
2,research directions in data base management systems,,acm,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in data base management systems', 'acm']",0.00015882311,0.9998411,2
3,research directions in data base management systems,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in data base management systems', 1977.0]",0.00018009341,0.99981993,2
55,research directions in,,,1977.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_year')","['grid data management systems & services', 2003.0]","['research directions in', 1977.0]",0.040405713,0.95959425,2
54,research directions in,,"acm sigmod record ,",2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_venue')","['grid data management systems & services', nan]","['research directions in', 'acm sigmod record ,']",0.15533534,0.84466463,2
17,research directions in data base management systems,d tsichritzis,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0,"('ltable_title', 'ltable_authors')","['grid data management systems & services', nan]","['research directions in data base management systems', 'd tsichritzis']",4.970482e-05,0.9999503,2
