,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,705,"('rtable_class',)",[706],[705],0.48954081535339355,0.5104591846466064,2
419,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_class',)",[706],[405],0.41527920961380005,0.5847207903862,2
392,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,continental,405,"('rtable_res_type', 'rtable_class')","['southwestern', 706]","['continental', 405]",0.4089406728744507,0.5910593271255493,2
391,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404/355 -5993,southwestern,405,"('rtable_phone', 'rtable_class')","['404-240-1984', 706]","['404/355 -5993', 405]",0.37286287546157837,0.6271371245384216,2
390,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_city', 'rtable_class')","['atlanta', 706]","['atlanta', 405]",0.41527920961380005,0.5847207903862,2
389,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 1931,atlanta,404-240-1984,southwestern,405,"('rtable_addr', 'rtable_class')","[""' 3060 peachtree rd. '"", 706]","[""' 1931"", 405]",0.42421501874923706,0.5757849812507629,2
131,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_class',)",[706],[405],0.41527920961380005,0.5847207903862,2
132,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,`,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_name', 'rtable_class')","['nava', 706]","['`', 405]",0.3942294716835022,0.6057705283164978,2
133,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 1931 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_addr', 'rtable_class')","[""' 3060 peachtree rd. '"", 706]","[""' 1931 peachtree rd. '"", 405]",0.40264517068862915,0.5973548293113708,2
134,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_city', 'rtable_class')","['atlanta', 706]","['atlanta', 405]",0.41527920961380005,0.5847207903862,2
135,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404/355 -5993,southwestern,405,"('rtable_phone', 'rtable_class')","['404-240-1984', 706]","['404/355 -5993', 405]",0.37286287546157837,0.6271371245384216,2
136,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,continental,405,"('rtable_res_type', 'rtable_class')","['southwestern', 706]","['continental', 405]",0.4089406728744507,0.5910593271255493,2
388,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` luna si ',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_name', 'rtable_class')","['nava', 706]","[""` luna si '"", 405]",0.3242170214653015,0.6757829785346985,2
387,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_class',)",[706],[405],0.4215282201766968,0.5784717798233032,2
360,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,continental,405,"('rtable_res_type', 'rtable_class')","['southwestern', 706]","['continental', 405]",0.4151343107223511,0.5848656892776489,2
359,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404/355 -5993,southwestern,405,"('rtable_phone', 'rtable_class')","['404-240-1984', 706]","['404/355 -5993', 405]",0.37286287546157837,0.6271371245384216,2
420,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` luna si ',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_name', 'rtable_class')","['nava', 706]","[""` luna si '"", 405]",0.3242170214653015,0.6757829785346985,2
358,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_city', 'rtable_class')","['atlanta', 706]","['atlanta', 405]",0.41527920961380005,0.5847207903862,2
228,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_name', 'rtable_class')","['nava', 706]","[""'"", 405]",0.395660400390625,0.604339599609375,2
423,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404/355 -5993,southwestern,405,"('rtable_phone', 'rtable_class')","['404-240-1984', 706]","['404/355 -5993', 405]",0.37862837314605713,0.6213716268539429,2
483,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_class',)",[706],[405],0.4220947027206421,0.5779052972793579,2
83,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` ciboulette restaurant ',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,79,"('rtable_name', 'rtable_class')","['nava', 706]","[""` ciboulette restaurant '"", 79]",0.45060187578201294,0.5493981242179871,2
456,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,continental,405,"('rtable_res_type', 'rtable_class')","['southwestern', 706]","['continental', 405]",0.4151343107223511,0.5848656892776489,2
455,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404/355 -5993,southwestern,405,"('rtable_phone', 'rtable_class')","['404-240-1984', 706]","['404/355 -5993', 405]",0.37862837314605713,0.6213716268539429,2
454,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_city', 'rtable_class')","['atlanta', 706]","['atlanta', 405]",0.41527920961380005,0.5847207903862,2
453,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 1931 peachtree,atlanta,404-240-1984,southwestern,405,"('rtable_addr', 'rtable_class')","[""' 3060 peachtree rd. '"", 706]","[""' 1931 peachtree"", 405]",0.4132556915283203,0.5867443084716797,2
452,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` luna si ',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_name', 'rtable_class')","['nava', 706]","[""` luna si '"", 405]",0.3242170214653015,0.6757829785346985,2
451,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_class',)",[706],[405],0.4215282201766968,0.5784717798233032,2
99,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_class',)",[706],[405],0.4216153621673584,0.5783846378326416,2
100,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,luna si ',' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_name', 'rtable_class')","['nava', 706]","[""luna si '"", 405]",0.33896833658218384,0.6610316634178162,2
101,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 1931 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_addr', 'rtable_class')","[""' 3060 peachtree rd. '"", 706]","[""' 1931 peachtree rd. '"", 405]",0.40264517068862915,0.5973548293113708,2
102,` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,southwestern,405,"('rtable_city', 'rtable_class')","['atlanta', 706]","['atlanta', 405]",0.41527920961380005,0.5847207903862,2
